tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,feedback.rt,Catch trial answer,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.7708850000054,None,125.0,1.0,0.0008109050486794653,1,"[0.5512938306019782, 0.5115495255751739, 0.4218804367678165, 0.5408232098653565]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[6.0, 11.823746365296673, 12.884343599480179, 11.48691210644989]",False,1301.145208900096,1303.648421900114,1303.648421900114,1304.8556427999865,['space'],1,3.0355333997868,4.060182499932125,None,1,None,1,,[0.3346877000294626],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,9,0,9,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.2665647999384,None,2704.6445650853025,6.0,0.00014600968127452218,1,"[0.5913796410147654, 0.5913796410147654, 0.5913796410147654, 0.5913796410147654]","[1858.029696353454, 1727.939646507535, 561.0152354227776, 1922.7676463253626]",None,"[11.159676965648323, 10.841202016064528, 7.0199997600909985, 11.159676965648323]",False,1306.2747533000074,1309.0741065000184,1309.0741065000184,1310.2845471999608,['space'],1,3.4132851499598473,4.448935349937528,None,1,None,1,,[0.20595329999923706],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,9,0,9,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.7897568999324,None,,,,,"[0.4505182465177589, 0.4505182465177589, 0.4505182465177589, 0.4505182465177589]","[2239.9644750457824, 1995.5814794981857, 1777.8609820295353, 1583.8940699218379]",Tone,"[12.55667241725619, 11.616156682525062, 11.0, 10.667652715985808]",True,1311.8076667001005,1314.191361800069,1314.191361800069,1315.4240131000988,None,1,2.8582325503230095,3.8710460502188653,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,9,0,9,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.7284448000137,None,542.1146422956143,2.0,8.167253188351964e-05,1,"[0.610831785361263, 0.4282885814909281, 0.5980483058237183, 0.48533581683352817]","[2732.086597137896, 1823.4490374517275, 1217.0062236192766, 812.2542050299897]",Perfect_5th,"[12.0, 11.0, 9.649313447323593, 5.363737063009177]",False,1316.746717599919,1319.4293555000331,1319.4293555000331,1320.6653092000633,['space'],1,3.157952449982986,4.18748395005241,None,1,None,1,,[0.19701000000350177],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,9,0,9,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.9963169000112,None,378.9291416275994,0.0,8.202455723840657e-05,1,"[0.4929630736827586, 0.6980458421276663, 0.4862311580303227, 0.4201143695346589]","[150.37812951026456, 189.46457081379972, 238.71040097760408, 300.75625902052906]",Major_3rd,"[13.0, 11.48691210644989, 12.0, 13.0]",False,1323.6213837999385,1326.3394037000835,1326.3394037000835,1327.5543525000103,['space'],1,3.1142062495928258,4.146984349703416,None,1,None,1,,[0.2537421998567879],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,9,0,9,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.8303835999686,None,1192.3079847569568,3.6493134473235935,7.929963065844857e-05,0,"[0.44565225540095044, 0.6518156200771119, 0.6670339683284272, 0.5234502170342255]","[6008.855711812102, 4010.430041042022, 2676.6409255718286, 1786.4434913779228]",Perfect_5th,"[-7.1489029137240525, -2.1218966447230265, 12.0, 11.0]",False,1328.8315659000073,1331.6093524000607,1331.6093524000607,1332.8432187999133,None,0,3.3220415501855314,4.352963650366291,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,9,0,9,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.2411090999376,None,,,,,"[0.5272502967472458, 0.4762371237930876, 0.6610330192810787, 0.46378908963461396]","[259.44991930416904, 231.1436005296987, 205.9255374182512, 183.45879731828046]",Tone,"[12.652210799972767, 11.994205410041342, 11.489678846650868, 11.48691210644989]",True,1334.2310512999538,1336.9142907001078,1336.9142907001078,1338.152016100008,None,1,3.1576036498881876,4.191727449884638,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,9,0,9,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.4747677000705,None,164.93848884661182,2.0,0.0004949282200622958,0,"[0.691483173465771, 0.5097429356367953, 0.6664276460863309, 0.7338027979254675]","[831.2378961427879, 554.7847360339226, 370.27438807164117, 247.1285050882241]",Perfect_5th,"[5.363737063009177, 8.0, 12.408253094745191, 12.341250460895301]",False,1339.4870889999438,1342.3873155999463,1342.3873155999463,1343.6229332000948,None,0,3.6264406498521566,4.661185950040817,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,9,0,9,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.2144838999957,None,2152.625737133926,6.140037333310634,0.00015855549234597256,1,"[0.6303273237138929, 0.6370126193118318, 0.665147961365342, 0.7203472418884855]","[854.2700899050541, 1076.3128685669633, 1356.069239380251, 1708.5401798101077]",Major_3rd,"[5.81671246552616, 8.162925942570439, 10.132798210540699, 10.841202016064528]",False,1345.2148422000464,1348.1626118998975,1348.1626118998975,1349.395620400086,['space'],1,3.684002950321883,4.720986050320789,None,1,None,1,,[0.2116515999659896],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,9,0,9,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.002070599934,None,164.93848884661182,2.0,0.0004949282200622958,0,"[0.5931352822009145, 0.5931352822009145, 0.5931352822009145, 0.5931352822009145]","[3178.671379582798, 131.45051610966715, 4279.804104173143, 341.46836312503575]",None,"[8.0, 14.392904251219491, -4.747613271291577, 12.977149928426584]",False,1351.0293711998966,1353.8448670001235,1353.8448670001235,1355.0702843999024,None,0,3.394496649969369,4.429162049898878,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.7067416000646,None,8000.0,-13.0,4.064152580820497e-05,0,"[0.5313778902488286, 0.5313778902488286, 0.5313778902488286, 0.5313778902488286]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[-8.002661085914196, -8.116298065300079, -6.0, -3.0]",False,1360.7885227000806,1363.4141510000918,1363.4141510000918,1364.6470828000456,None,0,3.1480775999370962,4.184866499854252,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.0453141001053,None,239.54425605504514,6.0,0.00037504448732358594,1,"[0.5839601871373709, 0.5839601871373709, 0.5839601871373709, 0.5839601871373709]","[1207.2274023406353, 805.7276248452215, 537.7586726245818, 358.910854072434]",Perfect_5th,"[9.649313447323593, 5.363737063009177, 8.0, 12.784698087435721]",False,1366.0589705000166,1368.847766400082,1368.847766400082,1370.0656024999917,['space'],1,3.3802607499528676,4.414643949829042,None,1,None,1,,[0.19199720001779497],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.5667415999342,None,659.7539553864473,-6.0,2.4335369146397992e-05,0,"[0.5965870236128689, 0.4966300927561068, 0.7850245430795435, 0.6287186834375235]","[261.8235307051568, 329.87697769322375, 415.6189480713941, 523.6470614103135]",Major_3rd,"[12.652210799972767, 12.977149928426584, 11.823746365296673, 8.00339701779453]",False,1371.5949460999109,1374.4971177999396,1374.4971177999396,1375.7050159000792,None,0,3.5511559997685254,4.575391499791294,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.2255875999108,None,1071.7734625362941,3.0,6.646627778115571e-05,1,"[0.5357254038662018, 0.5357254038662018, 0.5357254038662018, 0.5357254038662018]","[2700.699892336383, 2143.5469250725887, 1701.334321901713, 1350.3499461681913]",Major_3rd,"[12.0, 12.140037333310634, 10.841202016064528, 10.132798210540699]",False,1377.2718541999348,1379.9000041000545,1379.9000041000545,1381.134580400074,['space'],1,3.155607499880716,4.18971149995923,None,1,None,1,,[0.1821731999516487],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.5297216000035,None,6918.46974624207,-10.0,4.704054649358646e-05,1,"[0.7280975922701736, 0.7280975922701736, 0.7280975922701736, 0.7280975922701736]","[142.64126180656507, 448.8020644445296, 2836.2606571017427, 3116.492389028439]",None,"[13.651682937384956, 11.0, 11.175891324766763, 8.0]",False,1382.5509037000593,1385.7696555999573,1385.7696555999573,1387.0009131999686,['space'],1,3.958211549790576,4.993467449909076,None,1,None,1,,[0.2266029000747949],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.629354099976,None,4910.885446679351,-14.0,2.9253429219928106e-05,1,"[0.6196459348482517, 0.5794837195238423, 0.5130345959949746, 0.6894570033835016]","[3093.6639739468496, 3472.5204009772956, 3897.7723620770607, 4375.101549380681]",Tone,"[9.0, 4.015307980782382, -1.0, -5.0]",False,1388.635976199992,1391.380792699987,1391.380792699987,1392.6019033000339,['space'],1,3.4520063498057425,4.46697304979898,None,1,None,1,,[0.19786479999311268],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.1836838000454,None,,,,,"[0.6640283021179412, 0.6640283021179412, 0.6640283021179412, 0.6640283021179412]","[851.9949910825379, 7700.573941542208, 180.42696610067887, 1022.4862344396821]",None,"[5.81671246552616, -1.0, 11.72279626284238, 7.299366577576018]",True,1394.195278899977,1397.2129251000006,1397.2129251000006,1398.4455973000731,None,1,3.701889849966392,4.722825950011611,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.9782412999775,None,129.4057826784206,8.966314357149813,0.0019188971741568356,1,"[0.6132249650092518, 0.6132249650092518, 0.6132249650092518, 0.6132249650092518]","[652.1642782986538, 435.2674350695404, 290.5061597765951, 193.88959997584345]",Perfect_5th,"[5.583743565933323, 11.04734342328066, 12.884343599480179, 11.48691210644989]",False,1399.972984299995,1402.856123500038,1402.856123500038,1404.0921199999284,['space'],1,3.4893335497472435,4.524269749876112,None,1,None,1,,[0.17641919991001487],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.5616685000714,None,164.93848884661182,5.0,0.0006991046927313053,1,"[0.7161113369599457, 0.7161113369599457, 0.7161113369599457, 0.7161113369599457]","[261.82353070515677, 233.25824788420192, 207.809474035697, 185.13719403582058]",Tone,"[12.652210799972767, 11.994205410041342, 11.489678846650868, 11.48691210644989]",False,1408.9983071999159,1412.1640429000836,1412.1640429000836,1413.3716408000328,['space'],1,3.896192199550569,4.92807799950242,None,1,None,1,,[0.33352539991028607],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.9793962000404,None,,,,,"[0.721186348461905, 0.721186348461905, 0.721186348461905, 0.721186348461905]","[783.5806499751717, 698.0909966224543, 621.9283740362565, 554.0751912040064]",Tone,"[5.16241742518486, 5.236218676588652, 6.194639860553464, 8.0]",True,1415.0036585000344,1418.18630270008,1418.18630270008,1419.4182595999446,None,1,3.92388834990561,4.94462964986451,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.0026950999163,None,8000.0,-9.0,6.441247758465671e-05,0,"[0.6365812060721809, 0.7919307478295966, 0.7507310822709058, 0.5926641926264973]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[8.0, -2.1218966447230265, -8.002661085914196, -6.0]",False,1421.0166152000893,1424.2439550999552,1424.2439550999552,1425.4766283999197,None,0,3.7785390499047935,4.811666849767789,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.9062731000595,None,3967.51763772705,-8.0,3.3190195672257245e-05,1,"[0.760572200464954, 0.760572200464954, 0.760572200464954, 0.760572200464954]","[6298.041671830307, 5610.91725222806, 4998.758987601493, 4453.38797434667]",Tone,"[-6.0, -8.116298065300079, -8.002661085914196, -6.0]",False,1426.906371399993,1430.210275700083,1430.210275700083,1431.4444373999722,['space'],1,4.076169249834493,5.103046549716964,None,1,None,1,,[0.2798172999173403],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.0667864999268,None,,,,,"[0.7157597491547258, 0.7157597491547258, 0.7157597491547258, 0.7157597491547258]","[461.94446707332855, 582.0135579481557, 733.2911329830908, 923.8889341466569]",Major_3rd,"[10.105712428777647, 7.0, 5.16241742518486, 6.486717348887886]",True,1433.0635633000638,1436.2525390000083,1436.2525390000083,1437.4901427999139,None,1,3.89405864989385,4.926598049933091,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.0509593999013,None,3496.045295122444,-2.0,5.964906842865148e-05,1,"[0.41106631108120917, 0.7313296121463827, 0.6436468543609499, 0.466305133232969]","[5549.625979205843, 4944.15467103281, 4404.7410587107015, 3924.178162945485]",Tone,"[-8.116298065300079, -8.002661085914196, -6.0, -1.0]",False,1439.0433724999893,1441.8576332000084,1441.8576332000084,1443.0642079000827,['space'],1,3.2865272499620914,4.31914495001547,None,1,None,1,,[0.755327999824658],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.431449299911,None,659.7539553864473,1.0,5.448010532290496e-05,1,"[0.7791984681203206, 0.7791984681203206, 0.7791984681203206, 0.7791984681203206]","[1566.2281883591809, 4723.412128029991, 374.95374243502425, 346.9861718672008]",None,"[10.562014860488507, -7.0, 12.408253094745191, 12.784698087435721]",False,1444.466945399996,1447.832071099896,1447.832071099896,1449.066344199935,['space'],1,4.178434500005096,5.212519400054589,None,1,None,1,,[0.36727279983460903],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.733733000001,None,,,,,"[0.5304414250550301, 0.5103093491249806, 0.4790785082444602, 0.7601149117637293]","[132.12107573069713, 148.3008932895161, 166.46212444786, 186.8474171736747]",Tone,"[14.392904251219491, 13.0, 12.208275013174095, 11.48691210644989]",True,1450.7498230999336,1453.2930811999831,1453.2930811999831,1454.4981162999757,None,1,3.3269170499406755,4.355023349868134,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.1612619000953,None,2828.42712474619,-1.0,5.8364428873931735e-05,0,"[0.5647388618439926, 0.5647388618439926, 0.5647388618439926, 0.5647388618439926]","[561.2310241546866, 840.8964152537146, 1259.9210498948732, 1887.748625363387]",Perfect_5th,"[7.0199997600909985, 5.363737063009177, 9.649313447323593, 11.159676965648323]",False,1456.1701336000115,1458.8837447999977,1458.8837447999977,1460.110171899898,None,0,3.2945603497792035,4.300222549820319,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.5406365999952,None,2949.0038942729025,4.0,9.191265033491944e-05,1,"[0.4974098925999084, 0.4974098925999084, 0.4974098925999084, 0.4974098925999084]","[880.4969612876293, 1911.671765197995, 233.8554851246298, 315.17473432213814]",None,"[6.0, 11.159676965648323, 12.0, 13.0]",False,1461.533836599905,1464.050350900041,1464.050350900041,1465.2827808000147,['space'],1,3.0202987499069422,4.051724049961194,None,1,None,1,,[0.3058786001056433],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.6547685000114,None,,,,,"[0.660330486400897, 0.660330486400897, 0.660330486400897, 0.660330486400897]","[3451.9527041343567, 1516.317902516641, 131.77872935213452, 1884.295568395126]",None,"[4.015307980782382, 10.562014860488507, 14.392904251219491, 11.159676965648323]",True,1466.6706141000614,1469.688141599996,1469.688141599996,1470.9184550999198,None,1,3.689529350027442,4.718124749837443,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,10,0,10,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.4439592000563,None,2000.0,-1.0,6.667607160816621e-05,0,"[0.72793301367598, 0.72793301367598, 0.72793301367598, 0.72793301367598]","[6350.935438423339, 623.9566828466899, 1699.7515412189914, 800.677669891263]",None,"[-6.0, 6.0, 10.841202016064528, 5.363737063009177]",False,1472.460158500122,1475.661788499914,1475.661788499914,1476.8974540999625,None,0,3.9283399500418454,4.956463949987665,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
