tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,feedback.rt,Catch trial answer,Audiogram_both,Audiogram_none,Audiogram_time,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.8124043999997,None,1236.1582511740653,21.332992356340597,0.0006287560322619963,1,"[0.7470293431370448, 0.7110981076262841, 0.424384130677042, 0.7454705233141679]","[6229.8472066217555, 4157.92416839429, 2775.0814452947475, 1852.1446558736045]",Perfect_5th,"[17.0, 25.0, 28.64606431841785, 29.841789413468156]",False,1240.8160575000074,1243.7195857000042,1243.7195857000042,1244.9454815000063,['space'],1,3.6512772666465025,4.686629566655029,None,1,None,1,,[0.557805799995549],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.5657176000095,None,378.9291416275994,15.0,0.0004612579821559718,0,"[0.7700957513982254, 0.7845698356694473, 0.4719835898339959, 0.7194253404470813]","[601.5125180410581, 535.8867312681464, 477.4208019552081, 425.3335804754277]",Tone,"[25.545558910866454, 25.788902942437673, 26.0, 26.094873375709398]",False,1248.5383341000124,1251.6016316000023,1251.6016316000023,1252.825948800004,None,0,3.775295366664068,4.811292766666156,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.4055732000124,None,,,,,"[0.5893087796229634, 0.634405818380739, 0.6014455382388333, 0.714665749442154]","[3115.0406813396276, 2472.4094272411307, 1962.352662849332, 1557.5203406698135]",Major_3rd,"[28.0, 29.22822029262, 29.789018856764294, 29.16105476387758]",True,1254.4210215000057,1257.2756092000054,1257.2756092000054,1258.4985725000006,None,1,3.578950166644063,4.605225866645924,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.0813800000033,None,3879.0320016328724,20.0,0.0008181671618515819,1,"[0.7851589244198435, 0.5423925603636301, 0.6704172561507948, 0.7437567420010145]","[2443.6370360365495, 2742.8898327942306, 3078.7897400051656, 3455.8246378800804]",Tone,"[29.22822029262, 28.64606431841785, 28.268439788568884, 27.205984099293445]",False,1260.0950459000014,1263.1120410000003,1263.1120410000003,1264.338846300001,['space'],1,3.78274716665328,4.798413966651424,None,1,None,1,,[0.2672459000023082],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.9606328000082,None,233.2582478842019,14.0,0.0010037927958315804,0,"[0.6829523290824464, 0.7328697424099735, 0.4530919265308611, 0.6451699835591258]","[146.94348828545108, 164.9384888466118, 185.13719403582056, 207.80947403569698]",Tone,"[27.639725384498178, 27.100592925878615, 26.05866239498316, 25.500858518366996]",False,1268.0404736000055,1270.9480666000018,1270.9480666000018,1272.1701482000062,None,0,3.5344368333317107,4.562479333326337,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.6524928,None,5109.467713411613,16.0,0.0009382921801452185,1,"[0.7611086785473679, 0.49048935063062093, 0.7996144407981614, 0.6624211096674912]","[2027.693605816787, 2554.7338567058073, 3218.762962942759, 4055.387211633573]",Major_3rd,"[29.789018856764294, 29.0, 27.7872268042997, 25.641664062083585]",False,1273.6694164000073,1276.744054300012,1276.744054300012,1277.9673140000086,['space'],1,3.749427366652526,4.770122966656345,None,1,None,1,,[0.21425750000344124],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.5113157000014,None,,,,,"[0.6391477919230968, 0.7113475738982531, 0.5941798826814666, 0.5673077714206591]","[4119.4521295299655, 3269.6113219742533, 2595.0922260145326, 2059.7260647649828]",Major_3rd,"[25.0, 27.7872268042997, 29.0, 29.789018856764294]",True,1279.5241205000057,1282.4922031000024,1282.4922031000024,1283.733181500007,None,1,3.5308255666750483,4.548172466675169,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.1307043000124,None,2462.2888266898335,17.0,0.000602174900085011,1,"[0.7695334934591663, 0.5729165565567322, 0.7569855412224119, 0.49350190533934435]","[3908.639873736986, 3482.202253184498, 3102.289523667471, 2763.8257599355534]",Tone,"[26.0, 27.205984099293445, 28.0, 28.64606431841785]",False,1285.1555332999997,1288.2673769000103,1288.2673769000103,1289.487454000002,['space'],1,3.61857953335857,4.651911233362625,None,1,None,1,,[0.3810590999928536],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.8608456000075,None,,,,,"[0.7402559537959132, 0.5393500035369558, 0.5673829588075201, 0.4785974064866444]","[4406.676050009674, 2941.103407984748, 1962.9510221066762, 1310.1126280458977]",Perfect_5th,"[24.0, 28.268439788568884, 29.789018856764294, 27.993129379184833]",True,1290.8637614000036,1293.730319600014,1293.730319600014,1294.9516873000102,None,1,3.3668131666781846,4.381255466680159,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.2918359000032,None,,,,,"[0.7359110602553085, 0.6915275186108931, 0.5817463025300547, 0.7830969493729506]","[241.48187241273692, 271.05423713798336, 304.24809422083536, 341.50693903334195]",Tone,"[24.653218692910055, 24.45503826001906, 24.88373465489432, 25.23241404027677]",True,1296.2996170000115,1299.3372290000116,1299.3372290000116,1300.5743172000075,None,1,3.8263994666631334,4.868720666665467,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.2260445000138,None,,,,,"[0.5151217894024752, 0.797771695029224, 0.4206230018893462, 0.713979934308631]","[219.7286849654754, 195.75600377440446, 174.39877283089234, 155.3716431602902]",Tone,"[25.0, 26.0, 26.61195803563669, 27.4547801860206]",True,1302.2460912000097,1305.0066210000077,1305.0066210000077,1306.233812800012,None,1,3.4842121666588355,4.519043966647587,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.820333200012,None,3555.3855320484768,21.0,0.0008542531560633538,1,"[0.7100137151331949, 0.5546801596223764, 0.47281198591180384, 0.4505542706227345]","[1410.9556834315674, 1777.6927660242386, 2239.7525361597795, 2821.9113668631344]",Major_3rd,"[28.623583972636972, 29.769780792544555, 29.45727754036458, 28.64606431841785]",False,1307.8189488000062,1310.5745628000004,1310.5745628000004,1311.7895749000018,['space'],1,3.207354966652929,4.2398554666579,None,1,None,1,,[0.3521084999956656],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.1278534000012,None,1741.101126592249,17.0,0.000446867377196384,1,"[0.44132486965236434, 0.5828348524238885, 0.7424515210977863, 0.6238938094794685]","[345.47821999194423, 517.632461920689, 775.5723809168677, 1162.0455869578402]",Perfect_5th,"[25.57041546457009, 25.93370344417099, 25.38904172910234, 26.70514406971935]",False,1315.935179600012,1318.73566630001,1318.73566630001,1319.9605880000017,['space'],1,3.4096892666711938,4.456815566663863,None,1,None,1,,[0.33259320000070147],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.4464860000007,None,184.58618771270147,20.05866239498316,0.0032375819797857155,1,"[0.7728704570321, 0.6226248174609923, 0.689228996482681, 0.5207088271978376]","[293.0123085539419, 261.04429009004843, 232.564023419079, 207.19099034961732]",Tone,"[24.606844944034993, 24.45503826001906, 24.653218692910055, 25.500858518366996]",False,1321.472884600007,1324.5876855000097,1324.5876855000097,1325.8273635000078,['space'],1,3.633517166657839,4.657140266659553,None,1,None,1,,[0.3386597999924561],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,9,0,9,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.1871117000119,None,153.8930516681146,15.0,0.002617644672348332,0,"[0.6747859473510021, 0.4952873605989982, 0.5783804464995426, 0.5345783607663024]","[244.28999210856162, 217.63764082403114, 193.89309522921693, 172.7391099959721]",Tone,"[24.465335243177176, 25.01355675944965, 26.0, 26.61195803563669]",False,1330.165077200014,1332.945935900003,1332.945935900003,1334.1795394000073,None,0,3.299202066671569,4.322411566667142,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.3617108000035,None,7644.644795694921,8.58243639270409,0.000458697841093534,1,"[0.5027685191608622, 0.6522916158352026, 0.41783447536555257, 0.6525711195588689]","[1516.8896488261676, 2272.766495677231, 3405.302124561411, 5102.1882721335605]",Perfect_5th,"[29.16105476387758, 29.45727754036458, 27.205984099293445, 22.0]",False,1337.3362675000099,1339.9385682000138,1339.9385682000138,1341.1644158000126,['space'],1,3.2503085666685365,4.270002066667075,None,1,None,1,,[0.35833719999936875],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.6684920000116,None,,,,,"[0.600138044776502, 0.42798988045520625, 0.655013510861483, 0.774393047670953]","[1395.2571357934298, 1107.4163225623138, 878.9569177010859, 697.6285678967149]",Major_3rd,"[28.623583972636972, 26.186896755875843, 25.42587904797925, 25.419866646430975]",True,1342.6692847000086,1345.3672827000119,1345.3672827000119,1346.5808665000077,None,1,3.4762478666816605,4.515061866681208,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.230831400011,None,2297.3967099940687,16.0,0.0005136261376053404,0,"[0.5001104425842533, 0.5561091506411, 0.4755585708003907, 0.628374840925709]","[3646.8899542328663, 3249.009585424941, 2894.538474880755, 2578.740616879157]",Tone,"[26.490680930160096, 27.7872268042997, 28.64606431841785, 29.0]",False,1348.3090795000026,1350.8845033000107,1350.8845033000107,1352.126001800003,None,0,3.206245333334664,4.2375393333350075,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.6033014000132,None,3136.4305551084603,22.0,0.0008527339331396566,0,"[0.4832692024375327, 0.4522323262720785, 0.44101189718866973, 0.7748752599816718]","[4978.773162604375, 4435.58262847576, 3951.6548779146115, 3520.5242652671463]",Tone,"[22.0, 24.0, 25.641664062083585, 27.0]",False,1353.6354375000083,1356.0355201000057,1356.0355201000057,1357.2733001000015,None,0,3.1861795666627586,4.210951166664017,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.9040875000064,None,,,,,"[0.6022350320477481, 0.5032326334861362, 0.7909762404370853, 0.6932580477412791]","[1782.1066328823226, 1414.4589718784523, 1122.6568299628566, 891.0533164411613]",Major_3rd,"[29.769780792544555, 28.623583972636972, 26.70514406971935, 25.42587904797925]",True,1358.9099290000013,1361.8294991000002,1361.8294991000002,1363.0452901000099,None,1,3.6303344666521298,4.651633766654413,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.6105974000093,None,,,,,"[0.6631791462837264, 0.5562248505983077, 0.6096995046707687, 0.7516043934764917]","[194.58623439769528, 245.1632927374341, 308.8863931814321, 389.1724687953905]",Major_3rd,"[26.0, 24.465335243177176, 24.88373465489432, 25.849647623110307]",True,1364.6140688000014,1367.4740997000044,1367.4740997000044,1368.7071571000124,None,1,3.613045466656331,4.659661666664761,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.3200496000063,None,757.8582832551998,18.0,0.0003199889122806968,1,"[0.6601571318735329, 0.6403809361021457, 0.4804025538479338, 0.7088546164681822]","[300.75625902052957, 378.9291416276, 477.42080195520884, 601.512518041059]",Major_3rd,"[24.88373465489432, 25.849647623110307, 26.0, 25.545558910866454]",False,1370.3584114000114,1373.1565376000071,1373.1565376000071,1374.3653944000107,['space'],1,3.5141291666514007,4.535971966659417,None,1,None,1,,[0.4541814999975031],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.9628349000122,None,3819.3149481746386,20.0,0.0008076843686904483,1,"[0.40831006897765326, 0.6934612864756791, 0.6045528843315994, 0.7083301991069294]","[757.8480708162864, 1135.4891277013824, 1701.311395751511, 2549.0869042254335]",Perfect_5th,"[25.38904172910234, 26.70514406971935, 29.769780792544555, 29.0]",False,1375.9690400000109,1378.712491000013,1378.712491000013,1379.9549277000042,['space'],1,3.4416589666507207,4.47204756665451,None,1,None,1,,[0.25584969998453744],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.498986000006,None,,,,,"[0.6238541752015087, 0.6959071541881977, 0.6697577294167925, 0.4785205641526096]","[1402.9744272714513, 1767.637013383505, 2227.0830817351834, 2805.9488545429017]",Major_3rd,"[28.623583972636972, 29.769780792544555, 29.45727754036458, 28.64606431841785]",True,1381.5015723000106,1384.5063483000122,1384.5063483000122,1385.7438599000016,None,1,3.498478666660958,4.529566566663561,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.079944000012,None,1515.7165665103996,14.0,0.00024874062231509893,1,"[0.75738748123157, 0.7889756595648509, 0.6807416193413998, 0.44835721240215864]","[3819.3664156416708, 3031.4331330207997, 2406.050072164236, 1909.6832078208352]",Major_3rd,"[26.0, 28.268439788568884, 29.22822029262, 29.841789413468156]",False,1387.1248314000113,1390.3690273000102,1390.3690273000102,1391.602684700003,['space'],1,3.703155433322536,4.731748533318751,None,1,None,1,,[0.3719630999985384],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,10,0,10,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.9096180000051,None,4675.124014243318,17.0,0.0009231095220647914,0,"[0.5812276882401176, 0.7228639743106345, 0.6288148846290604, 0.7049662380507498]","[1855.3241945729092, 2337.5620071216595, 2945.143578207088, 3710.6483891458174]",Major_3rd,"[29.841789413468156, 29.45727754036458, 28.268439788568884, 26.490680930160096]",False,1392.9116797000024,1395.854345300002,1395.854345300002,1397.0731922000123,None,0,3.671008166667889,4.697411766668665,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
