tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,answer_too_late.rt,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,6,0,6,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.2832871000282,None,1231.1444133449168,3.0,7.588229331321392e-05,0,"[0.5480756232160671, 0.7128343141645832, 0.4560809913674535, 0.7398458467927428]","[6204.579047334942, 4141.059695365512, 2763.8257599355534, 1844.6323871718791]",Perfect_5th,"[3.6658685268620657, 11.0, 14.0, 6.971029497225497]",False,1064.514802300022,1067.2572263000184,1067.2572263000184,1068.4820400000317,None,0,,3.4653996199485846,4.485636119963601,None,1,None,1,,,,,"{'estimation': [[125.0, 9.498258685102812], [133.9716828170366, 9.114109773624872], [136.0746878285325, 9.0], [143.5872943746293, 8.619397518022186], [153.89305166811442, 8.154149002043969], [159.12560128180576, 8.0], [164.93848884661162, 7.8335964972452725], [176.77669529663666, 7.772182839162132], [188.74120210243157, 8.0], [189.46457081379947, 8.013343126666793], [203.0630990890585, 8.516338903679145], [213.43941660537197, 9.0], [217.6376408240306, 9.185215312576258], [233.25824788420132, 9.846019056744769], [238.34001202264764, 10.0], [249.99999999999937, 10.336409908009575], [267.94336563407256, 10.483674601016425], [287.1745887492579, 10.204283093731078], [293.001002909299, 10.0], [307.78610333622805, 9.483880614650573], [317.6850265751579, 9.0], [329.87697769322244, 8.415916895798617], [337.4949318980979, 8.0], [353.55339059327247, 7.15800512446606], [356.6094420775146, 7.0], [376.7647435751117, 6.000000000000001], [378.929141627598, 5.899669695152749], [401.6713769840354, 5.000000000000001], [406.12619817811606, 4.834815808226501], [435.2752816480601, 4.102580641912282], [444.0317592922227, 4.0], [466.5164957684015, 3.745767984622328], [499.9999999999975, 3.756102918733684], [530.2734102151758, 4.0], [535.8867312681438, 4.044318713631169], [574.3491774985143, 4.482562876146399], [615.5722066724546, 4.959335259160535], [619.5016205840685, 4.999999999999999], [659.7539553864432, 5.391796643037413], [707.1067811865431, 5.722282211250263], [757.8582832551941, 5.945740813779204], [784.786809474522, 6.0], [812.2523963562301, 6.054804100866639], [870.5505632961181, 6.037253965085439], [884.4648668342948, 6.0], [933.0329915368008, 5.870353215057493], [999.9999999999926, 5.525838905197749], [1067.293688949604, 5.0], [1071.7734625362862, 4.965006289778368], [1148.698354997026, 4.183373940718691], [1163.7029055135056, 4.0], [1231.1444133449063, 3.1993193657475603], [1246.3924917842626, 3.0], [1319.5079107728832, 2.0778143594781544], [1325.5659187957776, 2.0], [1406.700069306325, 1.0], [1414.2135623730828, 0.9125046859930899], [1497.8137923915097, 0.0], [1515.7165665103846, -0.1830816114403006], [1612.098729876123, -1.0], [1624.504792712458, -1.0993880054313354], [1741.1011265922318, -1.7404165630373938], [1847.9406805193266, -2.0], [1866.0659830735945, -2.043374728047817], [1935.938902508564, -2.0], [1999.9999999999802, -1.961702271816701], [2143.5469250725646, -1.502736668077931], [2238.9677829649986, -1.0], [2297.396709994046, -0.7024964835603059], [2407.152670561791, 0.0], [2462.2888266898062, 0.3381200939969219], [2562.9984825468064, 1.0], [2639.01582154576, 1.478188082901143], [2730.452049257538, 2.0], [2828.427124746159, 2.540736296062918], [2944.7403702736733, 3.0], [3031.4331330207615, 3.3366996287966026], [3249.0095854249003, 3.689669916907557], [3482.2022531844555, 3.5003083969716915], [3644.357568004101, 3.0], [3732.1319661471844, 2.737487622595919], [3887.262459857598, 2.0], [3999.9999999999504, 1.4881899527553362], [4087.0088836173063, 1.0], [4270.511638390768, 0.0], [4287.093850145118, -0.08466916143190265], [4452.349736577964, -1.0], [4594.793419988076, -1.7415999054107334], [4650.50671825691, -2.0], [4868.28697892314, -3.0], [4924.577653379607, -3.2425504028636], [5162.656500379895, -4.0], [5278.0316430915, -4.354951922716948], [5656.854249492303, -4.9240234158803435], [6062.866266041501, -4.899476892812949], [6498.019170849792, -4.315019935558213], [6635.031920768744, -4.0], [6964.404506368894, -3.2751629362015287], [7066.300245284246, -2.9999999999999996], [7442.870412060833, -2.0], [7464.2639322943505, -1.9455022203283607], [7817.058157079418, -1.0], [7999.999999999882, -0.5127508293301221]], 'plus_line': [[125.0, 6.701405005165236], [133.9716828170366, 6.45078651977539], [143.5872943746293, 6.031582935738426], [144.2951286162462, 6.0], [153.89305166811442, 5.551175542459783], [164.93848884661162, 5.238502997192953], [176.77669529663666, 5.170304409503003], [189.46457081379947, 5.401478895108773], [203.0630990890585, 5.967306869925163], [203.6412617445179, 6.0], [217.6376408240306, 6.69194355174414], [223.64069457169646, 7.0], [233.25824788420132, 7.435232790587601], [249.99999999999937, 7.963484503224017], [256.5151834373564, 8.0], [267.94336563407256, 8.052954312737233], [270.6279222554187, 8.0], [287.1745887492579, 7.635779616026373], [303.3349839180353, 7.0], [307.78610333622805, 6.815872680651907], [323.55007115775817, 6.0], [329.87697769322284, 5.684112486263832], [342.32841352662314, 5.0], [353.55339059327247, 4.4308773089993], [362.22360485192996, 4.0], [378.929141627598, 3.2361507703402532], [385.0793532689007, 3.0], [406.12619817811606, 2.237834479780855], [416.0992747125326, 2.0], [435.2752816480596, 1.5422911092708957], [466.5164957684015, 1.2272046794250948], [499.9999999999975, 1.2411787278222026], [535.8867312681438, 1.513170164007016], [574.3491774985143, 1.980360297628066], [575.79860429394, 2.0], [615.5722066724546, 2.4580248414249914], [659.7539553864432, 2.933109031911458], [667.8655947293468, 3.0], [707.1067811865431, 3.2706265393315923], [757.8582832551941, 3.458783526991357], [812.2523963562301, 3.495572633294718], [870.5505632961181, 3.387207020674012], [933.0329915368008, 3.1404150313137102], [955.7259966919042, 3.0], [999.9999999999926, 2.702717899046652], [1071.773462536285, 2.094351970830372], [1080.4299178864, 2.0], [1148.698354997026, 1.2563310617232488], [1169.2665011821905, 1.0], [1231.1444133449063, 0.24889782627363566], [1250.2669526539491, 0.0], [1319.5079107728832, -0.8592762126971175], [1330.8723890744247, -1.0], [1414.2135623730828, -1.9737023485559186], [1416.6706320707756, -2.0], [1515.6155279511963, -3.0], [1515.7165665103828, -3.000972252012172], [1624.5047927124563, -3.862889009416025], [1650.357889766847, -4.0], [1741.101126592234, -4.489766538778014], [1866.065983073597, -4.790190160983105], [1999.9999999999802, -4.746049108047936], [2143.5469250725646, -4.315172925891952], [2200.8936404648393, -4.0], [2297.396709994046, -3.5100666488133916], [2373.573012613064, -3.0], [2462.2888266898062, -2.429208377922902], [2525.0383778049345, -2.0], [2639.01582154576, -1.2364496630105524], [2679.059586558662, -1.0], [2828.427124746159, -0.1469663203055425], [2864.71010835608, 0.0], [3031.4331330207615, 0.6197778185051528], [3249.0095854249043, 0.9481933551548278], [3482.2022531844596, 0.6994865001212123], [3710.0195935041024, 0.0], [3732.1319661471844, -0.06966989745625661], [3925.2491298228865, -1.0], [3999.9999999999504, -1.3333163096778158], [4115.69414166604, -2.0], [4287.093850145118, -2.881711811429482], [4308.1609397971615, -3.0], [4482.326987919722, -4.0], [4594.793419988081, -4.558062301773548], [4686.401489657664, -5.0], [4910.103257346652, -6.0], [4924.577653379607, -6.061329652466701], [5207.43956689128, -7.0], [5278.031643091506, -7.222789235312609], [5656.854249492303, -7.824002447865695], [6062.866266041508, -7.806494659990145], [6498.019170849792, -7.187497236474289], [6574.258701578536, -7.0], [6964.404506368902, -6.081377572990735], [6994.046268625749, -6.0], [7361.960021519016, -5.0], [7464.2639322943505, -4.729482356489672], [7757.8275179713955, -4.0], [7999.999999999882, -3.375029821361235]], 'minus_line': [[125.0, 12.325650873077691], [129.77457804353028, 12.0], [133.97168281703654, 11.760631503507177], [143.5872943746293, 11.188631322438846], [147.08210673693293, 11.0], [153.89305166811442, 10.683952041093383], [164.93848884661162, 10.364079160556173], [176.77669529663666, 10.308726609700608], [189.46457081379947, 10.549944578224839], [202.8039176040771, 11.0], [203.0630990890585, 11.009462730537617], [217.63764082403046, 11.63968702088626], [226.9543998418272, 12.0], [233.25824788420132, 12.251164486541471], [249.99999999999937, 12.725206654344902], [267.94336563407256, 12.924028515514003], [287.1745887492579, 12.753836242337414], [307.78610333622805, 12.114138271990504], [310.136041441828, 12.0], [329.87697769322244, 11.06354638868179], [331.02128312729656, 11.0], [349.2018298678209, 10.0], [353.55339059327247, 9.769268274765723], [368.2156615040482, 9.0], [378.929141627598, 8.448177560164908], [389.4096411238818, 8.0], [406.12619817811606, 7.310994079917259], [417.16902906992397, 7.0], [435.2752816480601, 6.535383512149213], [466.5164957684015, 6.179221812716622], [499.9999999999975, 6.222487821620035], [535.8867312681438, 6.547030252492294], [574.3491774985143, 6.981913697719101], [575.928136440775, 7.0], [615.5722066724546, 7.472307153154283], [659.7539553864424, 7.85558577892767], [682.1389029470855, 8.0], [707.1067811865431, 8.175675095411783], [757.8582832551941, 8.424653257159214], [812.2523963562301, 8.596613756381663], [870.5505632961181, 8.678825443707703], [933.0329915368008, 8.62682873779114], [999.9999999999926, 8.381275957582073], [1053.868102027634, 8.0], [1071.773462536285, 7.883431294281098], [1148.698354997026, 7.1551082289502155], [1161.5250974019689, 7.0], [1231.1444133449063, 6.189481084304967], [1245.4344081632366, 6.0], [1319.5079107728832, 5.031761203288353], [1321.8788504533961, 5.0], [1398.8185379429478, 4.0], [1414.2135623730846, 3.80822624545608], [1482.5134776604625, 3.0], [1515.7165665103846, 2.6255456308049805], [1581.285956425573, 2.0], [1624.5047927124563, 1.6164523597313987], [1723.5906413380367, 1.0], [1741.101126592234, 0.9011573852771316], [1866.065983073597, 0.6046897935487237], [1999.9999999999802, 0.7050430863269213], [2088.781708447777, 1.0], [2143.5469250725646, 1.1945992806739119], [2297.396709994046, 1.9876486513817155], [2299.301396551173, 2.0], [2458.445841922677, 3.0], [2462.2888266898062, 3.0233133949402697], [2610.702356017502, 4.0], [2639.01582154576, 4.175664520548468], [2780.1945836668842, 5.0], [2828.427124746159, 5.271969651014344], [3003.70637805656, 6.0], [3031.4331330207615, 6.118468782905756], [3249.0095854249043, 6.556179597748944], [3482.2022531844555, 6.408495527418477], [3609.2305298418246, 6.0], [3732.1319661471844, 5.6361937028374705], [3861.8070826229796, 5.0], [3999.9999999999504, 4.328685066811245], [4058.1732414536013, 4.0], [4227.953594841027, 3.0], [4287.093850145118, 2.670955339718994], [4409.730235586128, 2.0], [4580.479114939024, 1.0], [4594.793419988081, 0.9245590750476312], [4796.131098160422, 0.0], [4924.577653379601, -0.5956721976240054], [5050.804415686797, -1.0], [5278.031643091513, -1.7123114376523603], [5464.538828325189, -2.0], [5656.854249492303, -2.26925197962664], [6062.866266041516, -2.218941803816263], [6221.559463059238, -2.0], [6498.019170849792, -1.6049395737156478], [6764.455638832037, -1.0], [6964.404506368894, -0.5586748894586244], [7163.017796360732, 0.0], [7464.2639322943505, 0.7962237022653853], [7533.867408999834, 1.0], [7862.924332348615, 2.0], [7999.999999999882, 2.3852011359097443]]}",,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,6,0,6,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.064618000004,None,,,,,"[0.7239755214667122, 0.7239755214667122, 0.7239755214667122, 0.7239755214667122]","[1429.0257782933327, 4859.2259890413325, 780.410156700572, 1116.420623749893]",None,"[7.704585993294453, 7.083412649508013, 13.049623191621642, 12.0]",True,1070.073561600002,1073.2828641000087,1073.2828641000087,1074.4851139000384,None,1,,3.9103880199836567,4.933747419971041,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,6,0,6,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.0527404000168,None,751.9138653016736,7.0,9.079022585141487e-05,1,"[0.507928352773446, 0.507928352773446, 0.507928352773446, 0.507928352773446]","[127.43827477291582, 2311.0887578064194, 329.35625713127945, 150.12058407266449]",None,"[15.550316744423025, 10.51781505457788, 16.834218938853382, 15.02244988057681]",False,1076.0706655000104,1078.6230043999967,1078.6230043999967,1079.8311023000279,['space'],1,[0.27763129997765645],3.0451027199742384,4.052039319998585,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,6,0,6,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.1818447000114,None,4287.0938501451765,-2.0,8.236702324754047e-05,0,"[0.441797216829888, 0.441797216829888, 0.441797216829888, 0.441797216829888]","[3839.088268565459, 7026.864968653647, 6175.505418161199, 309.2498620422829]",None,"[13.0, 3.573446947211485, 3.6658685268620657, 17.231704830781403]",False,1082.171988200047,1084.5233786000172,1084.5233786000172,1085.7375961000216,None,0,,2.8043480799533427,3.83443497994449,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,6,0,6,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.0461956000072,None,782.5813499758646,7.0496231916216425,8.817079752697418e-05,1,"[0.41673204481345105, 0.41673204481345105, 0.41673204481345105, 0.41673204481345105]","[4324.455707686006, 2021.3653770730157, 1805.0015376307008, 1107.3815667548452]",None,"[10.440910573743857, 8.0, 6.971029497225497, 12.0]",False,1087.0412233000388,1089.3281691000448,1089.3281691000448,1090.5386502000038,['space'],1,[0.33050789998378605],2.6937224199646153,3.7243226199643686,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,6,0,6,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.8278542000335,None,,,,,"[0.6076189854653791, 0.6076189854653791, 0.6076189854653791, 0.6076189854653791]","[1548.6390011694984, 1738.2885053444968, 1951.1628762616224, 2190.1062786738285]",Tone,"[6.842176152629632, 6.45369187610424, 7.897678780015179, 9.132621243599296]",True,1091.821824200044,1094.6805075000157,1094.6805075000157,1095.9057335000252,None,1,,3.442262419965118,4.457925519964192,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,6,0,6,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.3316982000251,None,1414.213562373095,1.0,5.658601622533208e-05,1,"[0.6629265983305878, 0.6629265983305878, 0.6629265983305878, 0.6629265983305878]","[998.9661162122911, 2729.3956091093914, 126.3182337451531, 171.1258218800749]",None,"[13.794555457361811, 14.0, 15.550316744423025, 15.0]",False,1097.3382937000133,1100.3486728999997,1100.3486728999997,1101.5735708000138,['space'],1,[0.29471800004830584],3.678569399926346,4.68421529995976,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,7,0,7,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.8240334000438,None,,,,,"[0.7067669130403669, 0.7067669130403669, 0.7067669130403669, 0.7067669130403669]","[195.57748971013297, 1696.9780345339536, 5625.84862540645, 1751.8372161086502]",None,"[15.219649067321496, 6.45369187610424, 4.420310465030703, 6.45369187610424]",True,1105.8053220000002,1108.9418941000476,1108.9418941000476,1110.1434219999937,None,1,,3.868003419949673,4.8831575199146755,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,7,0,7,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.7459743000218,None,2521.578414883673,6.0,0.00016870835056518384,1,"[0.6865798516440664, 0.6865798516440664, 0.6865798516440664, 0.6865798516440664]","[6353.979447744974, 5043.156829767346, 4002.756228406647, 3176.989723872487]",Major_3rd,"[3.389691341329473, 7.0, 11.993414470012839, 14.605639852636942]",False,1111.7483409999986,1114.829516800004,1114.829516800004,1116.0420790000353,['space'],1,[0.2546147999819368],3.759257819969207,4.779665119946003,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,7,0,7,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.5882532999967,None,170.12405613841818,9.0,0.0010547790780773912,1,"[0.7570957005572228, 0.7570957005572228, 0.7570957005572228, 0.7570957005572228]","[4151.981098043197, 2639.4530773274196, 779.1543089616937, 292.3002565387055]",None,"[11.0, 13.125812735173945, 13.049623191621642, 17.32493363747519]",False,1117.6058251000359,1120.9008728000335,1120.9008728000335,1122.103032700019,['space'],1,[0.33967209997354075],4.056815220043063,5.0727285200264305,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,7,0,7,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.7410132000223,None,8000.0,-4.0,0.00011454338263838867,0,"[0.6697740935242766, 0.6697740935242766, 0.6697740935242766, 0.6697740935242766]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[6.410335264009759, 11.0, 14.0, 5.589902104562253]",False,1123.7831006000051,1126.80616810004,1126.80616810004,1128.0145260000136,None,0,,3.682293399993796,4.705387899943162,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,7,0,7,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.5438460000441,None,,,,,"[0.6642107836957918, 0.6642107836957918, 0.6642107836957918, 0.6642107836957918]","[371.8618290896273, 417.400790368013, 468.5165461224311, 525.8920420274169]",Tone,"[15.133781809767155, 13.0, 11.470807719132008, 10.012584718170508]",True,1129.5505055999965,1132.5960491000442,1132.5960491000442,1133.8189339000382,None,1,,3.688950319949072,4.70121102000121,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,7,0,7,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.303853999998,None,2828.42712474619,4.0,0.000103788262145194,0,"[0.5704909105228135, 0.5704909105228135, 0.5704909105228135, 0.5704909105228135]","[424.16136588356966, 5867.406175727884, 197.7045026231605, 541.8678628204906]",None,"[13.0, 4.0, 15.542516398817245, 10.0]",False,1135.3316640999983,1138.0581422999967,1138.0581422999967,1139.2759270000388,None,0,,3.3059733999543823,4.328736199939158,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,7,0,7,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.6999566000304,None,195.99469718731868,9.219649067321496,0.0008094427792282961,0,"[0.7877737217894433, 0.7877737217894433, 0.7877737217894433, 0.7877737217894433]","[311.12218849533843, 277.178358915514, 246.93784465407433, 219.99660926265304]",Tone,"[17.231704830781403, 17.17266412098619, 16.838723675150135, 16.0]",False,1140.7198822000064,1144.1243351000012,1144.1243351000012,1145.3270940000075,None,0,,4.16198421997251,5.179913619940635,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,7,0,7,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.9599922000198,None,4594.793419988137,-6.0,6.258097977097286e-05,0,"[0.6021780937979853, 0.6021780937979853, 0.6021780937979853, 0.6021780937979853]","[7293.779908465733, 6498.019170849882, 5789.07694976151, 5157.481233758314]",Tone,"[4.0, 3.389691341329473, 4.0, 6.0]",False,1148.2511387999984,1151.0787369000027,1151.0787369000027,1152.276060700009,None,0,,3.41948285989929,4.435766159906052,None,1,['space'],0,,[-4.592262399964966],,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,7,0,7,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.736175500031,None,,,,,"[0.6276689210116743, 0.6276689210116743, 0.6276689210116743, 0.6276689210116743]","[379.2291521424586, 128.300241978896, 607.819728592787, 3800.906058236892]",None,"[15.133781809767155, 15.550316744423025, 10.33848715814247, 13.0]",True,1153.7425189000205,1156.646976100048,1156.646976100048,1157.866367700044,None,1,,3.5479685200261883,4.577046420017723,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,7,0,7,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.3662917000474,None,383.6593727350177,9.0,0.00022771560824271043,1,"[0.4228307116984241, 0.4228307116984241, 0.4228307116984241, 0.4228307116984241]","[2761.4509266708665, 321.4740342428106, 171.18152252437105, 817.4280506373511]",None,"[14.0, 17.0, 15.0, 13.84245098635827]",False,1159.3674958000192,1161.6487205000012,1161.6487205000012,1162.8639050000347,['space'],1,[0.2745822999859229],2.7119664199417457,3.717892119893804,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
