tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_frequency,Audiogram_time,Audiogram_none,Audiogram_both,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,6,0,6,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.146754699992,None,812.2523963562351,-6.0,1.9404120400068268e-05,0,"[0.4651652452864304, 0.4264610946517159, 0.5661389612997831, 0.5757499305091401]","[7240.706367237017, 2406.727492840633, 812.1412016741706, 605.9124433545923]",None,"[23.0, 9.0, 10.154520051482688, 9.42921453756885]",False,1059.1595952999778,1061.6474444998894,1061.6474444998894,1062.872137399856,None,0,,3.0700229895301163,4.100526689551771,None,1,None,1,,,,,"{'estimation': [[125.0, 1.1938001966694958], [127.32796417049053, 1.0], [133.9716828170366, 0.48705818117334965], [139.20917971913323, 0.0], [143.5872943746293, -0.4001690317445396], [149.60712716055934, -1.0], [153.89305166811442, -1.4246928049595056], [159.67890805451654, -2.0], [164.93848884661162, -2.5142098388456415], [170.3024960798252, -3.0], [176.77669529663666, -3.5684239191295117], [182.73551202308494, -4.0], [189.46457081379947, -4.469282543013027], [200.95747987061026, -5.0], [203.0630990890585, -5.094949036348725], [217.63764082403046, -5.352055421060607], [233.25824788420132, -5.190494603331533], [238.72864081233163, -5.0], [249.99999999999937, -4.626133460457188], [262.6831474331759, -4.0], [267.94336563407256, -3.7487679956659417], [281.5744815067949, -3.0], [287.1745887492579, -2.70110590010592], [300.8521876575124, -2.0], [307.78610333622805, -1.6528685736695723], [323.9561708741308, -1.0], [329.87697769322244, -0.766073550450541], [353.55339059327247, -0.16661604030336682], [369.1402895563121, 0.0], [378.929141627598, 0.10039983646626971], [406.12619817811606, 0.03713151923088298], [409.2976360762839, 0.0], [435.2752816480601, -0.29008227537353376], [466.5164957684015, -0.7804494431588541], [478.80146496007427, -1.0], [499.9999999999975, -1.3631698027248504], [535.8867312681438, -1.9658415073484292], [537.9440419468608, -2.0], [574.3491774985143, -2.576623494520126], [602.2619531676047, -3.0], [615.5722066724546, -3.1973297165193832], [659.7539553864432, -3.835636690550162], [671.0916490737649, -4.0], [707.1067811865431, -4.509812749424345], [743.1870837994906, -5.0], [757.8582832551941, -5.196735143905398], [812.2523963562301, -5.845824407051607], [828.0610183000159, -6.0], [870.550563296117, -6.399499312489404], [933.0329915368008, -6.763907870249591], [999.9999999999926, -6.866605442009369], [1071.773462536285, -6.640505705394455], [1148.698354997026, -6.0482985379970735], [1152.6792226609098, -6.0], [1231.1444133449047, -5.092054791913567], [1237.4205820559434, -4.999999999999999], [1306.4263732211625, -4.0], [1319.5079107728832, -3.819035156982553], [1371.2872656577479, -3.0], [1414.2135623730828, -2.3410680410375506], [1436.4001648530261, -2.0], [1501.2082535583688, -1.0], [1515.7165665103846, -0.7891589371898878], [1574.2521973919877, 0.0], [1624.5047927124563, 0.647369342612578], [1658.8291211614537, 1.0], [1741.101126592234, 1.8037214853065053], [1773.056136696231, 2.0], [1866.065983073597, 2.5340460489804557], [1999.9999999999802, 2.7499171507768057], [2143.5469250725646, 2.4589843996852503], [2240.1156986550627, 2.0], [2297.396709994046, 1.7370656355327068], [2419.6394487496873, 1.0], [2462.2888266898062, 0.7503165953112975], [2587.0846874461813, 0.0], [2639.01582154576, -0.3050229222105349], [2781.3817846754555, -1.0], [2828.427124746159, -1.2274537324064365], [3031.4331330207615, -1.8421848118515718], [3199.212961346878, -2.0], [3249.0095854249084, -2.0471818716153742], [3289.700435138884, -2.0], [3482.2022531844555, -1.7818286950178182], [3732.1319661471844, -1.064916701901798], [3747.2450780662457, -1.0], [3984.9797718400946, 0.0], [3999.9999999999504, 0.06101152278154853], [4182.3566088590605, 1.0], [4287.093850145118, 1.511389456355255], [4373.901429416362, 2.0], [4554.051696379385, 3.0], [4594.793419988081, 3.2074663115716806], [4732.943194105603, 4.0], [4914.576627856929, 5.0], [4924.577653379601, 5.0501225467021715], [5097.120898679377, 6.0], [5278.031643091506, 6.943139618060823], [5289.78638081957, 6.999999999999999], [5490.259390793301, 8.0], [5656.854249492303, 8.7827331346603], [5709.587049652149, 9.0], [5946.27681408738, 10.0], [6062.866266041508, 10.459980433663297], [6229.809153641075, 11.0], [6498.019170849792, 11.8501445483569], [6565.754209150727, 12.0], [6964.404506368894, 12.853995096431216], [7096.975893437949, 13.0], [7464.2639322943505, 13.394180392675775], [7999.999999999882, 13.425287114542776]], 'plus_line': [[125.0, -1.5679709544217748], [131.40372405888857, -2.0], [133.9716828170366, -2.1752810266676352], [142.5153655096396, -3.0], [143.5872943746293, -3.103378828139231], [151.8072147035005, -4.0], [153.89305166811442, -4.220897322817278], [161.24860765191787, -5.0], [164.93848884661162, -5.374427415572063], [171.71925832493247, -6.0], [176.77669529663666, -6.44881481950206], [184.5353272778984, -7.0], [189.46457081379947, -7.345803001168473], [203.0630990890585, -7.950709269875759], [205.90671720060675, -8.0], [217.6376408240306, -8.22185301918421], [233.25824788420118, -8.046760357266583], [234.52198188623916, -8.0], [249.99999999999937, -7.495809684521301], [259.8164080291748, -7.0], [267.94336563407256, -6.61273566077698], [279.16491514275555, -6.0], [287.1745887492579, -5.574656718825393], [298.6089047449494, -5.0], [307.78610333622805, -4.550172140077032], [321.6097491370355, -4.0], [329.87697769322244, -3.6865703650557613], [353.55339059327247, -3.08934453181246], [361.182609565654, -3.0], [378.929141627598, -2.8231712456299816], [406.12619817811606, -2.864634815097893], [419.6399555702521, -3.0], [435.2752816480601, -3.1690732033647904], [466.5164957684015, -3.641719237219111], [488.76581831747995, -4.0], [499.9999999999975, -4.188290467854786], [535.8867312681438, -4.763617244400658], [551.3328092258166, -5.0], [574.3491774985143, -5.360588694214219], [615.5722066724546, -5.958630013214517], [618.2835122495194, -6.0], [659.7539553864432, -6.640175327170128], [683.9068215889292, -7.0], [707.1067811865431, -7.354835156917887], [753.1724523455608, -8.0], [757.8582832551941, -8.06801056536797], [812.2523963562301, -8.759740477095033], [837.3217667168527, -9.0], [870.5505632961181, -9.33149535717739], [933.0329915368008, -9.686526128015], [999.9999999999926, -9.755301915140727], [1071.773462536285, -9.490297565521423], [1128.2364822046418, -9.0], [1148.698354997026, -8.839625491183273], [1218.581179575495, -8.0], [1231.1444133449063, -7.85574346443738], [1291.2023749140742, -7.0], [1319.5079107728832, -6.595499102478264], [1358.8945624936687, -6.0], [1414.2135623730828, -5.110364909539543], [1421.6923292989386, -5.0], [1487.465244462427, -4.0], [1515.7165665103846, -3.566284422604115], [1558.2335061797253, -3.0], [1624.5047927124563, -2.074600853771659], [1631.4430128074387, -2.0], [1726.548814241266, -1.0], [1741.1011265922298, -0.8544597509275991], [1866.065983073597, -0.048101454889324706], [1886.1191742389508, 0.0], [1999.9999999999802, 0.22296307342509547], [2131.0632503621537, 0.0], [2143.5469250725646, -0.023578332836727268], [2297.396709994046, -0.7467337931214248], [2338.2072317736806, -1.0], [2462.2888266898062, -1.7503424304103248], [2501.8633182142803, -2.0], [2639.01582154576, -2.840998711901068], [2669.4422572822405, -3.0], [2828.427124746159, -3.82529907875681], [2880.1827346297305, -4.0], [3031.4331330207615, -4.53222841512226], [3249.0095854249043, -4.8044285815710435], [3482.2022531844555, -4.62122846147911], [3707.629801938407, -4.0], [3732.1319661471844, -3.9363260345712283], [3958.884256874346, -3.0], [3999.9999999999504, -2.8331161426093763], [4165.051191526994, -2.0], [4287.093850145118, -1.3643410326221481], [4353.983520263604, -1.0], [4524.513564998081, 0.0], [4594.793419988081, 0.39821226010875643], [4704.197086724919, 1.0], [4866.407151335292, 2.0], [4924.577653379601, 2.332986608120615], [5052.505548228103, 3.0], [5220.741606040001, 4.0], [5278.031643091506, 4.312297411598461], [5425.142062921308, 5.0], [5612.928629209514, 6.0], [5656.854249492303, 6.2128018458793886], [5854.2701063873965, 7.0], [6062.866266041508, 7.914804271142337], [6089.751874549847, 8.0], [6401.115398540228, 9.0], [6498.019170849792, 9.3075661417542], [6812.443650468141, 10.0], [6964.404506368894, 10.320320624574675], [7464.2639322943505, 10.841197979947406], [7999.999999999882, 10.753032639512831]], 'minus_line': [[125.0, 3.91695935013904], [133.9716828170366, 3.1183105124597557], [135.26339165883596, 3.0], [143.5872943746293, 2.280376569872742], [146.59206134474215, 2.0], [153.89305166811442, 1.3324216283615624], [157.37415691382353, 1.0], [164.93848884661162, 0.2866017816148564], [168.09731586267688, 0.0], [176.77669529663666, -0.7669238485016479], [179.85603782125492, -1.0], [189.46457081379947, -1.684003650632523], [195.73223268221008, -2.0], [203.0630990890585, -2.3335420063624897], [217.6376408240306, -2.5971767080881643], [233.25824788420132, -2.444467783097683], [246.96171200979703, -2.0], [249.99999999999937, -1.8965778555737276], [267.94336563407256, -1.0220799159542346], [268.32977040164394, -1.0], [286.17182517756817, 0.0], [287.1745887492579, 0.054193773682107094], [304.8948802982834, 1.0], [307.78610333622805, 1.1485353056749639], [328.3072920985948, 2.0], [329.87697769322244, 2.0649150347260488], [353.55339059327247, 2.692954125156845], [378.929141627598, 2.9343459126979807], [406.12619817811606, 2.84596577217055], [435.2752816480601, 2.4985730858736597], [463.63335872573543, 2.0], [466.5164957684015, 1.95428247387925], [499.9999999999975, 1.3677929845463614], [520.0936174180612, 1.0], [535.8867312681438, 0.7376186365509101], [574.3491774985143, 0.12327612576294644], [582.3059769559209, 0.0], [615.5722066724546, -0.46510744154872047], [653.555582757985, -1.0], [659.7539553864432, -1.0816690173210055], [707.1067811865431, -1.6865728994661517], [730.9042131186837, -2.0], [757.8582832551941, -2.328454832381024], [812.2523963562301, -2.9659443792825724], [815.5869826342117, -3.0], [870.550563296117, -3.4959507701985055], [933.0329915368008, -3.896700626864582], [974.9781554763349, -4.0], [999.9999999999926, -4.051280752582801], [1022.0312422778896, -4.0], [1071.773462536285, -3.8758164718537937], [1148.698354997026, -3.3314543383898023], [1177.4374704648617, -3.0], [1231.1444133449063, -2.403015091828774], [1258.1691694376643, -2.0], [1319.5079107728832, -1.145481456644671], [1328.4183584206394, -1.0], [1389.2337150220146, 0.0], [1414.2135623730828, 0.36449025990951134], [1453.5023735072218, 1.0], [1515.7165665103846, 1.9028603661993224], [1522.842401053904, 2.0], [1596.445547538279, 3.0], [1624.5047927124563, 3.338652359456499], [1691.923650960874, 4.0], [1741.1011265922318, 4.4500209579918], [1846.0305939506304, 5.0], [1866.065983073597, 5.107108736883656], [1999.9999999999802, 5.281810625821532], [2112.4983090971805, 5.0], [2143.5469250725646, 4.933601636912899], [2297.396709994046, 4.2116482300346725], [2331.778747294116, 4.0], [2462.2888266898062, 3.228841140742936], [2500.8182383520098, 3.0], [2639.01582154576, 2.196605129883753], [2680.325664991135, 2.0], [2828.427124746159, 1.3282439866123146], [2943.4475823901453, 1.0], [3031.4331330207615, 0.7690462112032213], [3249.0095854249043, 0.6509044258828667], [3482.2022531844555, 0.9722847158120044], [3491.117635843274, 1.0], [3732.1319661471844, 1.7541351139896315], [3788.4013823128416, 2.0], [3999.999999999946, 2.883935165415632], [4022.3264815341363, 3.0], [4217.897607718603, 4.0], [4287.093850145118, 4.313866209474352], [4407.729131787619, 5.0], [4594.793419988081, 5.913457240545703], [4610.111601883251, 6.0], [4782.500220906754, 7.0], [4924.577653379601, 7.667481044396191], [4985.020111666906, 8.0], [5169.5627438511065, 9.0], [5278.031643091506, 9.478952142040932], [5380.377791839147, 10.0], [5590.209694145974, 11.0], [5656.854249492303, 11.270133497775214], [5822.303704514027, 12.0], [6062.866266041508, 12.924927860681212], [6085.451487681551, 13.000000000000002], [6380.130494115202, 14.0], [6498.019170849792, 14.357919296281034], [6784.354435832992, 15.0], [6964.404506368894, 15.39554363747917], [7464.2639322943505, 15.976159212363894], [7535.599047432402, 16.0], [7999.999999999882, 16.183252076817926]]}",,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.2308012999129,None,4314.118769842562,3.57224287805517,0.00015925182487895164,1,"[0.45220219598869194, 0.45220219598869194, 0.45220219598869194, 0.45220219598869194]","[6848.236673563839, 6101.085273999685, 5435.44904987122, 4842.434591047395]",Tone,"[22.802176100514853, 20.338897332561363, 17.0, 13.0]",False,1137.224572799867,1139.6195525999647,1139.6195525999647,1140.8467741999775,['space'],1,[0.28730019996874034],2.849443689920008,3.870836889836937,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.1460883999243,None,,,,,"[0.4191383853555575, 0.4191383853555575, 0.4191383853555575, 0.4191383853555575]","[134.20074259181462, 150.63524041424716, 169.08234050295073, 189.78851025388494]",Tone,"[9.20953567365234, 9.822047904124807, 9.96367654631023, 9.645744284578136]",True,1142.1392868000548,1144.423218499869,1144.423218499869,1145.6406137000304,None,1,,2.7153884896542877,3.7170660896226764,None,1,None,1,,0,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.8899189999793,None,1624.5047927124701,-1.0,5.15651128922407e-05,0,"[0.7577285342547032, 0.7577285342547032, 0.7577285342547032, 0.7577285342547032]","[322.34257710989465, 482.9681644624225, 723.6346187201887, 1084.2268703014179]",Perfect_5th,"[7.660359555198436, 7.433177645562939, 10.327016674808721, 8.370891759669666]",False,1146.903006099863,1150.1983971998561,1150.1983971998561,1151.4216281999834,None,0,,4.06690278975293,5.108008189825341,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.0651147000026,None,856.3926638683071,3.721021261585459,6.134717021039512e-05,0,"[0.4859346424690782, 0.4859346424690782, 0.4859346424690782, 0.4859346424690782]","[2157.97428836645, 1712.7853277366144, 1359.4386155223995, 1078.9871441832247]",Major_3rd,"[9.71510733464561, 9.761269433733453, 8.456175848159125, 8.370891759669666]",False,1153.0820905000437,1155.5641497999895,1155.5641497999895,1156.7833400999662,None,0,,2.9677243896294385,3.9752945895306766,None,1,['space'],0,[-2.7549199999775738],,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.1107274000533,None,,,,,"[0.4478187989386416, 0.4478187989386416, 0.4478187989386416, 0.4478187989386416]","[668.1127535950355, 749.931209901899, 841.769321957612, 944.8541173285332]",Tone,"[10.0, 10.380278878836705, 10.0, 9.204935392988055]",True,1158.1027146000415,1160.4883335998747,1160.4883335998747,1161.7055385999847,None,1,,2.8431023897137493,3.8461093897931278,None,1,None,1,,0,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.9842761999462,None,535.8867312681471,1.0,7.388082491012497e-05,1,"[0.47598977351163463, 0.47598977351163463, 0.47598977351163463, 0.47598977351163463]","[212.66679023771422, 267.94336563407364, 337.5874865420479, 425.3335804754283]",Major_3rd,"[9.0, 7.654204264418274, 7.660359555198436, 7.37917840152137]",False,1163.0132770000491,1165.4617844000459,1165.4617844000459,1166.6718516000547,['space'],1,[0.3884070999920368],2.9126387897413224,3.9342098897323012,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.0025861000177,None,213.55456670788647,2.7162738125939643,0.00032659147442736506,1,"[0.7668081220920399, 0.7668081220920399, 0.7668081220920399, 0.7668081220920399]","[134.53094694822246, 151.0058822725014, 169.49837192235597, 190.2554897330716]",Tone,"[9.20953567365234, 9.822047904124807, 9.96367654631023, 9.645744284578136]",False,1168.0043359999545,1171.3520557000302,1171.3520557000302,1172.587686700048,['space'],1,[0.39696849999018013],4.0906050896737725,5.123741889605299,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.1827109998558,None,3031.4331330207992,-2.0,4.591105636927482e-05,0,"[0.7718259276629701, 0.7718259276629701, 0.7718259276629701, 0.7718259276629701]","[601.5125180410589, 901.2504626108312, 1350.3499461681913, 2023.238880603847]",Perfect_5th,"[9.0, 9.72102126158546, 8.456175848159125, 9.911413350473453]",False,1175.4496374998707,1178.7939118000213,1178.7939118000213,1180.028781299945,None,0,,4.11628924915567,5.135372049175203,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.6476264998782,None,2092.35467824037,3.7151073346456105,0.00011788275837765497,1,"[0.751357633576498, 0.751357633576498, 0.751357633576498, 0.751357633576498]","[830.351504332337, 1046.1773391201853, 1318.1008514805285, 1660.7030086646737]",Major_3rd,"[10.0, 8.370891759669666, 8.456175848159125, 9.485507020788583]",False,1181.6492879998405,1184.9154522998724,1184.9154522998724,1186.1348563998472,['space'],1,[0.3131291000172496],4.058134589577094,5.091622789623216,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.795737599954,None,8000.0,14.0,0.000909850429304992,1,"[0.4696772328510539, 0.4696772328510539, 0.4696772328510539, 0.4696772328510539]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[6.547565865480125, 8.074548775468193, 15.0, 21.0]",False,1189.358179199975,1191.7999610998668,1191.7999610998668,1193.0422352999449,['space'],1,[0.29557409998960793],2.9101782490033656,3.94368494884111,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.3620678000152,None,1885.4816614780368,3.918086234917742,0.00010933742407125752,1,"[0.5369709120942947, 0.5369709120942947, 0.5369709120942947, 0.5369709120942947]","[374.126946612123, 560.5570517592083, 839.8865976439502, 1258.4080330238085]",Perfect_5th,"[7.572849574758852, 8.769302855033663, 10.0, 8.251987933046767]",False,1194.3593448000029,1197.0084487998392,1197.0084487998392,1198.2117113000713,['space'],1,[0.32225830014795065],3.1938559897243977,4.225962689612061,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.641320799943,None,125.0,1.0,0.0008109050486794653,1,"[0.7942789640751551, 0.7942789640751551, 0.7942789640751551, 0.7942789640751551]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[7.618500119928713, 7.867026163814435, 9.223996358287932, 9.822047904124807]",False,1201.1163709999528,1204.525912199868,1204.525912199868,1205.7606637999415,['space'],1,[0.3988379999063909],4.203487718710676,5.232891218736768,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.4129397000652,None,765.0808907572708,4.380278878836704,6.615975817311016e-05,1,"[0.4618360071916689, 0.4618360071916689, 0.4618360071916689, 0.4618360071916689]","[3855.7660765496225, 2573.415113667632, 1717.548527523532, 1146.3261130047342]",Perfect_5th,"[8.0, 8.11134830558945, 9.761269433733453, 8.212626858769866]",False,1207.4127350999042,1209.825902099954,1209.825902099954,1211.062168699922,['space'],1,[0.4037601000163704],2.890603089472279,3.924457289511338,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
,,,,7,0,7,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.3860676998738,None,500.0,-2.0,5.6750540783615774e-05,1,"[0.629383506837085, 0.629383506837085, 0.629383506837085, 0.629383506837085]","[198.42513149602502, 250.00000000000009, 314.98026247371837, 396.8502629920499]",Major_3rd,"[9.223996358287932, 7.867026163814435, 7.618500119928713, 7.4560788134613265]",False,1213.7468113999348,1216.66145949997,1216.66145949997,1217.8686645000707,['space'],1,[0.43201370001770556],3.550057378830388,4.586783378850669,None,1,None,1,,,,,,,,,,,,,wxbjqe,001,fr,0,0,2022-05-16_17h20.40.211,Cluster,2022.1.1,34.75919009068691,
