tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_late.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_time,Audiogram_both,Audiogram_none,Audiogram_frequency,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,7,0,7,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.637247599996,None,2348.492245260767,5.0,0.00014677367976275251,0,"[0.5952105878211861, 0.6367327922234471, 0.6067813746092648, 0.5156581394485822]","[3727.999060666101, 3321.2695843758183, 2958.914815318914, 2636.093416054079]",Tone,"[8.018639609504586, 10.0, 11.17628837553826, 11.557044354572005]",False,1056.6514164999971,1059.5259828999988,1059.5259828999988,1060.7273254000029,None,0,,3.3678980200056685,4.372647319993121,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.0940486000036,None,429.142173330876,0.9239813671431916,8.349073965523436e-05,1,"[0.5559519093738847, 0.48810341055097, 0.7165140635620316, 0.637923759333572]","[435.8939329910464, 252.39832935938554, 413.81575361159787, 339.5702543464319]",None,"[6.923981367143192, 7.37405094293265, 6.505598694224707, 6.486254574389276]",False,1062.0909535999963,1064.8909478999994,1064.8909478999994,1066.1042879000015,['space'],1,[0.32629010001255665],3.4060336200200254,4.4131006200186675,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.5710599000013,None,8000.0,-7.0,8.109050486794653e-05,0,"[0.57264448410111, 0.5262812750225178, 0.536278852230552, 0.5693943215607754]","[589.2712552161769, 145.3020244974286, 2380.645629677612, 3353.8338757980505]",None,"[12.0, 8.383502550706392, 11.0, 10.0]",False,1069.695604099994,1072.3436521999975,1072.3436521999975,1073.588943099996,None,0,,3.2374041600560304,4.257927260056022,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.0174216000014,None,,,,,"[0.4229652619647313, 0.5169942405340346, 0.4154462577313267, 0.7960344701350626]","[1543.916626030151, 2313.261206888544, 3465.975636945399, 5193.095825117455]",Perfect_5th,"[9.98733479588627, 10.792271583857126, 9.346823562676974, 2.0]",True,1075.0141229,1077.3933087999903,1077.3933087999903,1078.6106539999892,None,1,,3.1728209200227866,4.198168920018361,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.2759841999941,None,8000.0,-6.0,9.098504293049921e-05,0,"[0.41147523328193736, 0.42599917201106213, 0.5995853912495974, 0.47853456290418217]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[10.427097004279265, 6.5650310828955565, 2.610680730654525, 0.9976980242143076]",False,1080.2847541999945,1082.7609746999951,1082.7609746999951,1083.993062900001,None,0,,2.9458167100092396,3.9531591100094374,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.2809309000004,None,2684.559422947746,5.557044354572005,0.00014111685144638456,1,"[0.5764061040614927, 0.5392723609637152, 0.5645231544027632, 0.41512756515308774]","[1691.1664633327491, 1898.2701724645958, 2130.736226029197, 2391.670548675716]",Tone,"[9.44561707139802, 9.512979454926166, 10.268044040814377, 11.0]",False,1085.2866136999946,1087.9976745000022,1087.9976745000022,1089.2264475999982,['space'],1,[0.31544649999705143],3.1326267200056463,4.167251420003595,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.5241290999984,None,250.0,-2.0,0.0001330362529899405,1,"[0.47896111938634134, 0.6097368969094263, 0.5339985743134907, 0.5267644762073694]","[157.49013123685913, 176.77669529663686, 198.42513149602493, 222.72467953508482]",Tone,"[8.476269928425005, 8.452616941870152, 8.12511642922717, 7.880489113763942]",False,1092.1301076999953,1094.7813497000025,1094.7813497000025,1096.0047314999974,['space'],1,[0.3395470999967074],3.165479450035491,4.202498250029748,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.3949273999897,None,2694.4033947052135,5.557044354572005,0.0001399569664636468,1,"[0.7093958234104074, 0.5873219892593742, 0.49745863321642303, 0.7511324859353226]","[1697.367776948651, 1905.23091164811, 2138.5493915908714, 2400.440530495853]",Tone,"[9.44561707139802, 9.512979454926166, 10.268044040814377, 11.0]",False,1097.3890060999984,1100.210212799997,1100.210212799997,1101.4349226999911,['space'],1,[0.4217729999945732],3.5567372200021055,4.5770498199999565,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.0320429999992,None,,,,,"[0.41760167933775255, 0.7549247886359768, 0.7829174626839347, 0.6099741379322628]","[1705.4406312797537, 1914.2923842563025, 2148.720550695363, 2411.857270577961]",Tone,"[9.44561707139802, 9.512979454926166, 10.268044040814377, 11.0]",True,1103.0298468999972,1106.0182608000032,1106.0182608000032,1107.2199728999985,None,1,,3.5798689200164517,4.611943320007413,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.7053132,None,712.4091062855329,8.84535255238231,0.00012164874768100031,1,"[0.6706867577049855, 0.6343847641884639, 0.5955233963714088, 0.7729141972994333]","[1615.3198043237226, 504.7538858871111, 1604.5874084287416, 1343.6038644276084]",None,"[9.609120762538604, 8.651526734635146, 9.609120762538604, 11.0]",False,1108.7075534999894,1111.6546952999925,1111.6546952999925,1112.8882826999907,['space'],1,[0.5877889999974286],3.6794394200114766,4.70748532001744,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.4883001999988,None,1319.5079107728945,2.0,6.64505788502134e-05,1,"[0.6555566833878048, 0.688459059336546, 0.6126755261050161, 0.6390127068980466]","[6649.903169142303, 4438.277888271381, 2962.1951045731294, 1977.0280407057928]",Perfect_5th,"[1.0, 4.0, 11.17628837553826, 9.801872696302679]",False,1114.5140883999993,1117.497864799996,1117.497864799996,1118.7031954999984,['space'],1,[0.44194590000552125],3.613816309996764,4.631232109997654,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.1946704000002,None,500.0,-3.0,5.057897271299494e-05,0,"[0.7945066169001596, 0.47634745229343234, 0.6463617556659681, 0.5109654774689703]","[270.94713068149457, 5267.910403341537, 7247.150094408323, 145.38954131422415]",None,"[7.131455333704845, 1.7354919848833203, 1.8893666602066688, 8.383502550706392]",False,1120.2974834999914,1123.2338373999955,1123.2338373999955,1124.455274699998,None,0,,3.4644569900119677,4.477052290021675,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.832613599996,None,1045.3008112726914,8.0,0.000115414264534043,1,"[0.7084262260842348, 0.439051599828568, 0.6991230748574508, 0.6491109838903146]","[3698.7270220040136, 147.04260811135723, 301.0506466943388, 171.70309914739]",None,"[8.018639609504586, 8.383502550706392, 6.6749930698778375, 8.452616941870152]",False,1125.8373158999893,1128.705560699993,1128.705560699993,1129.9299104999955,['space'],1,[0.24643769999966025],3.5140941200079396,4.542212419997668,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.4463959999994,None,,,,,"[0.482051258381514, 0.7979664509915794, 0.4374600458772031, 0.48865528238686384]","[3543.201954294553, 2364.803589982761, 1578.317039596681, 1053.400243484657]",Perfect_5th,"[9.0, 11.0, 9.609120762538604, 13.552618345959704]",True,1131.4578671999916,1134.217251199996,1134.217251199996,1135.449047599992,None,1,,3.2185404200135963,4.2307807200122625,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,7,0,7,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.7469505999907,None,309.8907214150253,0.6749930698778372,0.00011244101350837065,1,"[0.4031505716073445, 0.6354644238572048, 0.6077494304355509, 0.6424209017311848]","[195.21892153894913, 219.12583053935563, 245.9604285846977, 276.08124647223104]",Tone,"[8.322220697402269, 7.880489113763942, 7.37405094293265, 7.0]",False,1136.7634863999992,1139.422101499993,1139.422101499993,1140.6525765999977,['space'],1,[0.3635043000103906],3.319695120007964,4.340750420014956,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.6855176999961,None,,,,,"[0.5313753857350014, 0.5040311796634551, 0.6254368889383388, 0.6613235321162274]","[2614.5995823429703, 2075.209063743423, 1647.0945254201258, 1307.299791171485]",Major_3rd,"[11.557044354572005, 10.0, 9.609120762538604, 11.205396031295534]",True,1144.6675195999997,1147.3569141999906,1147.3569141999906,1148.5908345999924,None,1,,3.3559343200031435,4.377948220004328,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.106998999996,None,287.17458874925893,0.0,0.0001280996269602109,1,"[0.769064826424635, 0.6901191284332748, 0.4978543372973059, 0.5183044611201142]","[1584.1802632000747, 1692.983771427327, 125.7425691839787, 2254.8755857800793]",None,"[9.609120762538604, 9.44561707139802, 8.104446192087604, 10.792271583857126]",False,1150.1240383999975,1153.113888699998,1153.113888699998,1154.3345794999914,['space'],1,[0.45075080000970047],3.494570910028415,4.520039010021719,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.6976245999977,None,,,,,"[0.6629390988960768, 0.5387572194731405, 0.7266005273717655, 0.4615925150385109]","[4855.4673119814515, 3853.786959418281, 3058.752736720954, 2427.7336559907258]",Major_3rd,"[3.0, 7.0, 11.0, 11.272511997982248]",True,1155.6909088999964,1158.6653175999963,1158.6653175999963,1159.8734125999908,None,1,,3.4118109200062463,4.438762520017917,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.1961784000014,None,1079.276267166204,7.552618345959705,0.00011301057901460844,1,"[0.7889493223198787, 0.4038411298254845, 0.6770105058181851, 0.4501982219081243]","[7436.565269777376, 246.39673886503675, 756.7851026030687, 219.49167503969332]",None,"[1.8893666602066688, 7.37405094293265, 15.424494065508316, 7.880489113763942]",False,1161.1975027000008,1164.0906439999962,1164.0906439999962,1165.2977069999906,['space'],1,[0.3204167000076268],3.336786320011015,4.356674820010085,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.6226348999917,None,466.5164957684038,-5.0,4.113841492540627e-05,0,"[0.638532301030677, 0.7711015104823375, 0.6514147511529111, 0.5507203371832946]","[293.88697657090216, 329.8769776932236, 370.2743880716411, 415.61894807139396]",Tone,"[6.893847117749152, 6.486254574389276, 6.3401916021253175, 6.505598694224707]",False,1166.62999999999,1169.7179647000012,1169.7179647000012,1170.927625700002,None,0,,3.634196309998515,4.658574809989659,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.3421141,None,182.07305198369139,2.4526169418701524,0.00043863850761885313,1,"[0.4428892201204207, 0.662433993785492, 0.7527322677497625, 0.693464139395064]","[289.0229542539724, 257.4901794579979, 229.39767081285626, 204.37009087155317]",Tone,"[6.893847117749152, 7.37405094293265, 7.624387218337975, 8.12511642922717]",False,1172.3420088999992,1175.2159948999906,1175.2159948999906,1176.4362478999974,['space'],1,[0.30423969999537803],3.5601523200020893,4.57702252001036,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.992696100002,None,,,,,"[0.7027326645449885, 0.7735589831754954, 0.6860463447924479, 0.5919277575638325]","[6773.923614869982, 4521.051605115999, 3017.4399326341204, 2013.8995398220836]",Perfect_5th,"[1.3362064578969797, 4.0, 11.17628837553826, 9.801872696302679]",True,1177.9884118999908,1181.1759454999992,1181.1759454999992,1182.3957461999962,None,1,,3.771655920005287,4.783395020000171,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.8301415000024,None,1515.7165665103996,1.0,5.568608891974556e-05,0,"[0.7126070017138825, 0.5016642360736826, 0.6244550053964926, 0.7295645266758689]","[7638.7328312833415, 5098.2425092770545, 3402.6686438034267, 2271.008858141757]",Perfect_5th,"[2.0, 2.0, 10.0, 10.792271583857126]",False,1183.8650102999964,1186.7248765999975,1186.7248765999975,1187.9358410999994,None,0,,3.5919323100242764,4.608034410019172,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.5289975999913,None,4594.793419988137,-5.0,7.021701419132942e-05,1,"[0.705413171294469, 0.5798743464975418, 0.5046490502592719, 0.4945914242315006]","[852.1294253064962, 1753.456593435383, 204.87869982330687, 1949.285231506831]",None,"[15.434644929157692, 9.44561707139802, 8.12511642922717, 9.801872696302679]",False,1189.5595918000035,1192.3805877999985,1192.3805877999985,1193.605144999994,['space'],1,[0.20912440000392962],3.3179610100050922,4.345813210005872,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.9529629000026,None,5408.11131694753,-4.26450801511668,8.427470082901757e-05,1,"[0.4034101609380368, 0.6726322392789726, 0.7261479799156126, 0.7414327042955906]","[311.93428881143404, 954.7234100991728, 4535.787835833031, 515.2208790773916]",None,"[6.6749930698778375, 14.973304175529991, 4.0, 9.0]",False,1194.9743811999942,1197.80377649999,1197.80377649999,1199.0170914999908,['space'],1,[0.2604245000111405],3.549179620022187,4.566369520020089,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.613414499996,None,1414.213562373095,2.0,6.349055446025293e-05,0,"[0.6123275157241101, 0.7934134779220268, 0.7432279870122522, 0.6937222771028462]","[225.04702176236583, 6505.120991381387, 3714.956509482176, 6636.907301387735]",None,"[7.880489113763942, 1.0, 8.018639609504586, 1.0]",False,1203.8068299000006,1206.984328999999,1206.984328999999,1208.1998120999924,None,0,,3.8697236800799146,4.888746580079896,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.73705109999,None,148.97097912921075,2.476269928425004,0.0006773236965284052,1,"[0.48184001565769385, 0.5997959329485496, 0.7905067438044358, 0.638792475001354]","[375.38334485668497, 297.94195825842155, 236.47668898244186, 187.69167242834246]",Major_3rd,"[6.3401916021253175, 6.6749930698778375, 7.624387218337975, 8.322220697402269]",False,1209.732176599995,1212.6389023999945,1212.6389023999945,1213.8509482999943,['space'],1,[0.27021180000156164],3.524633820023155,4.546321420013555,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.3488792999997,None,,,,,"[0.5811648143317216, 0.47806750562693967, 0.7467151051188631, 0.4005063916837851]","[5927.125533373943, 4761.900727714471, 549.1467154814352, 971.2110837602172]",None,"[1.0, 3.0, 10.0, 14.321076609125381]",True,1215.3438671999902,1218.172943700003,1218.172943700003,1219.401863799998,None,1,,3.233099820005009,4.254175620008027,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,8,0,8,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.6568714000023,None,430.27937838407144,0.9239813671431916,8.342611010398516e-05,1,"[0.7491727324076911, 0.6986451881861101, 0.5791426758764978, 0.7989993675734034]","[183.11327202099335, 140.57715317137223, 4924.900536322169, 7034.106441698177]",None,"[8.452616941870152, 8.383502550706392, 2.610680730654525, 1.3362064578969797]",False,1220.6554030999978,1223.701594500002,1223.701594500002,1224.9114701999933,['space'],1,[0.5525410999980522],3.8406641199981095,4.862037520011654,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
