tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,feedback.rt,Catch trial answer,answer_too_late.rt,Audiogram_both,Audiogram_frequency,Audiogram_time,Audiogram_none,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,8,0,8,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.258376999991,None,398.49686178325436,16.424382756355705,0.0005097970185853358,1,"[0.4686031072599005, 0.5068586731540659, 0.7959015790276386, 0.5023795688739978]","[3801.0543088630507, 396.692527675992, 6481.757459888228, 183.25861798644283]",None,"[25.0, 22.424382756355705, 35.65675390165805, 13.47209236688566]",False,1155.2522673000349,1158.0485076999757,1158.0485076999757,1159.2734784000786,['space'],1,3.2989518197719008,4.310613919747993,None,1,None,1,,[0.409178200061433],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,8,0,8,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.628111600061,None,125.0,11.0,0.0025643069199568253,1,"[0.5790663003282307, 0.7887416332068646, 0.6857654175759862, 0.5483844804333687]","[411.494560191956, 145.1616879715812, 4521.202274894863, 386.02580735516824]",None,"[22.424382756355705, 15.0, 28.0, 22.869908733086287]",False,1162.4632813000353,1165.545085299993,1165.545085299993,1166.7649201999884,['space'],1,3.627622779342346,4.643080379231833,None,1,None,1,,[0.3692919999593869],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,8,0,8,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.1682808999904,None,,,,,"[0.7911378588079956, 0.7911378588079956, 0.7911378588079956, 0.7911378588079956]","[895.3977572616302, 1699.4880721303516, 368.08865518346886, 598.8270709380046]",None,"[25.999999999999996, 30.574079018182736, 22.869908733086287, 20.78547655111803]",True,1168.1663257000037,1171.559092200012,1171.559092200012,1172.7838245000457,None,1,4.191680819843896,5.199924219865352,None,1,None,1,,,0,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.5911638999823,None,1176.0820803305862,23.214969841516492,0.0007444902797494209,1,"[0.7487832187619897, 0.7403217725084397, 0.5745288368545008, 0.6377363346262255]","[1866.913931517721, 1663.2312284674788, 1481.7705694126587, 1320.1075008678183]",Tone,"[30.316041856632342, 30.673174063951816, 30.626755575124612, 30.14951529507025]",False,1176.566878600046,1179.6615901000332,1179.6615901000332,1180.8940232000314,['space'],1,3.716986919869669,4.737385519780219,None,1,None,1,,[0.7241546000586823],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.3742231000215,None,443.7841829861132,15.791290315692192,0.0004577765319191608,0,"[0.7080453322566533, 0.7080453322566533, 0.7080453322566533, 0.7080453322566533]","[2634.1515808029694, 159.68896834929046, 858.9474603979485, 463.9808773288001]",None,"[26.734255736377243, 13.332629287798131, 25.92012787693378, 21.132904326090348]",False,1182.3918741000816,1185.551577400067,1185.551577400067,1186.7693195000757,None,0,3.867541119689122,4.873862719745375,['space'],0,None,1,,,,[-0.04231070005334914],,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.329749800032,None,1296.7834910689767,24.0,0.0008455047607771078,1,"[0.6585420021062777, 0.5355719024703842, 0.4788666266369246, 0.461416425651205]","[981.6202864581788, 597.8381485680316, 5091.737868449602, 3109.4460923398415]",None,"[27.818442329398145, 20.78547655111803, 31.0, 25.0]",False,1188.3197461999953,1191.0250680000754,1191.0250680000754,1192.2509906999767,['space'],1,3.147826019790955,4.166102119721472,None,1,None,1,,[0.3741589999990538],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.5488271000795,None,4924.577653379667,25.0,0.0026239678647841757,1,"[0.4139325273890391, 0.693720511005891, 0.47011839533196365, 0.6411756593611593]","[977.1599684342464, 1464.085695945626, 2193.6499593892527, 3286.7612583431624]",Perfect_5th,"[27.818442329398145, 30.448808367018295, 29.0, 24.69830876856029]",False,1193.5795115000801,1196.176824000082,1196.176824000082,1197.3865915000206,['space'],1,3.256386009743437,4.257456909748726,None,1,None,1,,[0.41378549998626113],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.8775100000203,None,,,,,"[0.5269132241636105, 0.5269132241636105, 0.5269132241636105, 0.5269132241636105]","[197.902390212084, 2891.8072333215196, 139.3855798897418, 4377.660746477004]",None,"[14.0, 25.863803070070993, 16.0, 26.999999999999996]",True,1198.8967318000505,1201.5157956000185,1201.5157956000185,1202.7466410000343,None,1,3.1273311198456213,4.13507821992971,None,1,None,1,,,0,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.088494900032,None,1099.7638543971111,23.0,0.0006812001682941136,1,"[0.497787016251374, 0.497787016251374, 0.497787016251374, 0.497787016251374]","[692.8078150342203, 777.6504791480521, 872.8831496932879, 979.778208139465]",Tone,"[22.0, 24.0, 25.92012787693378, 27.818442329398145]",False,1204.0793235000456,1206.6135539000388,1206.6135539000388,1207.8310741999885,['space'],1,3.0142601197585464,4.039143219706602,None,1,None,1,,[0.38132929999846965],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.182819299982,None,164.93848884661182,5.0,0.0006991046927313053,0,"[0.7360214193324981, 0.7360214193324981, 0.7360214193324981, 0.7360214193324981]","[261.82353070515677, 233.25824788420192, 207.809474035697, 185.13719403582058]",Tone,"[19.0, 16.854798477107213, 15.0, 13.47209236688566]",False,1210.503093300038,1213.728244500002,1213.728244500002,1214.9406162999803,None,0,3.9957063493784517,5.015765549382195,None,1,None,1,,,,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.5599309999961,None,125.0,11.0,0.0025643069199568253,1,"[0.6464606851949661, 0.6464606851949661, 0.6464606851949661, 0.6464606851949661]","[1375.9284670439845, 963.2325780432021, 1289.3501043047781, 5647.908845433691]",None,"[30.448808367018295, 27.000000000000004, 30.0, 33.07990894285818]",False,1216.586940600071,1219.5408217000077,1219.5408217000077,1220.7675364000024,['space'],1,3.633343009860255,4.661037409910932,None,1,None,1,,[0.4303369000554085],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.2962646000087,None,,,,,"[0.5346006774105072, 0.6539048190672236, 0.6668841395050393, 0.646669713391473]","[2129.3420248048374, 2171.131604234757, 809.4794222710618, 4066.9821502016234]",None,"[29.282955207381704, 29.282955207381704, 24.805826966679735, 26.0]",True,1222.2890523000387,1225.1718706999673,1225.1718706999673,1226.4066165999975,None,1,3.528718119719997,4.5405208197189495,None,1,None,1,,,0,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.8870498000178,None,193.77443037427452,7.47209236688566,0.0006810380905694413,0,"[0.7041982567519568, 0.7798737217648691, 0.4185428781511472, 0.6433987110667495]","[976.5619350397479, 651.7768954782318, 435.00888805578035, 290.3336003475233]",Perfect_5th,"[27.818442329398145, 21.531603556130058, 21.791290315692194, 21.146209754046666]",False,1227.8856294000288,1230.8190220000688,1230.8190220000688,1232.018929700018,None,0,3.5573337198002264,4.570136119844392,None,1,None,1,,,,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.5223501999862,None,180.1543894963336,7.147815514579257,0.0007690364084760533,1,"[0.6384941832142409, 0.6384941832142409, 0.6384941832142409, 0.6384941832142409]","[4244.610624737449, 1273.3651341375573, 4283.017378989787, 281.30158475833224]",None,"[26.757894318066356, 30.0, 26.757894318066356, 21.0]",False,1233.5320530000608,1236.4828704000684,1236.4828704000684,1237.7144795000786,['space'],1,3.5816427196841687,4.613829619716853,None,1,None,1,,[0.44061229994986206],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.2133354999823,None,6298.228343493252,29.0,0.0036617694930430817,1,"[0.7737461606529081, 0.7737461606529081, 0.7737461606529081, 0.7737461606529081]","[2499.4535744992804, 3149.1141717466267, 3967.6352335058336, 4998.90714899856]",Major_3rd,"[27.652103384288885, 25.0, 25.64520523886877, 30.000000000000004]",False,1239.2157989999978,1242.579212200013,1242.579212200013,1243.7910935999826,['space'],1,4.133138319826685,5.163924019783735,None,1,None,1,,[0.4278454000595957],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.4432422000682,None,,,,,"[0.7743520960438749, 0.7743520960438749, 0.7743520960438749, 0.7743520960438749]","[2633.579789341478, 206.29878245656678, 1918.5677535174339, 658.9160688830409]",None,"[26.734255736377243, 14.268407807522046, 30.0, 21.531603556130058]",True,1245.4436009000055,1248.7965066999895,1248.7965066999895,1250.0294165000087,None,1,4.119116619811393,5.146479919902049,None,1,None,1,,,0,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.6519152000546,None,3249.0095854249403,22.0,0.0008907808461563276,1,"[0.49858257195533495, 0.6067674667287773, 0.5389936578694234, 0.5821649977546905]","[1018.8232642272856, 442.0257266849183, 398.4828613713744, 248.8620149622812]",None,"[28.0, 21.791290315692194, 22.424382756355705, 18.377526291504818]",False,1251.6630686999997,1254.3339480999857,1254.3339480999857,1255.5692472000374,['space'],1,3.2599589098244905,4.2809755099006,None,1,None,1,,[0.4059140000026673],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.990360600059,None,133.56867225881737,10.517707918015578,0.002169751370437669,1,"[0.7983802530257854, 0.4807926289543741, 0.5515300296735363, 0.7137041245570199]","[158.4999411830385, 406.39435047098317, 1103.7882318470736, 1846.776072370184]",None,"[14.0, 22.424382756355705, 29.0, 30.316041856632342]",False,1256.9873167000478,1259.84073419997,1259.84073419997,1261.0755411999999,['space'],1,3.5778674198081717,4.5929868197999895,None,1,None,1,,[0.4135679999599233],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.6515207000775,None,3732.1319661472303,17.0,0.0005609622067137951,0,"[0.5689624508986199, 0.5689624508986199, 0.5689624508986199, 0.5689624508986199]","[524.9986598190205, 130.52362487208057, 3355.430280394594, 1323.0055252219981]",None,"[20.31287472400956, 17.0, 24.69830876856029, 30.14951529507025]",False,1262.681037900038,1265.413066499983,1265.413066499983,1266.6173432000214,None,0,3.302913909777999,4.333729609847069,None,1,None,1,,,,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.0687932000728,None,,,,,"[0.7618927594561209, 0.7618927594561209, 0.7618927594561209, 0.7618927594561209]","[343.258745676744, 1201.3576992238204, 2045.1983559859468, 1173.8559962572476]",None,"[23.0, 29.733553246263963, 29.881351237623132, 29.214969841516492]",True,1268.067617499968,1271.384104100056,1271.384104100056,1272.5988918000367,None,1,4.080259119858965,5.094726319774054,None,1,None,1,,,0,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.2195933000185,None,1857.5328990133871,24.316041856632342,0.0011238918599431236,1,"[0.714731070414622, 0.714731070414622, 0.714731070414622, 0.714731070414622]","[3834.1950286755346, 1045.5279419553913, 1534.451532965795, 268.8394408251116]",None,"[25.0, 28.577008912089823, 30.626755575124612, 19.849273838440702]",False,1274.2388511999743,1277.4045511999866,1277.4045511999866,1278.6129879000364,['space'],1,3.89321931975428,4.914152319775894,None,1,None,1,,[0.41466770006809384],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
,,,,9,0,9,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.2215407000622,None,125.0,12.0,0.002877199686685786,1,"[0.4325673724595491, 0.682485217233838, 0.4596224196183794, 0.7658363999359825]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[22.148150643800342, 18.377526291504818, 14.0, 14.0]",False,1280.2266160000581,1282.8298639999703,1282.8298639999703,1284.0396080000792,['space'],1,3.382799309794791,4.4130917098373175,None,1,None,1,,[0.4725717999972403],,,,,,,,,,,,,wquuex,001,fr,0,0,2022-05-06_17h51.35.568,Cluster,2022.1.1,35.554076509427134,
