tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,8,0,8,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.33585449995,None,8000.0,-2.0,0.00014420157515633036,0,"[0.5790456464093826, 0.4682064048129036, 0.6350454319171548, 0.6621948914483544]","[3197.9722167316345, 5803.534393596618, 279.42388576307286, 6781.5254262366725]",None,"[17.27513827088565, 6.891561803284695, 3.6675546830051218, 6.235271880643747]",False,1372.3474034999963,1375.0535690999823,1375.0535690999823,1376.276587100001,None,0,,3.3843706001061946,4.411396200070158,None,1,None,1,,,"{'estimation': [[125.0, 1.5664017906045973], [130.72061854126133, 1.0], [133.9716828170366, 0.7057329816482987], [139.8412728681315, 0.0], [143.5872943746293, -0.4245113047632403], [147.97212414206538, -1.0], [153.89305166811442, -1.7475802018472721], [155.8303021679446, -2.0], [163.5693886760147, -3.0], [164.93848884661162, -3.166759653917719], [171.9457823818787, -4.0], [176.77669529663666, -4.547903901048533], [181.34822054697793, -5.0], [189.46457081379947, -5.779116169595869], [192.4480519252585, -6.0], [203.0630990890585, -6.765602840051203], [208.0452583035401, -7.0], [217.6376408240306, -7.442665192637969], [233.25824788420132, -7.771950142029597], [249.99999999999937, -7.77301932895098], [267.94336563407256, -7.487115545547466], [286.14902290057523, -7.0], [287.1745887492579, -6.973356513534382], [307.78610333622805, -6.330949160051019], [318.11395231597095, -6.0], [329.87697769322244, -5.642602949549261], [353.55339059327287, -5.014818169441072], [354.28722274883023, -5.0], [378.929141627598, -4.530479513922034], [406.12619817811606, -4.246432200819191], [435.2752816480601, -4.17798063848806], [466.5164957684015, -4.299252792982939], [499.9999999999975, -4.5355215107520905], [535.8867312681438, -4.785733250550145], [574.3491774985143, -4.9436413806971675], [615.5722066724546, -4.920775750999418], [659.7539553864432, -4.676756022599834], [707.1067811865431, -4.226500269503313], [725.3876666404046, -4.0], [757.8582832551941, -3.6315174747688164], [812.252396356229, -3.0010373876805074], [812.3517420633876, -3.0], [870.5505632961181, -2.445661122942295], [933.0329915368019, -2.038846551962997], [944.6127707957663, -2.0], [999.9999999999926, -1.8222274752799006], [1071.773462536285, -1.784722953373584], [1148.698354997026, -1.8660760600278854], [1231.1444133449063, -1.9867853732161325], [1246.1688939243572, -2.0], [1319.5079107728832, -2.064825961998715], [1414.2135623730828, -2.0306287335963007], [1429.9312118464227, -2.0], [1515.7165665103846, -1.8397908038570967], [1624.5047927124563, -1.4685987881331117], [1717.7399821953204, -1.0], [1741.1011265922318, -0.8867445540033548], [1866.065983073597, -0.08452423449881057], [1876.5709305133803, 0.0], [1999.9999999999777, 0.9633758449633578], [2003.9890166744033, 1.0], [2114.043710840717, 2.0], [2143.5469250725646, 2.256455418160784], [2218.269096219144, 3.0], [2297.3967099940432, 3.759141045830936], [2321.1064930999128, 4.0], [2419.4924536977514, 5.0], [2462.2888266898062, 5.403260178272625], [2524.82863713584, 6.0], [2633.579165001821, 7.0], [2639.01582154576, 7.046220024870372], [2759.8489474057124, 8.0], [2828.427124746159, 8.504096605858667], [2919.8129725788644, 9.0], [3031.4331330207615, 9.576284343421378], [3215.1567905802503, 10.0], [3249.0095854249043, 10.076286203687008], [3331.5269027931827, 10.0], [3482.2022531844555, 9.865666256941795], [3709.4498132292447, 9.0], [3732.1319661471844, 8.915995239773427], [3881.1027285026776, 8.0], [3999.9999999999504, 7.298489486522064], [4041.516948783102, 7.0], [4172.257817817211, 6.0], [4287.093850145118, 5.18392649485387], [4312.38097351489, 5.0], [4439.028644030869, 4.0], [4569.548815153159, 3.0], [4594.793419988076, 2.8253921572501715], [4712.966647777703, 2.0], [4850.966573619877, 1.0], [4924.577653379601, 0.5196668734091195], [5017.364475235466, 0.0], [5190.180033709308, -1.0], [5278.031643091513, -1.468819039514778], [5413.3275850018545, -2.0], [5656.854249492303, -2.928870860554981], [5690.243393746952, -3.0], [6062.866266041508, -3.759305967782041], [6498.019170849792, -3.9500475623034514], [6964.404506368894, -3.5971292236245156], [7366.004241172234, -3.0], [7464.2639322943505, -2.8550057068888854], [7955.76573943207, -2.0], [7999.999999999882, -1.919889943121496]], 'plus_line': [[125.0, -1.260804279767686], [133.9716828170366, -1.9549084854154464], [134.35202555163946, -2.0], [143.20357700146442, -3.0], [143.5872943746293, -3.0410129679200484], [150.71029908301236, -4.0], [153.89305166811442, -4.385341878941721], [158.43056427414373, -5.0], [164.93848884661162, -5.797241980492874], [166.59515310166535, -6.0], [175.00080683732116, -7.000000000000001], [176.77669529663666, -7.193433583214763], [184.67255421897832, -8.0], [189.46457081379947, -8.451280563907828], [196.7248425764621, -9.0], [203.0630990890584, -9.467130272201672], [214.18012646612482, -10.0], [217.6376408240306, -10.173089638503773], [233.25824788420132, -10.56002398521193], [249.99999999999937, -10.602385862187607], [267.94336563407256, -10.341588092952312], [280.09454343199127, -10.0], [287.1745887492579, -9.822913575365043], [307.78610333622805, -9.155338390168719], [312.1906745132849, -9.0], [329.87697769322244, -8.440585759248698], [344.83215222962343, -8.0], [353.55339059327247, -7.769072115346965], [378.929141627598, -7.281832048407675], [406.12619817811606, -7.006058536531252], [430.5083613529428, -7.0], [435.2752816480601, -6.999017738093151], [435.4382670203053, -7.0], [466.5164957684015, -7.210951765184008], [499.9999999999975, -7.521539300549086], [535.8867312681438, -7.809318710527561], [574.3491774985143, -7.972682024393468], [615.5722066724546, -7.931447892591232], [659.7539553864432, -7.64077673605534], [707.1067811865431, -7.078969083665896], [712.1733755770982, -7.0], [757.8582832551932, -6.382948642863166], [783.8236483383938, -6.0], [812.2523963562301, -5.632463477336628], [867.1535404627482, -5.0], [870.5505632961181, -4.965408743093379], [933.0329915368008, -4.546942156948518], [999.9999999999926, -4.357293479165801], [1071.773462536285, -4.3941326031488135], [1148.698354997026, -4.5765709989424135], [1231.1444133449063, -4.7940943079278], [1319.5079107728832, -4.949774633909456], [1414.2135623730828, -4.969319530415017], [1515.7165665103864, -4.805907121757393], [1624.5047927124563, -4.431673019979193], [1704.8377163935743, -4.0], [1741.1011265922318, -3.8239015887045364], [1866.065983073597, -3.003661002066465], [1866.5260132594544, -2.9999999999999996], [1995.5501686886505, -2.0], [1999.9999999999802, -1.966437745502709], [2109.033166235806, -1.0], [2143.5469250725646, -0.693190810145771], [2215.081143720176, 0.0], [2297.396709994046, 0.8420562060900048], [2313.2693195517154, 1.0], [2410.2320945919687, 2.0], [2462.2888266898062, 2.5406360534759975], [2510.7305427625324, 3.0], [2609.18115683801, 4.0], [2639.01582154576, 4.283551220111578], [2727.93948783861, 5.0], [2828.427124746159, 5.836268384563667], [2856.8034085069135, 6.0], [3031.4331330207615, 6.979013549921102], [3039.382913284864, 6.999999999999999], [3249.0095854249043, 7.473961222212864], [3482.2022531844555, 7.267414611148364], [3550.280483233116, 7.0], [3732.1319661471844, 6.301430277455875], [3779.3895660584876, 6.0], [3937.575784423992, 5.0], [3999.9999999999504, 4.653190470064775], [4080.843732173985, 4.0], [4208.667513756749, 3.0], [4287.093850145118, 2.4945426575545495], [4346.821875986063, 2.0], [4460.802432093466, 1.0], [4594.793419988081, 0.0847623959955901], [4606.5271310124845, 0.0], [4728.915498224551, -1.0], [4870.322527711834, -2.0], [4924.577653379601, -2.327936018460531], [5031.4441705816935, -3.0], [5201.086590209419, -4.0], [5278.031643091513, -4.392800575858713], [5424.134795439955, -5.0], [5656.854249492303, -5.872232782064771], [5719.907667200128, -6.0], [6062.866266041501, -6.682275297136792], [6498.019170849792, -6.796326106700217], [6964.404506368902, -6.388103877131277], [7220.221540065723, -6.0], [7464.2639322943505, -5.661609771833486], [7916.28078424597, -5.0], [7999.999999999892, -4.879285608686371]], 'minus_line': [[125.0, 4.411313456351933], [128.38431626265097, 4.0], [133.9716828170366, 3.381560883325202], [136.959545512335, 3.0], [143.5872943746293, 2.1713205139035363], [144.8995450409437, 2.0], [152.42921994441886, 1.0], [153.89305166811442, 0.8139698075187012], [160.29485714066794, 0.0], [164.93848884661162, -0.6038857520917031], [168.36810120240258, -1.0], [176.614032889395, -2.0], [176.77669529663666, -2.018374971990564], [186.9658294490809, -3.0], [189.46457081379936, -3.237306774025954], [200.09857752939982, -4.0], [203.0630990890585, -4.205936049584826], [217.6376408240306, -4.843388660822244], [225.28063869745122, -5.0], [233.25824788420132, -5.142569675229405], [249.99999999999937, -5.109341784302914], [256.4081834406842, -5.0], [267.94336563407256, -4.787523287016208], [287.1745887492579, -4.276935883362264], [296.2411841530527, -4.0], [307.78610333622805, -3.6414010448476506], [329.87697769322244, -3.0037858810340894], [330.01988378957833, -3.0], [353.55339059327247, -2.376142133822773], [373.4921807571846, -2.0], [378.929141627598, -1.889997710438317], [406.12619817811606, -1.5516651420215068], [435.2752816480601, -1.4243105506223577], [466.5164957684015, -1.4833519413537424], [499.9999999999975, -1.6795442354019543], [535.8867312681438, -1.929428790996202], [550.0472522220405, -2.0], [574.3491774985143, -2.1022458710778738], [615.5722066724546, -2.118018533078585], [644.7484055993962, -2.0], [659.7539553864432, -1.9350299225822087], [707.1067811865431, -1.5506438889467238], [757.8582832551951, -1.0703902530089162], [764.6563004177938, -1.0], [812.2523963562301, -0.5119862488490027], [870.5505632961181, -0.03667257485566025], [876.4055792884609, 0.0], [933.0329915368008, 0.3720710557004522], [999.9999999999926, 0.6140379038224446], [1071.773462536285, 0.7198300084060937], [1148.698354997026, 0.7353497534854886], [1231.1444133449063, 0.7192036475378284], [1319.5079107728832, 0.7311847072335083], [1414.2135623730828, 0.8202939138607575], [1503.7360903525596, 1.0], [1515.7165665103846, 1.0267778688428684], [1624.5047927124563, 1.4133174595174505], [1741.1011265922318, 1.9575566402604752], [1747.5810984281372, 2.0], [1866.065983073597, 2.7609255141409283], [1895.7777071188432, 3.0], [1999.9999999999802, 3.804343225859827], [2020.9555426903821, 4.0], [2132.843560885048, 5.0], [2143.5469250725646, 5.089424536379535], [2232.570799278271, 6.0], [2297.396709994046, 6.5805255132854725], [2338.273534049187, 6.999999999999999], [2443.3912211520906, 8.0], [2462.2888266898062, 8.16126214648638], [2549.717124799375, 9.0], [2639.0158215457564, 9.732650367710043], [2673.1645377085824, 10.0], [2808.990802380319, 11.0], [2828.427124746159, 11.130423390477892], [2994.859876769925, 12.0], [3031.4331330207615, 12.182253401952742], [3249.0095854249043, 12.689608198851639], [3482.202253184451, 12.503961141559436], [3612.144770475065, 12.0], [3732.1319661471844, 11.555276116019446], [3827.2648562317154, 11.0], [3984.1278508939354, 10.0], [3999.9999999999504, 9.90657611230478], [4133.081902384733, 9.0], [4257.825978508637, 8.0], [4287.093850145118, 7.792004590489302], [4404.371424855455, 7.0], [4524.764379134852, 6.0], [4594.793419988081, 5.464795507115138], [4672.275898358695, 5.0], [4812.470012318462, 4.0], [4924.577653379601, 3.189805332511912], [4962.7828755995915, 3.0], [5145.786985277653, 2.0], [5278.031643091506, 1.2421606270336993], [5343.225476954285, 1.0], [5600.129970396521, 0.0], [5656.854249492297, -0.21276922955316885], [6030.520031036141, -1.0], [6062.866266041508, -1.0647622380112425], [6498.019170849785, -1.2771384199474198], [6879.583049961594, -1.0], [6964.404506368894, -0.9323221832143935], [7464.2639322943505, -0.10156971900004204], [7512.923107727419, 0.0], [7967.402853004109, 1.0], [7999.999999999882, 1.0735271499861938]]}",,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,8,0,8,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.8128938999726,None,381.96389089654195,-0.20112486567898213,7.937725538951612e-05,1,"[0.6303565680492275, 0.6303565680492275, 0.6303565680492275, 0.6303565680492275]","[240.6221732201509, 270.08925742134335, 303.1649411115186, 340.29114077562565]",Tone,"[3.8816575338523966, 3.455552171016498, 4.0, 5.0]",False,1377.814755099942,1380.7360487999395,1380.7360487999395,1381.9569798000157,['space'],1,[0.22209840000141412],3.5376569000072777,4.559683500090614,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,8,0,8,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.4385622999398,None,125.0,-1.0,0.000644124775846567,0,"[0.5217390648029362, 0.5217390648029362, 0.5217390648029362, 0.5217390648029362]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[5.893675222621583, 6.190460112012685, 3.6675546830051218, 6.298427577435086]",False,1385.1393340999493,1387.739769399981,1387.739769399981,1388.9677115000086,None,0,,3.136702300631441,4.1511445007054135,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,8,0,8,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.328872299986,None,156.7928906341984,2.9049456316998925,0.0006142960180853585,1,"[0.6585231771617368, 0.6585231771617368, 0.6585231771617368, 0.6585231771617368]","[790.186653535565, 527.3863186862606, 351.98813836321966, 234.923897641171]",Perfect_5th,"[5.505543549071022, 6.223602336188723, 5.276290861042572, 3.8816575338523966]",False,1390.317305500037,1393.3372541000135,1393.3372541000135,1394.5500588000286,['space'],1,[0.2828662999672815],3.6450216001830995,4.648789000115357,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,8,0,8,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.0343301999383,None,500.0,-2.0,5.6750540783615774e-05,1,"[0.6593510407700662, 0.6593510407700662, 0.6593510407700662, 0.6593510407700662]","[314.98026247371826, 353.5533905932737, 396.85026299204986, 445.44935907016963]",Tone,"[4.109296637790383, 5.276290861042572, 6.0, 6.402990539645807]",False,1397.7459617999848,1400.7513885999797,1400.7513885999797,1401.9808577999938,['space'],1,[0.252057500067167],3.6691376004600897,4.672323200502433,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,8,0,8,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.4675097999861,None,8000.0,-5.0,0.00010208689723347648,0,"[0.6528369185381382, 0.5743397940473431, 0.769380815314846, 0.43468401449330385]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[9.0, 6.891561803284695, 6.0, 6.235271880643747]",False,1403.490738100023,1406.5152648000512,1406.5152648000512,1407.7211816000054,None,0,,3.466761400224641,4.48845760023687,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,8,0,8,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.0229376000352,None,1741.101126592249,1.0,7.082370640515016e-05,1,"[0.45287091510028504, 0.45287091510028504, 0.45287091510028504, 0.45287091510028504]","[6364.9714975706975, 4113.329866468808, 5402.85760921817, 144.26986361710146]",None,"[6.0, 15.0, 8.0, 9.477597685312794]",False,1409.0463014999405,1411.4413687000051,1411.4413687000051,1412.654670799966,['space'],1,[0.24829790007788688],2.8557230001315475,3.887726300046779,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,9,0,9,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.6063718999503,None,,,,,"[0.43141530562931507, 0.43141530562931507, 0.43141530562931507, 0.43141530562931507]","[135.67028198772022, 152.28474261464666, 170.93384412150195, 191.86675279801617]",Tone,"[9.84743044909529, 9.0, 8.0, 6.0]",True,1421.5881529999897,1423.9147662000032,1423.9147662000032,1425.1401080000214,None,1,,2.7408881002338603,3.7713446002453566,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,9,0,9,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.425606100005,None,255.03642859889464,-2.4795503042737765,0.00012187976893807776,1,"[0.6118927961644104, 0.6617861472517436, 0.5967505308931704, 0.7602524787213865]","[404.84509504809796, 360.6759762237543, 321.3257648817582, 286.2687120386224]",Tone,"[6.190460112012685, 5.276290861042572, 4.674472989159394, 3.6675546830051218]",False,1426.4226681999862,1429.3382991999388,1429.3382991999388,1430.572210800019,['space'],1,[0.2568885999498889],3.6460489000892267,4.663110100082122,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,9,0,9,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.1501860000426,None,958.7551960504587,-0.4474475962992637,4.072717841244199e-05,0,"[0.7811952048135798, 0.7811952048135798, 0.7811952048135798, 0.7811952048135798]","[4831.823412800237, 3224.855229858813, 2152.332642372105, 1436.5096952346926]",Perfect_5th,"[10.0, 17.27513827088565, 11.778488868989728, 8.583196466424154]",False,1432.1583486000309,1435.5409931000322,1435.5409931000322,1436.749083600007,None,0,,4.145881300093606,5.146207400131971,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,9,0,9,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.3685967000201,None,2572.2266196540754,8.0,0.00020448523707800032,1,"[0.6400666222491546, 0.6400666222491546, 0.6400666222491546, 0.6400666222491546]","[1250.8076076051557, 5233.361402751348, 220.38938799967028, 1232.7171567140974]",None,"[7.224440241281819, 8.190272585555226, 4.513812465724815, 7.224440241281819]",False,1438.3724839000497,1441.3174940999597,1441.3174940999597,1442.5519027999835,['space'],1,[0.2622099999571219],3.5775054001715034,4.605275000096299,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
