tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,API_start,API_stop,API_duration,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,answer_too_late.rt,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,8,0,8,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.9413465999532,None,,,,,,,,"[0.5052615428923661, 0.5052615428923661, 0.5052615428923661, 0.5052615428923661]","[7978.934260381101, 212.17871790107876, 6879.914651544367, 2048.300314880175]",None,"[4.8691857842181205, 3.0, 4.774566040266244, 5.0]",True,1304.9371662000194,1307.4911157998722,1307.4911157998722,1308.723421700066,['space'],0,[0.34940820024348795],3.060239720158279,4.073252220172435,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.0415960000828,None,,,,1104.4499633640514,4.159189187211544,7.816201947614073e-05,1,"[0.5399880754427167, 0.466962508419454, 0.5946099121070854, 0.44494705808627183]","[7298.268902552153, 1372.2709797055109, 144.89121627378125, 1016.6202672230544]",None,"[4.967547816596368, 9.58105541366995, 4.0, 5.565978271147425]",False,1311.036367499968,1313.6626575998962,1313.6626575998962,1314.8967573998962,['space'],1,[0.2630452001467347],3.094663120340556,4.108546420233324,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.1852440999355,None,,,,230.94651087819958,1.3642783406933563,0.0002396456678363504,1,"[0.7172740778816374, 0.7172740778816374, 0.7172740778816374, 0.7172740778816374]","[1661.375983355623, 5510.868115516934, 6544.58592975251, 350.64348604375607]",None,"[9.0, 3.0, 4.3900618468875034, 5.893201081980479]",False,1317.1890082000755,1320.3686587000266,1320.3686587000266,1321.5730991999153,['space'],1,[0.2795537000056356],3.9179785202722996,4.932129820343107,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.144217299996,None,1650537500.0772083,1650537503.153339,3.0761306285858154,574.3491774985172,7.0,0.00013397894988136157,1,"[0.449619261980598, 0.7740199234384961, 0.6322227253798144, 0.5327539145397819]","[3497.444602319796, 506.1670029393826, 1033.2113940370816, 1265.5392977772312]",None,"[0.17184970796578725, 1.9387558237431435, 6.0, 8.303968446146236]",False,1327.2387206000276,1330.1122596000787,1330.1122596000787,1331.3475077000912,['space'],1,[0.3699859001208097],3.411792700877413,4.427732300944626,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.6952432999387,None,1650537509.6221707,1650537513.9021344,4.279963731765747,2462.2888266898335,-8.0,3.38627831310171e-05,1,"[0.47640200767276647, 0.47640200767276647, 0.47640200767276647, 0.47640200767276647]","[315.5000694336907, 973.9281749669581, 633.3899790968674, 4009.980503845577]",None,"[6.059135077977032, 5.0, 1.493318367043476, 0.4940193753806348]",False,1337.9893732999917,1340.455275400076,1340.455275400076,1341.6916602000128,['space'],1,[0.5088051001075655],2.9457414811477065,3.9733911810908467,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.9831153999548,None,,,,153.92752774129653,1.4569212114289287,0.0005501362915054691,0,"[0.7622207749825175, 0.7622207749825175, 0.7622207749825175, 0.7622207749825175]","[1024.27258657643, 711.97177902483, 1944.482460238708, 913.8770253651054]",None,"[6.0, 2.335362874573512, 6.0, 4.794025478362087]",False,1343.9783872000407,1347.2961021999363,1347.2961021999363,1348.5293451999314,None,0,,4.087682619923726,5.091912019997835,None,1,['space'],0,[0.6478777001611888],,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.1191982999444,None,1650537527.039797,1650537533.0551438,6.0153467655181885,500.0,-7.0,3.191317430952745e-05,1,"[0.579120491537769, 0.579120491537769, 0.579120491537769, 0.579120491537769]","[211.19613301991615, 335.9173021296108, 5693.845810188791, 2149.334804313361]",None,"[3.0, 6.159795749040223, 3.247730475677683, 4.40792723066625]",False,1357.1897432000842,1359.9529677999672,1359.9529677999672,1361.1775575000793,['space'],1,[0.3764239002484828],3.3403651216067374,4.35041412175633,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.5744487999473,None,,,,,,,,"[0.4629884156312235, 0.44882018139204577, 0.4851451881311195, 0.44640694763813954]","[858.7424799162234, 573.1418433304926, 382.52628728500974, 255.30566676786353]",Perfect_5th,"[4.0, 1.3517870611377325, 5.289027767580068, 4.191212245504896]",True,1363.5639826999977,1365.9831409000326,1365.9831409000326,1367.2164876000024,None,1,,2.888727920129895,3.9072193200699985,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.5044303000905,None,,,,2066.5490175840782,3.0,0.00010775824185298193,0,"[0.4439638662212099, 0.4558098194641484, 0.5971639170807571, 0.6259032661481838]","[7559.0138554964315, 1816.725173326426, 3549.792875222698, 285.4441865910859]",None,"[4.967547816596368, 8.0, 0.17184970796578725, 5.596181116739962]",False,1369.5054371000733,1372.0217724998947,1372.0217724998947,1373.225030099973,None,0,,3.154983820160851,4.175443920074031,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.7117951998953,None,,,,457.84250438347374,0.4106012495610929,7.716153329324474e-05,0,"[0.5340902050459455, 0.5340902050459455, 0.5340902050459455, 0.5340902050459455]","[726.7796730940812, 647.4870791299718, 576.8454088093243, 513.9108352733671]",Tone,"[2.335362874573512, 1.858479147960578, 1.3517870611377325, 1.9387558237431435]",False,1375.7094942000695,1378.3290186000522,1378.3290186000522,1379.5641703999136,None,0,,3.155486320145428,4.175626420183107,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.9151341000106,None,1650537557.834905,1650537561.0343196,3.1994147300720215,8000.0,5.0,0.00032282711451732784,1,"[0.7360122271264699, 0.6613046670976671, 0.5760775920483505, 0.6978933154109259]","[3531.7106151072453, 4514.071237930672, 313.1173449801253, 543.4922374648133]",None,"[0.17184970796578725, 1.3072675182586222, 6.059135077977032, 1.4829887434687423]",False,1385.1196856999304,1388.1394084999338,1388.1394084999338,1389.3438677999657,['space'],1,[0.36988360015675426],3.685025160666555,4.716164160752669,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.8649961000774,None,,,,2956.9303566436565,-2.0,4.5674181280523684e-05,1,"[0.7200404405522491, 0.5899476894697148, 0.4801333098325523, 0.7981765021215292]","[247.48393530406554, 1326.9322454404164, 6908.859574247628, 5391.666028212879]",None,"[4.191212245504896, 9.103541586562777, 4.774566040266244, 2.566116844466812]",False,1391.8611073000357,1394.6771563999355,1394.6771563999355,1395.8814214000013,['space'],1,[0.09895550017245114],3.6185309200081974,4.624380920082331,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.5168173999991,None,1650537574.4546192,1650537576.825118,2.3704988956451416,870.5505632961246,3.0,5.7028733834735955e-05,1,"[0.4278993086488007, 0.4278993086488007, 0.4278993086488007, 0.4278993086488007]","[1381.912879967777, 1231.144413344917, 1096.8249796946266, 977.1599684342465]",Tone,"[9.58105541366995, 8.303968446146236, 7.0, 5.565978271147425]",False,1400.9114655000158,1403.2188440999016,1403.2188440999016,1404.4251637000125,['space'],1,[0.3871166000608355],2.731194800697267,3.7653555006254464,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.7493763000239,None,,,,,,,,"[0.41358943746178223, 0.5887210847320687, 0.6767227111129333, 0.759380763633238]","[159.48767790801327, 238.96151648420505, 358.0377312494682, 536.4504665199496]",Perfect_5th,"[3.3723023506590977, 3.5253033140191206, 5.893201081980479, 1.4829887434687423]",True,1406.7444521000143,1409.4591222999152,1409.4591222999152,1410.6642239000648,['space'],0,[0.32202860014513135],3.4875118201598525,4.5061870203353465,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.2761081999633,None,,,,4097.387938570867,-1.5744816536305093,7.56137712472441e-05,1,"[0.5588974145144661, 0.5588974145144661, 0.5588974145144661, 0.5588974145144661]","[7927.233977616404, 5501.81264121749, 1936.0743903604819, 2669.642988394376]",None,"[4.8691857842181205, 3.0, 7.0, 0.9712394348077362]",False,1413.2859940999188,1415.9986749000382,1415.9986749000382,1417.20422529988,['space'],1,[0.5153246000409126],3.2821601203177124,4.313947120215744,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.6492262999527,None,1650537595.5731797,1650537599.1948352,3.6216554641723633,267.9433656340732,-3.0,0.00010511108728813206,0,"[0.5478243974779331, 0.5826987811708032, 0.5100425077288135, 0.7310070904506876]","[662.9533205500883, 941.2492794820655, 6976.584850597162, 6029.6170658212895]",None,"[1.858479147960578, 4.794025478362087, 4.774566040266244, 3.8729078284856655]",False,1423.2815173000563,1425.9480049000122,1425.9480049000122,1427.184171400033,None,0,,3.407889961032197,4.43593026092276,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,8,0,8,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.7384331999347,None,,,,168.0245195723775,1.0,0.000428494589266797,1,"[0.5367843117016807, 0.638311385182249, 0.619648379652783, 0.6471362231377549]","[3005.348873801192, 503.69403536928314, 3173.567203001713, 935.7058341046635]",None,"[0.1755438318443634, 1.9387558237431435, 0.12314290329400102, 4.794025478362087]",False,1429.7359978000168,1432.5781789999455,1432.5781789999455,1433.7832637999672,['space'],1,[0.4195686001330614],3.4872464202344418,4.519791720202193,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.7919413999189,None,,,,,,,,"[0.753980330994646, 0.753980330994646, 0.753980330994646, 0.753980330994646]","[823.7374917762319, 549.7788166984876, 366.93333775379165, 244.8986215286976]",Perfect_5th,"[3.464680763121044, 1.4829887434687423, 5.289027767580068, 4.0]",True,1439.7734956999775,1443.0659211999737,1443.0659211999737,1444.3000125000253,['space'],0,[0.2941070001106709],4.055396520067006,5.059660120168701,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.8675718999002,None,1650537622.8035061,1650537625.018062,2.2145559787750244,176.7766952966369,-4.0,0.00022084830614773677,1,"[0.5978219553645724, 0.5870287248928819, 0.6988775130513658, 0.592998801967629]","[890.8987181403394, 594.6035575013606, 396.8502629920499, 264.86577358982385]",Perfect_5th,"[4.110395708048437, 1.3517870611377325, 5.0, 4.941271169810042]",False,1449.1038414998911,1452.0256813000888,1452.0256813000888,1453.23773719999,['space'],1,[0.03308280021883547],3.4985226006247103,4.514912200625986,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.6598757000174,None,,,,932.7378455762084,2.463256299630142,5.595834479251152e-05,1,"[0.49942397296184765, 0.42440640751027864, 0.7722472609802977, 0.5437670798201117]","[370.1572593195564, 466.36892278810427, 587.5880228375294, 740.3145186391126]",Major_3rd,"[5.289027767580068, 2.6311300037882948, 1.3517870611377325, 2.8910624098854916]",False,1455.6629703000654,1458.4065664999653,1458.4065664999653,1459.6407582999673,['space'],1,[0.12363320006988943],3.2807697202079,4.288430720102042,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.999939299887,None,1650537637.9216986,1650537641.720506,3.798807382583618,435.2752816480623,5.0,0.00013292980158504297,1,"[0.4196163957164947, 0.45408472620162005, 0.6622705307231114, 0.6701395413817502]","[4547.808364637038, 144.01321949100958, 2916.13499652651, 2200.37897544171]",None,"[1.3072675182586222, 4.0, 0.4143334754883661, 4.0]",False,1465.8064300999977,1468.3560621999204,1468.3560621999204,1469.5678798998706,['space'],1,[0.32307370007038116],3.227491101017222,4.249133100965992,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.0931084998883,None,,,,,,,,"[0.7337869830812663, 0.7337869830812663, 0.7337869830812663, 0.7337869830812663]","[1451.6001724345012, 338.2289495267292, 129.1888095616634, 295.2854259398427]",None,"[9.58105541366995, 6.0, 4.2409982726429245, 5.596181116739962]",True,1472.0909211998805,1475.3126763999462,1475.3126763999462,1476.5233251999598,None,1,,3.9717641200404614,4.976376120233908,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.1168430000544,None,,,,894.09215051503,2.0,5.166925368800665e-05,1,"[0.557100783330743, 0.5592952081123496, 0.5154715238558464, 0.5000080552485744]","[5379.670954454692, 6782.964679166313, 611.5189570549971, 322.1898962736829]",None,"[2.566116844466812, 4.774566040266244, 1.493318367043476, 6.159795749040223]",False,1479.116546999896,1481.78328470001,1481.78328470001,1483.0002999000717,['space'],1,[0.27346660010516644],3.1655251199845225,4.187023219885305,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.333526100032,None,1650537661.2479432,1650537664.8920815,3.6441383361816406,125.0,1.0,0.0008109050486794653,1,"[0.6654495935288325, 0.44227483150049957, 0.6696513785144249, 0.7082447304374282]","[5588.448683560034, 883.0923772920909, 206.24719427699551, 3581.9811910541075]",None,"[3.247730475677683, 4.110395708048437, 2.895042193204213, 0.17184970796578725]",False,1488.9794065998867,1491.7804836998694,1491.7804836998694,1492.9915616000071,['space'],1,[0.3489686001557857],3.5142760607413948,4.543696760898456,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.5819671999197,None,,,,664.3329898601518,-0.41446251275577584,4.591010802525477e-05,0,"[0.6162783726784344, 0.6741875015553304, 0.7090699676934269, 0.676157600203869]","[6093.326333482631, 230.16967749429844, 365.27113667601026, 7295.95337921919]",None,"[3.8729078284856655, 3.5253033140191206, 5.893201081980479, 4.967547816596368]",False,1495.5798996000085,1498.5971790999174,1498.5971790999174,1499.8033437998965,None,0,,3.7171011201571673,4.73739592009224,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.3648516000248,None,,,,,,,,"[0.40048963159227097, 0.40048963159227097, 0.40048963159227097, 0.40048963159227097]","[258.5622495893062, 4036.9885278452675, 497.3116211103688, 2456.735366307904]",None,"[4.191212245504896, 0.4940193753806348, 2.0, 1.836466042985346]",True,1502.3637033998966,1504.5824096999131,1504.5824096999131,1505.7963711000048,['space'],0,[0.6992712002247572],2.6266256200615317,3.6397135201841593,None,1,None,1,,0,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.0493262000382,None,1650537683.9646747,1650537686.3302824,2.365607738494873,535.8867312681471,-6.0,3.3001352261930974e-05,1,"[0.6956754508749414, 0.7208633112833138, 0.46650179372984346, 0.7731329040661481]","[212.66679023771422, 267.94336563407364, 337.5874865420479, 425.3335804754283]",Major_3rd,"[3.0, 4.941271169810042, 6.0, 4.0]",False,1510.4165771999396,1513.3244252000004,1513.3244252000004,1514.5580909999553,['space'],1,[0.15671820007264614],3.671521000796929,4.686374800745398,None,1,['space'],0,[0.426910700276494],,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.139608199941,None,,,,149.4572210031247,1.4569212114289287,0.0005972026699847219,1,"[0.7284615369998879, 0.7284615369998879, 0.7284615369998879, 0.7284615369998879]","[237.24854984460384, 211.36442893721195, 188.30429880062695, 167.76005842179399]",Tone,"[3.5253033140191206, 3.0, 2.9238165415902073, 3.3723023506590977]",False,1517.1343588000163,1520.3722290000878,1520.3722290000878,1521.58088829997,['space'],1,[0.25034480006434023],3.9362727203406394,4.949186420300975,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
,,,,9,0,9,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.1246263999492,None,,,,5336.617405479995,0.3891371818365409,0.0001467628659946717,0,"[0.4402536866446152, 0.6298687580326243, 0.6073305077941187, 0.42109814394112227]","[1058.9190104263434, 1586.585847161043, 2377.1928028737757, 3561.764799646092]",Perfect_5th,"[6.437138982256159, 9.26681740728439, 2.0, 0.17184970796578725]",False,1524.120158500038,1526.8406742999796,1526.8406742999796,1528.0718388999812,None,0,,3.118752720300108,4.138960820157081,None,1,None,1,,,,,eqdcwr,001,fr,1,1,2022-04-21_12h16.29.024,Cluster,2022.1.1,None,
