tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_none,answer_too_late.rt,Audiogram_time,Audiogram_both,Audiogram_frequency,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,8,0,8,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.8040183999983,None,6498.0191708498805,-4.0,8.581676767568637e-05,1,"[0.49876366691747626, 0.49876366691747626, 0.49876366691747626, 0.49876366691747626]","[2578.7406168791576, 3249.009585424941, 4093.495567987098, 5157.481233758314]",Major_3rd,"[9.0, 3.612161957460513, -2.0, -3.2067318485953002]",False,1253.9719115000044,1256.5094364999968,1256.5094364999968,1257.723964600009,['space'],1,[0.06228049998753704],3.0051009000162594,4.041046000027563,None,1,None,1,,,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,8,0,8,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.0703071999887,None,,,,,"[0.417847407039745, 0.417847407039745, 0.417847407039745, 0.417847407039745]","[1294.1906867052166, 1452.6799291020516, 1630.5780887578035, 1830.2620214354667]",Tone,"[10.503785622989126, 10.376196147230004, 11.0, 11.832745505899075]",True,1259.09375249999,1261.387410299998,1261.387410299998,1262.6111145000032,['space'],0,[0.06453169998712838],2.704460366658168,3.7254773666500114,None,1,None,1,,0,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,8,0,8,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.8667046999908,None,322.85533500524826,10.0,0.0003054185357441478,0,"[0.5334654715687732, 0.5192860034523805, 0.5961195943750942, 0.540688555371753]","[1627.0889305758933, 1085.9515754058013, 724.7857212751995, 483.7364332457553]",Perfect_5th,"[11.0, 12.714371882770156, 14.0, 13.0]",False,1263.8740961999865,1266.5496865999885,1266.5496865999885,1267.7642605,None,0,,3.2090304666780867,4.241076366655761,None,1,['space'],0,[0.4164855999988504],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,8,0,8,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.1752481999865,None,4922.1598922141375,-9.513043538912708,4.929653936602281e-05,1,"[0.4010214828800556, 0.4010214828800556, 0.4010214828800556, 0.4010214828800556]","[7813.441790856403, 6960.985275738126, 6201.532859148872, 5524.9376747209235]",Tone,"[7.0, 3.430336541101992, 0.0, -2.293277012180223]",False,1269.1808462000045,1271.4002585999842,1271.4002585999842,1272.62800289999,['space'],1,[0.14078069999231957],2.637007966666715,3.651277166674845,None,1,None,1,,,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,8,0,8,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.8899185000046,None,,,,,"[0.616379918910197, 0.616379918910197, 0.616379918910197, 0.616379918910197]","[673.9228847049909, 600.397034109116, 534.892948063073, 476.53544177169886]",Tone,"[13.0, 12.0, 12.073353274557459, 13.667846502120748]",True,1273.8961374000064,1276.7626167999988,1276.7626167999988,1277.9953377000056,None,1,,3.4900873666338157,4.503335166635225,None,1,['space'],0,[0.5401937999995425],0,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,8,0,8,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.4447028999857,None,378.9291416275994,-8.0,3.2654564398085426e-05,0,"[0.7116047311398279, 0.7116047311398279, 0.7116047311398279, 0.7116047311398279]","[150.37812951026456, 189.46457081379972, 238.71040097760408, 300.75625902052906]",Major_3rd,"[7.0, 6.492421165504038, 10.0, 15.0]",False,1279.472794500005,1282.6232261999976,1282.6232261999976,1283.847211299988,None,0,,3.877370233327383,4.920469033328118,None,1,['space'],0,[0.4701704000181053],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,8,0,8,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.448198500002,None,,,,,"[0.5024114305033824, 0.7214257929926782, 0.6576677592357147, 0.5732232267351989]","[334.35887177208303, 265.38081239295246, 210.63289038237406, 167.17943588604152]",Major_3rd,"[16.44873585064281, 12.470443348652893, 7.9023672276089405, 6.514133550478365]",True,1285.452813300013,1288.365848699992,1288.365848699992,1289.5815742000123,None,1,,3.4895478666585404,4.504350366652943,None,1,['space'],0,[0.4407796000014059],0,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,8,0,8,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.0090788000089,None,3732.1319661472303,6.0,0.00015810063084866022,1,"[0.5276998709894455, 0.47730193816464633, 0.6780622911657481, 0.457348715203286]","[2351.0958125672173, 2639.0158215457886, 2962.195104573129, 3324.9515845711517]",Tone,"[11.0, 8.73208995742255, 6.0, 3.0]",False,1291.0348513000063,1293.7301697999937,1293.7301697999937,1294.9524898999953,['space'],1,[0.5554521000012755],3.154809266648954,4.190004566655261,None,1,None,1,,,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,8,0,8,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.2926289000025,None,696.708402923881,7.529967651613133,0.000107829736424293,1,"[0.6625485377004974, 0.5658218856766516, 0.7523309525517328, 0.5146545650961651]","[138.2444564645566, 207.13264745981547, 310.3483115412443, 464.9970714789754]",Perfect_5th,"[7.914518015011773, 7.0, 15.513778059941245, 13.667846502120748]",False,1296.2964428999985,1299.291346699989,1299.291346699989,1300.5196080000023,['space'],1,[0.024393800005782396],3.5250557666877285,4.540961766673718,None,1,None,1,,,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.1920447000011,None,935.07764177814,8.351265054659425,0.00011039517892349565,1,"[0.5586085408016979, 0.5586085408016979, 0.5586085408016979, 0.5586085408016979]","[2356.2480083246724, 1870.15528355628, 1484.3432322305625, 1178.1240041623362]",Major_3rd,"[11.0, 11.832745505899075, 10.571815435531626, 11.770115939218243]",False,1354.16537219999,1356.878859199991,1356.878859199991,1358.1164910999942,['space'],1,[0.14295569999376312],3.2658191666705534,4.28916896667215,None,1,None,1,,,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.511420099996,None,,,,,"[0.4838978811767184, 0.4838978811767184, 0.4838978811767184, 0.4838978811767184]","[1935.7229100659945, 1291.9400434930433, 862.2665296263408, 575.4938643310632]",Perfect_5th,"[11.948081623836476, 10.503785622989126, 14.707874122736042, 11.898771489811134]",True,1359.5135504000064,1361.9840256999887,1361.9840256999887,1363.2107012000051,['space'],0,[0.02771470000152476],2.9780550666619092,3.998265366681153,None,1,None,1,,0,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.5595296999963,None,267.9433656340732,3.0,0.00020972419135141431,0,"[0.7573173414224382, 0.7573173414224382, 0.7573173414224382, 0.7573173414224382]","[168.79374327102366, 189.46457081379967, 212.66679023771383, 238.71040097760402]",Tone,"[6.514133550478365, 6.492421165504038, 7.9023672276089405, 10.0]",False,1364.6614232999855,1367.9470717000077,1367.9470717000077,1369.1726039999921,None,0,,4.061603399983142,5.0799204999930225,None,1,['space'],0,[0.42760789999738336],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.7913131999958,None,6062.8662660415985,-5.0,6.682440389904723e-05,0,"[0.42716622253741765, 0.5982126839957457, 0.5255379579798027, 0.6808150999338383]","[1203.0250360821178, 1802.5009252216623, 2700.6998923363826, 4046.477761207694]",Perfect_5th,"[11.0, 11.466217611438429, 8.0, -1.31123409020815]",False,1370.8070780000126,1373.3734022999997,1373.3734022999997,1374.5866341000074,None,0,,3.2613525333290454,4.274594533315394,None,1,['space'],0,[0.5215151000011247],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.146922999993,None,706.5653774207564,7.529967651613133,0.0001057728730289687,0,"[0.5357162784815366, 0.5357162784815366, 0.5357162784815366, 0.5357162784815366]","[3560.8663685573065, 2376.5931720620074, 1586.1856416083747, 1058.6519052655626]",Perfect_5th,"[1.0, 11.0, 10.987398880831252, 13.0]",False,1376.1485023999994,1378.7730570999847,1378.7730570999847,1380.0107458999846,None,0,,3.1815117666847073,4.20587616667035,None,1,['space'],0,[0.432444799982477],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.4118386000046,None,1866.0659830736151,9.0,0.00019380397740018202,1,"[0.4418583830233126, 0.4418583830233126, 0.4418583830233126, 0.4418583830233126]","[2962.1951045731294, 2639.015821545789, 2351.0958125672178, 2094.5882456412537]",Tone,"[6.0, 8.73208995742255, 11.0, 11.710482821000681]",False,1385.387127199996,1387.7229858000064,1387.7229858000064,1388.9417712999857,['space'],1,[0.0714735999936238],2.8000470333499834,3.839926133339759,None,1,None,1,,,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.2788737000083,None,1474.7787871125818,4.571815435531626,8.28236726230582e-05,0,"[0.48267961178259566, 0.48267961178259566, 0.48267961178259566, 0.48267961178259566]","[929.0524189107857, 1042.8260811173782, 1170.5326990414487, 1313.8785309791633]",Tone,"[14.351265054659425, 13.0, 11.770115939218243, 10.503785622989126]",False,1390.2872129000025,1392.7719256999844,1392.7719256999844,1393.9882977000088,None,0,,2.947896066645626,3.9823014666617382,None,1,None,1,,,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.3278022999875,None,8000.0,4.0,0.0002877199686685786,0,"[0.4498762405727496, 0.4498762405727496, 0.4498762405727496, 0.4498762405727496]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[-3.513043538912708, -2.293277012180223, 0.0, 4.0]",False,1401.376374799991,1403.759805699985,1403.759805699985,1404.9962709000101,None,0,,2.8095202000113204,3.81569240000681,None,1,"['space', 'space']",0,"[-9.258109299989883, 0.42349499999545515]",,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.253862100013,None,,,,,"[0.5920500607729571, 0.6188141875607858, 0.6113914389387397, 0.5881464499344345]","[2898.3214501075427, 3651.6562043523263, 4600.79851884271, 5796.642900215084]",Major_3rd,"[7.0, 1.0, -3.2484897532137467, -2.0]",True,1406.262671400007,1409.1281359999848,1409.1281359999848,1410.3633524999896,None,1,,3.4389739666949026,4.470214766683057,None,1,['space'],0,[0.42956600000616163],0,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.7842807999987,None,374.2916582028498,10.581933006357279,0.0002814288808386102,0,"[0.4859041048161597, 0.4859041048161597, 0.4859041048161597, 0.4859041048161597]","[1886.3117558793099, 1258.9620545685798, 840.256362662965, 560.8038403012379]",Perfect_5th,"[11.832745505899075, 10.988817863437873, 14.653733467188017, 12.0]",False,1411.789082400006,1414.2742917999858,1414.2742917999858,1415.48589489999,None,0,,2.9833066666615196,4.001183866668725,None,1,['space'],0,[0.41953330000978895],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.8636384999845,None,7333.2180269904175,-1.0,0.00014378308748653763,0,"[0.7016084315711748, 0.6463400357605202, 0.47405902763392177, 0.5957522599262455]","[1455.094751294594, 2180.178763390805, 3266.5772700446955, 4894.335840872478]",Perfect_5th,"[10.376196147230004, 11.710482821000681, 3.612161957460513, -3.513043538912708]",False,1416.8626233999967,1419.7098623999918,1419.7098623999918,1420.922058600001,None,0,,3.4559966666565742,4.486799866630463,None,1,['space'],0,[0.45534859999315813],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.416485499998,None,125.0,12.0,0.002877199686685786,0,"[0.512630376420799, 0.512630376420799, 0.512630376420799, 0.512630376420799]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[12.173910035084843, 15.0, 14.0, 6.492421165504038]",False,1423.05549530001,1425.6312981999945,1425.6312981999945,1426.8492210000113,None,0,,3.0853197333344724,4.105938733322546,None,1,['space'],0,[0.35875539999688044],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.2212559999898,None,,,,,"[0.40927750065782353, 0.40927750065782353, 0.40927750065782353, 0.40927750065782353]","[205.80630309641353, 231.00976452857998, 259.29969347221584, 291.05406506081596]",Tone,"[7.0, 9.0, 12.0, 14.127790192476375]",True,1428.2364509000035,1430.4830163999868,1430.4830163999868,1431.7053018999868,None,1,,2.656379966676468,3.6728286666912027,None,1,None,1,,0,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.9563980000094,None,593.8049602190285,6.0,0.00011335302549461024,0,"[0.42104334901489765, 0.42104334901489765, 0.42104334901489765, 0.42104334901489765]","[235.65165462890525, 296.90248010951433, 374.073684455971, 471.3033092578104]",Major_3rd,"[9.187345341611032, 15.0, 16.58193300635728, 13.667846502120748]",False,1432.9622495000076,1435.2425298999879,1435.2425298999879,1436.4453084999986,None,0,,2.7186365666857455,3.753530166693963,None,1,['space'],0,[-2.9970779000141192],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.7771665999899,None,125.0,16.0,0.004560054196779551,0,"[0.5602715683035993, 0.5602715683035993, 0.5602715683035993, 0.5602715683035993]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[16.0, 10.756041600821511, 6.998853458218864, 6.883672585631613]",False,1443.785643899988,1446.4942584999953,1446.4942584999953,1447.7347665000125,None,0,,3.262462366692489,4.285953166690888,None,1,['space'],0,[0.37514200000441633],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.1323575999995,None,8000.0,10.0,0.0005740768107484417,1,"[0.732721650061336, 0.7788499695343769, 0.7373569213677734, 0.5763809239390714]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[10.987398880831252, 11.0, 1.0, -3.0]",False,1449.153454299987,1452.4135796999908,1452.4135796999908,1453.6263823999907,['space'],1,[0.42219750001095235],3.8392907666857354,4.858790666679852,None,1,None,1,,,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.0761357999872,None,780.1879086659995,8.221370611295878,0.0001011852916921499,0,"[0.7418252035420243, 0.6279931097669008, 0.6463947996169908, 0.7571294272703545]","[154.80888836865967, 231.95125300617497, 347.5342038695656, 520.7129571144735]",Perfect_5th,"[6.883672585631613, 9.0, 16.808184194933794, 12.073353274557459]",False,1455.086551699991,1458.121704099991,1458.121704099991,1459.3442409999843,None,0,,3.7960988666454796,4.827853166643763,None,1,['space'],0,[0.5880860000033863],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.974997000012,None,1721.615662885459,5.466217611438429,0.00011678672555277971,0,"[0.47144914677915845, 0.47144914677915845, 0.47144914677915845, 0.47144914677915845]","[4338.199626996211, 3443.231325770918, 2732.8945143493065, 2169.0998134981055]",Major_3rd,"[-2.4800499017707835, 2.0, 8.0, 11.710482821000681]",False,1460.980694900005,1463.4252908999915,1463.4252908999915,1464.640030599985,None,0,,2.90629426666419,3.9184316666796803,None,1,None,1,,,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.957678100007,None,125.0,20.0,0.00722719885372964,0,"[0.7505780358896142, 0.7505780358896142, 0.7505780358896142, 0.7505780358896142]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[6.998853458218864, 6.3554415058480895, 6.883672585631613, 7.3800252127100885]",False,1472.2694185999862,1475.5491852000123,1475.5491852000123,1476.7697893999866,None,0,,4.013946566701634,5.0432547667005565,None,1,['space'],0,[0.6005833999952301],,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
,,,,9,0,9,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.370192100003,None,,,,,"[0.5734244979072602, 0.5034619760374052, 0.4837154769361666, 0.6103463578526686]","[355.74742574088793, 316.9349255742826, 282.3569189280322, 251.55141713103959]",Tone,"[16.808184194933794, 16.0, 14.0, 11.0]",True,1478.3835436000081,1480.9666301000107,1480.9666301000107,1482.2069987999857,None,1,,3.2042434666655026,4.223434966639616,None,1,['space'],0,[0.38252660000580363],0,,,,,,gtyzck,001,fr,0,0,2022-04-27_10h50.08.615,Cluster,2022.1.1,36.50298484853313,
