tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_both,Audiogram_frequency,Audiogram_none,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,10,0,10,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.916822399944,None,3732.1319661472303,-4.0,4.9995809299124594e-05,1,"[0.5596389891220581, 0.5310887929924533, 0.4468608065464087, 0.43701702264555187]","[2351.0958125672173, 2639.0158215457886, 2962.195104573129, 3324.9515845711517]",Tone,"[10.35069724881328, 8.99099984172594, 6.0, 3.0]",False,1364.9441215000115,1367.506114399992,1367.506114399992,1368.7375305999303,['space'],1,[0.447846099967137],2.9995012333383784,4.030026933411136,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,10,0,10,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.0340292999754,None,8000.0,4.0,0.0002877199686685786,1,"[0.6376832953334931, 0.6376832953334931, 0.6376832953334931, 0.6376832953334931]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[-3.8162840883782856, -2.0910989360067767, 1.0, 5.0]",False,1370.129669399932,1373.0832174000097,1373.0832174000097,1374.3103428999893,['space'],1,[0.1929674999555573],3.582214566646144,4.611746066715568,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,10,0,10,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.8068949999288,None,971.261187111294,5.0,7.688503690203109e-05,1,"[0.6473857704724094, 0.5943620256996316, 0.4480476719445153, 0.602140249808796]","[4894.84965834961, 3266.9202020678176, 2180.4076430566724, 1455.2475101444986]",Perfect_5th,"[-3.8162840883782856, 3.581638272757105, 10.259559986262376, 7.067103149845728]",False,1375.838270499953,1378.5504542000126,1378.5504542000126,1379.7870068999473,['space'],1,[0.25748169992584735],3.319913166691549,4.351968266768381,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.476547600003,None,3983.5859878288734,-8.0,3.3302487960463737e-05,0,"[0.7990426142679241, 0.7990426142679241, 0.7990426142679241, 0.7990426142679241]","[6323.548587685334, 5633.641330867016, 5019.00384013186, 4471.424087514914]",Tone,"[1.0, -2.0910989360067767, -3.8162840883782856, -3.8006024616724545]",False,1390.4726884999545,1393.8901235999074,1393.8901235999074,1395.127717299969,None,0,,4.222178366733715,5.2602873666910455,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.8041157999542,None,,,,,"[0.734633411436416, 0.734633411436416, 0.734633411436416, 0.734633411436416]","[150.4725704917597, 125.12907921739601, 334.27673569369824, 7650.261264678806]",None,"[16.0, 18.786162976081553, 14.562099795198893, 7.0]",True,1396.8160497999052,1400.0414646000136,1400.0414646000136,1401.2745692000026,None,1,,3.956541066756472,4.988732066820376,None,1,None,1,0,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.8639087999472,None,2639.015821545789,1.0,8.668328211348657e-05,0,"[0.6160805507957907, 0.6160805507957907, 0.6160805507957907, 0.6160805507957907]","[6953.654395682648, 4880.5938426996245, 4608.103814592898, 6574.187282487511]",None,"[3.8560812483939153, -3.8162840883782856, -3.8006024616724545, 2.0]",False,1402.9165016999468,1405.8112830999307,1405.8112830999307,1407.0481479999144,None,0,,3.494505533366464,4.517244133283384,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.498081299942,None,1414.213562373095,9.0,0.0001421376463695926,1,"[0.542029248490121, 0.542029248490121, 0.542029248490121, 0.542029248490121]","[561.2310241546867, 707.1067811865478, 890.8987181403395, 1122.4620483093731]",Major_3rd,"[11.795924888873552, 12.572495526117587, 11.954770458463514, 8.370031608802233]",False,1408.5226461999118,1411.187809899915,1411.187809899915,1412.4276963999728,['space'],1,[0.3256865000585094],3.202114133280702,4.231514833285473,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.8168581000064,None,2805.0555547654803,1.5291421060808974,7.982374212468463e-05,1,"[0.5201884845526512, 0.5201884845526512, 0.5201884845526512, 0.5201884845526512]","[1767.0742697867845, 1983.4738043796638, 2226.374069231982, 2499.0203980530046]",Tone,"[8.34684472884015, 9.785329093629244, 10.35069724881328, 9.942223403142224]",False,1413.837373699993,1416.4235338999424,1416.4235338999424,1417.6577197998995,['space'],1,[0.22896739991847426],3.12055576662533,4.151575866620988,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.0633883000119,None,6062.8662660415985,-6.0,5.955731266525417e-05,1,"[0.6263411769334337, 0.40481366372354183, 0.7844439309179699, 0.7325465735256254]","[2406.0500721642366, 3031.4331330208, 3819.3664156416708, 4812.100144328472]",Major_3rd,"[10.0, 5.666273056370914, -1.0, -3.8162840883782856]",False,1419.1020504999906,1421.960140399984,1421.960140399984,1423.2047194999177,['space'],1,[0.23586090002208948],3.5877755333203822,4.62830963335,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.7938751999754,None,207.5467767632708,5.181050693590538,0.0004551261292471905,1,"[0.561068172525414, 0.4541254375294685, 0.4983043541648343, 0.7390577393255326]","[130.74627644093846, 146.7577332627193, 164.72998588331254, 184.9031573725571]",Tone,"[18.06602173245764, 16.979024424982406, 14.253100732853312, 12.0]",False,1424.8167204000056,1427.3657435999485,1427.3657435999485,1428.5997670999495,['space'],1,[0.2962235000450164],3.2887291667284444,4.309277166728862,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.2029107999988,None,4619.965906537299,-9.800602461672455,4.096330178445377e-05,0,"[0.6293966422252012, 0.6293966422252012, 0.6293966422252012, 0.6293966422252012]","[184.78072930524934, 757.4542566787533, 376.8215886697883, 195.77945295151338]",None,"[12.0, 12.654239689947314, 14.558264051257781, 11.872930038518033]",False,1430.216654799995,1433.1371172999498,1433.1371172999498,1434.3675933999475,None,0,,3.556675266707316,4.596486866706982,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.8859173000092,None,466.5164957684038,3.0,0.0001033350262649392,0,"[0.6222668170603814, 0.6222668170603814, 0.6222668170603814, 0.6222668170603814]","[185.1371940358206, 233.25824788420195, 293.8869765709023, 370.27438807164117]",Major_3rd,"[12.0, 11.09100126744373, 13.271798484273098, 14.558264051257781]",False,1435.9128642999567,1438.8080419999314,1438.8080419999314,1440.0410988999065,None,0,,3.5321065332973376,4.55565923335962,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.5196857999545,None,1000.0,3.0,6.222573058856925e-05,0,"[0.634486897294409, 0.634486897294409, 0.634486897294409, 0.634486897294409]","[132.0538792228254, 1272.0578883469127, 1568.5723446988459, 5936.746724677026]",None,"[18.06602173245764, 7.65358028324402, 7.239214312468036, -1.0]",False,1441.551785999909,1444.4831163999625,1444.4831163999625,1445.7135691998992,None,0,,3.5638530333526433,4.584567233338021,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.2027010999154,None,542.3156876586273,5.824873454476382,0.0001267972063867775,1,"[0.6376992323353167, 0.6528096924798052, 0.42986901063241295, 0.779648627926735]","[2243.7828561922083, 298.4524650710746, 1919.3260605786684, 243.61247128981125]",None,"[10.35069724881328, 14.0, 9.096228285012417, 11.626746627741383]",False,1447.2040552999824,1449.9523094999604,1449.9523094999604,1451.1879573999904,['space'],1,[0.412888600025326],3.524341466720216,4.549136066692881,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.8253845999716,None,,,,,"[0.5322275145650107, 0.5322275145650107, 0.5322275145650107, 0.5322275145650107]","[432.9708648056728, 1276.0636662866627, 1631.1536307117233, 7874.65248896278]",None,"[13.389643363353557, 7.208428754134724, 7.6869849008816455, 8.0]",True,1452.8394414999057,1455.468589099939,1455.468589099939,1456.6904679998988,None,1,,3.16533366672229,4.191996666719206,None,1,None,1,0,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.088030199986,None,8000.0,2.0,0.0002285440948074376,1,"[0.7535442142858905, 0.44761856513394677, 0.42291363610762644, 0.6887425327492215]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[-3.8162840883782856, -2.0910989360067767, 1.0, 5.0]",False,1458.1303782999748,1460.7909965999424,1460.7909965999424,1462.0302404999966,['space'],1,[0.27458610001485795],3.342914833338,4.374265633407049,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.5600658999756,None,318.4365025308315,8.038727507742419,0.000246581099810723,0,"[0.5054971441396702, 0.7341583299344895, 0.47028237902220366, 0.4793199315085143]","[200.6024262967483, 225.16861031687813, 252.74321955125805, 283.6946719138107]",Tone,"[11.181050693590539, 11.0, 11.626746627741383, 13.0]",False,1463.5766085999785,1466.3032071999041,1466.3032071999041,1467.5173477999633,None,0,,3.2063942666864023,4.218631166731939,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8636880000122,None,2280.612766752422,4.35069724881328,0.00013371881110911356,1,"[0.7430438180924286, 0.7430438180924286, 0.7430438180924286, 0.7430438180924286]","[3620.2471050749014, 3225.273505262504, 2873.3920314903635, 2559.90127756943]",Tone,"[0.0, 4.0, 7.0, 9.0]",False,1468.8806650999468,1472.1226689999457,1472.1226689999457,1473.362539499998,['space'],1,[0.4210220000240952],4.016268766717985,5.030727166798897,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.9763926999876,None,222.28388638856157,5.0,0.00039439366035622304,1,"[0.4612636873075831, 0.4612636873075831, 0.4612636873075831, 0.4612636873075831]","[344.69966643122547, 1423.3851438505078, 701.1787193891829, 1847.962985823868]",None,"[14.741967372715234, 7.067103149845728, 12.572495526117587, 9.0]",False,1474.9790356999729,1477.3868629999924,1477.3868629999924,1478.6195831999648,['space'],1,[0.3256728999549523],2.8743599666049704,3.915161866694689,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.9617036000127,None,757.8582832551998,2.0,5.071482487367129e-05,0,"[0.4057076931534454, 0.7749796019957172, 0.7602945764447703, 0.48736466054172556]","[300.75625902052957, 378.9291416276, 477.42080195520884, 601.512518041059]",Major_3rd,"[14.0, 14.558264051257781, 12.691372772585694, 11.99822464899644]",False,1480.0107061999151,1482.9694891999243,1482.9694891999243,1484.1935585999163,None,0,,3.4452782332664356,4.484291333239526,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.5625237999484,None,125.0,13.0,0.003228271145173279,0,"[0.5596571625302397, 0.5596571625302397, 0.5596571625302397, 0.5596571625302397]","[2102.9635391962524, 130.45106556632732, 442.4629785039401, 138.20317818524236]",None,"[10.0, 18.06602173245764, 13.389643363353557, 18.0]",False,1485.5803384999745,1488.2921105999267,1488.2921105999267,1489.5318472000072,None,0,,3.2588157667778432,4.276430266676471,None,1,['space'],0,,[0.462270800024271],,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.92754840001,None,,,,,"[0.4799101414166697, 0.4799101414166697, 0.4799101414166697, 0.4799101414166697]","[183.3147677301778, 148.31696984652243, 211.72186346549515, 202.90801772414287]",None,"[12.0, 16.0, 11.0, 11.181050693590539]",True,1490.9314258999657,1493.4071541999,1493.4071541999,1494.6272893999703,None,1,,2.961155466735363,3.9786655666539446,None,1,None,1,0,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,11,0,11,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.966068699956,None,1810.3874591481247,3.0,9.358087764580475e-05,0,"[0.7700469598813943, 0.7700469598813943, 0.7700469598813943, 0.7700469598813943]","[6420.424188248861, 582.9406868940919, 210.93138313769379, 3730.012913234492]",None,"[1.0, 11.795924888873552, 11.0, -0.4626757056290218]",False,1495.9670573999174,1499.3054701999063,1499.3054701999063,1500.548540399992,None,0,,4.122384166577831,5.137628866592422,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,12,0,12,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.8142095999792,None,710.1496794266733,6.572495526117587,9.406299646305645e-05,0,"[0.5910797236561229, 0.5807093948543932, 0.5490546900400192, 0.5329261531364937]","[281.8230870441953, 355.0748397133367, 447.366264842881, 563.6461740883905]",Major_3rd,"[13.0, 14.741967372715234, 13.0, 11.795924888873552]",False,1545.7812331999885,1548.5147050999803,1548.5147050999803,1549.7482053999556,None,0,,3.2716981668490916,4.305236266809516,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,12,0,12,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.1577571999514,None,329.87697769322364,4.0,0.0001501827984989875,0,"[0.4525482113720654, 0.4525482113720654, 0.4525482113720654, 0.4525482113720654]","[157.27133091028014, 226.1403356795662, 561.9869382345854, 355.4515140075625]",None,"[15.0, 11.0, 11.795924888873552, 14.741967372715234]",False,1551.2715873999987,1553.6527806000086,1553.6527806000086,1554.8727147999452,None,0,,2.8374919667840004,3.875090466812253,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,12,0,12,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.1953465999104,None,153.8930516681146,6.0,0.0009287753780051238,0,"[0.4670409898663384, 0.4670409898663384, 0.4670409898663384, 0.4670409898663384]","[387.7861904584338, 307.7861033362292, 244.2899921085616, 193.8930952292169]",Major_3rd,"[14.558264051257781, 14.038727507742419, 11.626746627741383, 11.872930038518033]",False,1556.2234789999202,1558.667863599956,1558.667863599956,1559.8747458999278,None,0,,2.8888166333781555,3.923865433433093,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,12,0,12,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.203748299973,None,,,,,"[0.6436868624544185, 0.6436868624544185, 0.6436868624544185, 0.6436868624544185]","[391.5907406630316, 439.545744863611, 493.3734171052779, 553.7929363453849]",Tone,"[14.558264051257781, 13.389643363353557, 12.137771400097948, 11.824873454476382]",True,1561.2243995999452,1564.1972392000025,1564.1972392000025,1565.4326512999833,None,1,,3.612867566756904,4.640116066788323,None,1,None,1,0,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,12,0,12,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.92474399996,None,7061.999487191609,-2.0,0.00012161641681533737,0,"[0.7333248414248512, 0.7333248414248512, 0.7333248414248512, 0.7333248414248512]","[2802.556353741712, 3530.999743595805, 4448.780904129754, 5605.112707483423]",Major_3rd,"[7.529142106080897, 1.0, -3.8006024616724545, -2.0910989360067767]",False,1566.9272275000112,1570.1693351999857,1570.1693351999857,1571.404471399961,None,0,,3.977718266658485,5.001148366718553,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
,,,,12,0,12,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.9921613999177,None,8000.0,2.0,0.0002285440948074376,0,"[0.5657155347775216, 0.45473485134727953, 0.6953803347102354, 0.5286378356173074]","[4355.87106677557, 4443.74064521186, 405.1980985406055, 3393.616168349048]",None,"[-3.2044923810778823, -3.8006024616724545, 14.065615296582664, 2.0]",False,1573.0181566999527,1575.77659699996,1575.77659699996,1577.0110264999093,None,0,,3.282089433283545,4.302646633354016,None,1,None,1,,,,,,,,,,,,,cbtxie,001,fr,0,0,2022-05-05_16h25.21.942,Cluster,2022.1.1,None,
