tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_none,Audiogram_frequency,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0748638000805,None,153.8930516681146,-10.0,0.0001472009773925818,0,"[0.5552073275961236, 0.5552073275961236, 0.5552073275961236, 0.5552073275961236]","[775.5723809168677, 517.632461920689, 345.4782199919442, 230.5790483964849]",Perfect_5th,"[15.0, 13.301052477958216, 9.902816769994493, 11.479029571563201]",False,1302.9085371999536,1305.608853999991,1305.608853999991,1306.8217871999368,None,0,,3.2540619501378387,4.26478765020147,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,9,0,9,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.2384514999576,None,,,,,"[0.45797220755011947, 0.4208789412796444, 0.79975325711263, 0.5045894568360213]","[3870.0721035477604, 4344.009060453183, 4875.985307870756, 5473.108456199017]",Tone,"[5.067126500205376, 4.585532564029018, 4.0, 3.0]",True,1308.2539045000449,1310.9389570001513,1310.9389570001513,1312.1673143000808,None,1,,3.1897589000873268,4.196568500017747,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,9,0,9,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.5157387000509,None,220.33634160593874,6.0,0.00045013010874222657,1,"[0.6243102506868226, 0.6243102506868226, 0.6243102506868226, 0.6243102506868226]","[138.80319742307486, 155.80132129139488, 174.88107022604584, 196.29736429646272]",Tone,"[10.0, 11.0, 12.0, 12.384595368515688]",False,1313.5358563000336,1316.4263118000235,1316.4263118000235,1317.643123399932,['space'],1,[0.33326519979164004],3.50899750017561,4.538466500118375,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,9,0,9,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.1415145001374,None,3482.202253184498,-1.0,6.671077963256969e-05,0,"[0.602630253957668, 0.602630253957668, 0.602630253957668, 0.602630253957668]","[1381.9128799677774, 1741.1011265922498, 2193.6499593892536, 2763.825759935554]",Major_3rd,"[4.322446449808495, 6.235535383868793, 10.0, 10.03860550823755]",False,1321.057557299966,1323.9004222999793,1323.9004222999793,1325.1219695999753,None,0,,3.435477999970317,4.465226700063795,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,9,0,9,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.5793806000147,None,176.7766952966369,-2.0,0.0002780315447610839,1,"[0.6451090109150849, 0.42280971459397354, 0.7604425540173785, 0.5023441581549856]","[445.44935907016975, 353.55339059327383, 280.6155120773433, 222.72467953508485]",Major_3rd,"[12.0, 9.902816769994493, 9.638314099777514, 12.0]",False,1326.6079089001287,1329.4703583000228,1329.4703583000228,1330.691191199934,['space'],1,[0.30597359989769757],3.374205349944532,4.378784949891269,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,9,0,9,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.035000700038,None,500.0,2.0,8.994354575643942e-05,1,"[0.5606621032876861, 0.40193075018347074, 0.4582721166978408, 0.45624477464356333]","[7518.7423345545585, 190.52851817851442, 1124.3860818969338, 5735.7210867153735]",None,"[-3.6168737388290264, 12.403805897260522, 7.0, 2.61474383074168]",False,1332.131041200133,1334.5799879999831,1334.5799879999831,1335.802255100105,['space'],1,[0.4564578998833895],2.8912466496694833,3.9005535498727113,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,9,0,9,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.0895827000495,None,1202.033220066863,0.0,5.2502912173087925e-05,1,"[0.47670551364837543, 0.4315840364592643, 0.6697725500128136, 0.6402313970870056]","[129.68479727285398, 580.9088531754445, 253.4119923996855, 3801.223699045025]",None,"[9.571598720377217, 14.667483670350345, 10.782137438800723, 5.796928157975716]",False,1337.10005680006,1339.6979756001383,1339.6979756001383,1340.9161288000178,['space'],1,[0.5923838997259736],3.2357999002560973,4.251543000107631,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,9,0,9,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.42528830003,None,,,,,"[0.6243712328203855, 0.6879646765656666, 0.4158851602575822, 0.684393003271214]","[155.07354269387127, 174.06416637075375, 195.38042072177973, 219.30710724291595]",Tone,"[11.0, 12.0, 12.403805897260522, 12.0]",True,1342.4402352999896,1345.1962314001285,1345.1962314001285,1346.4087658999488,None,1,,3.434675799915567,4.456714699743316,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,9,0,9,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.957797900075,None,4924.577653379667,-4.0,9.310189313440616e-05,1,"[0.671698578052786, 0.7303940794405958, 0.4257051818173132, 0.6304749415957089]","[1408.881336034356, 181.64132442106066, 296.84923827077563, 6613.007249475931]",None,"[4.322446449808495, 12.116046522772201, 9.638314099777514, -1.0]",False,1347.9857576000504,1350.8522634000983,1350.8522634000983,1352.0595529000275,['space'],1,[0.3792616999708116],3.505871650064364,4.529834250221029,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,9,0,9,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.5628593999427,None,807.042006286166,8.499522387231952,0.00010261379028628535,1,"[0.7953959239427211, 0.649830270576822, 0.45152655448391077, 0.5338301393676821]","[4623.867594829462, 271.04582324661004, 3962.5471685019074, 894.0585080374731]",None,"[4.27301836022609, 10.0, 5.067126500205376, 13.0]",False,1353.5818378000986,1356.5100122001022,1356.5100122001022,1357.7239645000082,['space'],1,[0.3859936997760087],3.456946900114417,4.4819231000728905,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.204252500087,None,,,,,"[0.6392066340094986, 0.5417329035582844, 0.6981264550872246, 0.6518778502889514]","[139.00372740699547, 156.02640858789385, 175.13372217392248, 196.5809565193857]",Tone,"[10.0, 11.0, 12.0, 12.384595368515688]",True,1369.1712527000345,1372.0662342000287,1372.0662342000287,1373.2938314001076,None,1,,3.542100999969989,4.548945700051263,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.7832686000038,None,752.9988648459263,9.32905364367366,0.00011856681262592142,1,"[0.6300960246560081, 0.5095984389561159, 0.4862930714065941, 0.606735479493098]","[3794.876481465309, 2532.776184556223, 1690.4252964191824, 1128.2235280787593]",Perfect_5th,"[5.796928157975716, 10.7928107105889, 6.0, 7.0]",False,1374.803331800038,1377.4432496000081,1377.4432496000081,1378.6637818000745,['space'],1,[0.24434599978849292],3.256093400064856,4.288042699918151,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.1655566999689,None,217.63764082403114,-1.0,0.0002057780162255133,0,"[0.7859742638214702, 0.4465611664657937, 0.42575487007963064, 0.4110808785506386]","[137.1031224618283, 153.8930516681146, 172.7391099959721, 193.89309522921693]",Tone,"[9.571598720377217, 10.914396673838478, 12.0, 12.403805897260522]",False,1381.8565372000448,1384.530386599945,1384.530386599945,1385.7609954001382,None,0,,3.093570100143552,4.09899690002203,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.0212296999525,None,3767.2720033251185,-0.2030718420242837,7.800955724170862e-05,0,"[0.6479369615778974, 0.47179074862631004, 0.4065616950203046, 0.5644276405478055]","[747.5214426410798, 1120.0166676261963, 1678.128899324168, 2514.3524057686773]",Perfect_5th,"[15.32905364367366, 7.0, 6.0, 10.7928107105889]",False,1387.0236452000681,1389.5757905000355,1389.5757905000355,1390.780457700137,None,0,,3.103852199856192,4.133380099898204,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.236930700019,None,6637.469678708837,-7.0,6.26417848665154e-05,1,"[0.69588255129476, 0.69588255129476, 0.69588255129476, 0.69588255129476]","[1317.0407937986795, 1973.3315418838436, 2956.6566142285365, 4429.979528992864]",Perfect_5th,"[4.561992096923383, 8.63355989040143, 9.081846481128295, 4.585532564029018]",False,1392.2536138999276,1395.378019799944,1395.378019799944,1396.607175000012,['space'],1,[0.42316240002401173],3.7876265000086278,4.815819799900055,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.1492815001402,None,5656.85424949238,-5.0,7.227417995191064e-05,1,"[0.4469594365719878, 0.4508911077094495, 0.5117642654822798, 0.5478950547412802]","[1122.4620483093731, 1681.7928305074292, 2519.8420997897465, 3775.497250726774]",Perfect_5th,"[7.0, 6.0, 10.7928107105889, 5.796928157975716]",False,1398.1740195001476,1400.6228086999618,1400.6228086999618,1401.8433763000648,['space'],1,[0.2768204000312835],2.9888785500079393,3.991216750117019,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.214482899988,None,,,,,"[0.670023374595996, 0.7605015422583229, 0.5657362853134681, 0.5602549188459207]","[267.7655941204193, 1659.8236705211327, 169.47134786386505, 600.3289596971038]",None,"[10.12521572052971, 5.238359735917687, 11.584848593831634, 15.0]",True,1403.230285299942,1406.2664942000993,1406.2664942000993,1407.485412799986,None,1,,3.5862636999227107,4.5951999998651445,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.889182700077,None,2462.2888266898335,3.0,0.00012014968851597731,0,"[0.5405755594891689, 0.47377765608651906, 0.6683715018794673, 0.6050770050539124]","[164.40418801181175, 1634.8455053961272, 443.73426536574556, 387.03337529778923]",None,"[11.584848593831634, 5.238359735917687, 12.0, 10.47466440993579]",False,1408.9256273999345,1411.6437496999279,1411.6437496999279,1412.855149100069,None,0,,3.298115850193426,4.306096150074154,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.2883318001404,None,2204.5951204314456,4.0,0.0001257566765958073,1,"[0.6976668394067855, 0.6515279827301517, 0.5075923933719325, 0.676442527592318]","[128.68082921934445, 7364.279620874963, 214.42500190478967, 538.9344101648883]",None,"[9.045280298470153, -3.0, 12.053320048470916, 14.0]",False,1414.3052588999271,1417.1780334000941,1417.1780334000941,1418.3917640999425,['space'],1,[0.35446599987335503],3.5498887000139803,4.577194100013003,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.9603345999494,None,250.0,0.0,0.0001674827195789138,1,"[0.5088209435750769, 0.5088209435750769, 0.5088209435750769, 0.5088209435750769]","[629.9605249474366, 500.00000000000006, 396.8502629920499, 314.9802624737183]",Major_3rd,"[15.245364980628292, 13.301052477958216, 11.0, 9.432336453088666]",False,1419.9661262999289,1422.530656100018,1422.530656100018,1423.7533909999765,['space'],1,[0.31912549980916083],3.0727788500953466,4.084315150277689,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.1032241999637,None,3508.2926409635143,0.7851176635625396,8.24330074404897e-05,0,"[0.6331615062738517, 0.5093751719340435, 0.40782996113926534, 0.670712055454076]","[2210.0858737706035, 2480.737516812162, 2784.5337144388873, 3125.5334166955804]",Tone,"[10.0, 10.7928107105889, 10.03860550823755, 9.0]",False,1425.1214469000697,1427.6907981999684,1427.6907981999684,1428.914696099935,None,0,,3.2418849000241607,4.273980800062418,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.4825391999912,None,756.3166371532735,9.32905364367366,0.00011812522700943592,1,"[0.7171130780075929, 0.7171130780075929, 0.7171130780075929, 0.7171130780075929]","[476.449625767556, 534.7966228552851, 600.2889127190787, 673.8015225480635]",Tone,"[13.0, 13.999630326367877, 15.0, 15.620563390405254]",False,1430.4937080000527,1433.6773739000782,1433.6773739000782,1434.9118200000376,['space'],1,[0.4138858998194337],3.8783924996387213,4.885818499606103,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.461201700149,None,125.0,2.0,0.000909850429304992,1,"[0.4761843326872576, 0.5311229341081734, 0.7008584338174557, 0.5256413990038477]","[1635.9165632157528, 1244.6866925882107, 1536.4872165178713, 240.73559930469523]",None,"[5.238359735917687, 5.305065038527883, 4.564443575721455, 11.0]",False,1436.476310200058,1439.2027215000708,1439.2027215000708,1440.423128399998,['space'],1,[0.5179845998063684],3.275633750250563,4.310787450289354,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.8435577999335,None,,,,,"[0.4004369078966837, 0.5421432922882918, 0.46939756609821914, 0.5486972524174467]","[4762.71060790659, 1303.3415324024395, 266.82531373258956, 1535.4058086935934]",None,"[4.0, 4.561992096923383, 10.12521572052971, 4.564443575721455]",True,1441.8417708999477,1444.2778841000982,1444.2778841000982,1445.5049654000904,['space'],0,[0.4596591000445187],2.979857699945569,4.003467899747193,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.9150686999783,None,5943.7574424022705,-4.0,7.44174760727725e-05,0,"[0.5884120060116588, 0.40319535477052953, 0.584328958613893, 0.6162781872269005]","[387.1995463161128, 4013.5521978200804, 141.74027753262428, 363.0014795643641]",None,"[10.47466440993579, 5.067126500205376, 10.0, 10.0]",False,1446.9113946999423,1449.5265784999356,1449.5265784999356,1450.757912900066,None,0,,3.2259679501876235,4.241875850129873,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.2061871001497,None,8000.0,-11.0,5.116464961403774e-05,0,"[0.7103812779700921, 0.6959612833009834, 0.7683794183738611, 0.43743480922821637]","[5290.817803894458, 2646.566673515532, 595.7427246790486, 1635.5378551501863]",None,"[3.452465288090184, 10.64413019887376, 15.0, 5.238359735917687]",False,1454.063785900129,1457.2726648999378,1457.2726648999378,1458.477357900003,None,0,,3.647732650162652,4.681559649994597,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.80565200001,None,7034.878140158527,-8.0,6.0625306574789274e-05,0,"[0.6645214137337332, 0.41311139505984795, 0.6129181658442892, 0.7138049331195827]","[3497.1027661569847, 178.0059365345646, 5055.606442655144, 659.75356614622]",None,"[6.78511766356254, 12.116046522772201, 3.9525763145982866, 15.620563390405254]",False,1459.8298776000738,1462.5467183999717,1462.5467183999717,1463.7822660999373,None,0,,3.4074632998090237,4.4375761998817325,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.3450416999403,None,406.12619817811805,3.0,0.0001076937612164121,0,"[0.6668826567763548, 0.6668826567763548, 0.6668826567763548, 0.6668826567763548]","[255.84347299919392, 287.174588749259, 322.34257710989505, 361.8173093600948]",Tone,"[10.782137438800723, 9.638314099777514, 9.530692052403078, 10.0]",False,1465.4219684000127,1468.4549215999432,1468.4549215999432,1469.672072000103,None,0,,3.6861728499643505,4.718167949933559,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.2021276000887,None,1231.1444133449168,-6.0,2.6924053673277694e-05,1,"[0.7938854284041803, 0.7151257653725998, 0.6485379681277992, 0.66878641936242]","[3102.2895236674703, 2462.2888266898335, 1954.3199368684927, 1551.1447618337352]",Major_3rd,"[9.0, 10.7928107105889, 8.0, 5.0]",False,1471.2355307999533,1474.4117529001087,1474.4117529001087,1475.6403032001108,['space'],1,[0.33670719992369413],3.847314050188288,4.881615950027481,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,10,0,10,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.178447100101,None,,,,,"[0.611387149140053, 0.7484549533254469, 0.49128042483326406, 0.5353789504537618]","[6289.350794099912, 4991.861033375615, 3962.042727829757, 3144.6753970499553]",Major_3rd,"[1.0, 3.9525763145982866, 5.067126500205376, 8.0]",True,1477.172303300118,1480.049011999974,1480.049011999974,1481.250186700141,None,1,,3.4085481001529843,4.4256680000107735,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
