tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_late.rt,answer_too_early.rt,Audiogram_both,Audiogram_time,Audiogram_none,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,10,0,10,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.277303099865,None,8000.0,-4.0,0.00011454338263838867,1,"[0.589755652654641, 0.589755652654641, 0.589755652654641, 0.589755652654641]","[1335.4624652085317, 233.36257882519453, 4087.6591367469873, 6638.97994307944]",None,"[18.625992675863763, 14.887402809549101, 7.0, 7.0]",False,1403.2922314000316,1406.088937799912,1406.088937799912,1407.2924267998897,['space'],1,[0.2962454000953585],3.4083193701226264,4.4405187701340765,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,10,0,10,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.7816120998468,None,281.71484388558673,12.0,0.0005330007278194636,1,"[0.7385967847296439, 0.7385967847296439, 0.7385967847296439, 0.7385967847296439]","[5586.1223551971325, 6066.525814338237, 143.3718788628159, 4034.8739207022018]",None,"[7.763358327738311, 7.527024518793752, 7.662260161472233, 6.888018231818351]",False,1408.7861558999866,1412.0175375998951,1412.0175375998951,1413.219377799891,['space'],1,[0.8985087000764906],3.973110739607364,4.977113339817151,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,10,0,10,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.8440451999195,None,,,,,"[0.6441865114838489, 0.6441865114838489, 0.6441865114838489, 0.6441865114838489]","[1781.1680804277514, 1999.2935719402078, 2244.1311579317685, 2518.952056206978]",Tone,"[20.478503186202737, 18.917660741372508, 16.0, 14.0]",True,1414.857928799931,1417.8106730999425,1417.8106730999425,1419.0179258999415,None,1,,3.6086899396032095,4.6262544395867735,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.892378399847,None,1231.1444133449168,9.0,0.00015140508022127075,1,"[0.7651697798054993, 0.7651697798054993, 0.7651697798054993, 0.7651697798054993]","[317.40276433677377, 2061.937187027574, 766.101210401013, 3719.0508701609333]",None,"[17.98566910694344, 18.0, 17.79986765530967, 6.94486050210244]",False,1423.9826884998474,1427.2945691000205,1427.2945691000205,1428.5205315998755,['space'],1,[0.3141398001462221],4.069342429749668,5.091589429881424,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.1440572000574,None,339.9129629683213,11.0,0.00032697298424183417,1,"[0.7990149280376715, 0.7990149280376715, 0.7990149280376715, 0.7990149280376715]","[1870.170351908185, 215.81782278687714, 4886.6782756469465, 672.3328921928129]",None,"[19.919337459087675, 12.677339782406106, 7.646420842152193, 18.816814774548483]",False,1430.1389695999678,1433.5601933000144,1433.5601933000144,1434.7932899000589,['space'],1,[0.21954280021600425],4.231896439800039,5.248799639753997,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.4634374000598,None,8000.0,-6.0,9.098504293049921e-05,1,"[0.49690581185385874, 0.6709438379152934, 0.4994809789096986, 0.6877820891810613]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[8.096687302623646, 6.888018231818351, 7.646420842152193, 7.1307020185210135]",False,1436.470988899935,1439.1576665998437,1439.1576665998437,1440.3621886000037,['space'],1,[0.22755550011061132],3.400420569581911,4.418107869569212,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.9384310999885,None,574.3491774985172,2.0,7.534190022389622e-05,1,"[0.48955619211864215, 0.48955619211864215, 0.48955619211864215, 0.48955619211864215]","[1115.4511731178407, 830.7025136987678, 1402.7394459635232, 3206.2546390296034]",None,"[16.80986735992721, 17.0, 19.530778301590974, 8.096687302623646]",False,1441.9722623999696,1444.4647989999503,1444.4647989999503,1445.6930684000254,['space'],1,[0.41524040000513196],3.0028739697299898,4.011467369738966,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.0521408999339,None,,,,,"[0.7639424337653331, 0.6352765937842576, 0.7121949861558493, 0.7987224654935992]","[2617.476546129223, 2077.492511413809, 1648.9068990371686, 1308.7382730646116]",Major_3rd,"[12.343945930819206, 18.0, 20.567105356731734, 18.625992675863763]",True,1447.0568899000064,1450.206676099915,1450.206676099915,1451.4428194998764,['space'],0,[0.1855540000833571],3.9476639397908,4.960554439807311,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.0807266000193,None,211.2844071210382,6.0,0.00048551500842201444,1,"[0.503465281890238, 0.503465281890238, 0.503465281890238, 0.503465281890238]","[127.13311510909108, 3664.1267882966017, 456.8309557518738, 924.3726831529177]",None,"[11.0, 7.0, 16.64525601674326, 16.00155315542841]",False,1453.0989083000459,1455.6457118999679,1455.6457118999679,1456.853549499996,['space'],1,[0.42223610007204115],3.0362296397797763,4.069214939838275,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.238489399897,None,125.0,8.0,0.0018153902738505074,0,"[0.7098609442855128, 0.7098609442855128, 0.7098609442855128, 0.7098609442855128]","[5992.88892209377, 643.1448950982657, 152.9396399123503, 4092.582955521216]",None,"[7.527024518793752, 18.816814774548483, 6.432035943248767, 7.0]",False,1459.8460186999291,1462.9921719999984,1462.9921719999984,1464.2199496999383,None,0,,3.866580349393189,4.890005749417469,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.7999918998685,None,933.0329915368076,9.0,0.0001187923537658707,1,"[0.6179984474627496, 0.7811342322031177, 0.4634904415707497, 0.5459602476906846]","[247.72732779074818, 259.15490249885744, 856.8079113627583, 2532.528695527764]",None,"[16.631434731510733, 17.0, 16.422498541154127, 13.0]",False,1465.8242462000344,1468.7256890998688,1468.7256890998688,1469.9312253999524,['space'],1,[0.2568111000582576],3.4420310698915273,4.459502969868481,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.3321744999848,None,342.653449625022,11.0,0.0003244486467880708,1,"[0.5938944388554975, 0.7120928796615179, 0.42143302393498927, 0.5584641893030767]","[588.7309559794505, 3734.914446616445, 6447.528895067324, 317.51127570367504]",None,"[18.5574965404976, 6.94486050210244, 7.1307020185210135, 17.98566910694344]",False,1471.3444409000222,1474.0975087999832,1474.0975087999832,1475.3330401000567,['space'],1,[0.30593069992028177],3.3151476399507374,4.346109239850193,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.7707964999136,None,,,,,"[0.654410275800904, 0.7021155813498481, 0.5065068635895086, 0.4257193149236121]","[834.6345251891152, 936.8455787334952, 1051.573607254779, 1180.3514651472753]",Tone,"[17.0, 16.0, 16.197528270719356, 17.0]",True,1476.78719990002,1479.6741797998548,1479.6741797998548,1480.8805610998534,['space'],0,[0.5450425001326948],3.3073734398931265,4.313021639827639,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.170973500004,None,1052.2676453063425,10.197528270719356,0.0001495827623952826,0,"[0.5308350959686475, 0.5308350959686475, 0.5308350959686475, 0.5308350959686475]","[2651.5483128895467, 2104.5352906126855, 1670.3707671113884, 1325.774156444773]",Major_3rd,"[12.343945930819206, 18.0, 20.567105356731734, 18.625992675863763]",False,1482.1888627998997,1484.8132666000165,1484.8132666000165,1486.0436803998891,None,0,,3.150456339819357,4.15552693977952,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.4234084000345,None,4986.474177759432,1.6464208421521933,0.00018350033861952949,1,"[0.489400645681892, 0.489400645681892, 0.489400645681892, 0.489400645681892]","[2647.5279464243954, 157.88350191633825, 1933.4758891496938, 7786.68563429197]",None,"[12.343945930819206, 6.432035943248767, 19.0, 6.0]",False,1487.4288264999632,1489.945145299891,1489.945145299891,1491.179264599923,['space'],1,[0.29315760009922087],2.9798194395843893,3.9836655396502465,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.492090899963,None,378.9291416275994,-6.0,4.110966093181886e-05,1,"[0.4205948007627447, 0.4205948007627447, 0.4205948007627447, 0.4205948007627447]","[238.71040097760402, 267.9433656340732, 300.75625902052906, 337.5874865420474]",Tone,"[15.0, 17.722294426952526, 18.0, 17.479758446912495]",False,1492.5235166000202,1494.8112399000674,1494.8112399000674,1496.016201299848,['space'],1,[0.4692949999589473],2.728562170173973,3.7349492702633142,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.321185699897,None,,,,,"[0.482794379882322, 0.482794379882322, 0.482794379882322, 0.482794379882322]","[405.6780514762221, 249.9683604318847, 529.8731792382866, 463.07626656729894]",None,"[16.11397927296251, 16.631434731510733, 17.9832495361496, 16.64525601674326]",True,1497.343728599837,1499.8243622998707,1499.8243622998707,1501.0524956998415,['space'],0,[0.33389810007065535],2.970084239728749,4.004482839722186,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.4214113999624,None,1886.697114684986,13.919337459087675,0.0003460776205243038,1,"[0.6150388395410114, 0.6150388395410114, 0.6150388395410114, 0.6150388395410114]","[1188.5447047837674, 1334.0963238388467, 1497.4724922981566, 1680.8560409919307]",Tone,"[17.0, 18.625992675863763, 20.0, 20.567105356731734]",False,1502.4190882998519,1505.3061718998943,1505.3061718998943,1506.5242335998919,['space'],1,[0.16631160001270473],3.4757975398097187,4.498182639945298,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.991608100012,None,1716.6074498920723,14.478503186202735,0.000328418046941207,1,"[0.5417898679981626, 0.6995456720865298, 0.7031423519085951, 0.7431723473021413]","[4325.579721050763, 3433.2148997841455, 2724.9444717751244, 2162.789860525381]",Major_3rd,"[7.072038840080568, 7.334290322598539, 12.0, 17.544827605440098]",False,1507.9910501998384,1510.9683031998575,1510.9683031998575,1512.187351499917,['space'],1,[0.18166060000658035],3.7045260397717357,4.719822039827704,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.7866005999967,None,6498.0191708498805,-5.0,7.648427469856115e-05,0,"[0.6177783147506539, 0.6702209731847576, 0.5353149591258037, 0.7172575736311959]","[2249.114852942654, 257.4060433106275, 4296.118171193386, 988.9310581608496]",None,"[16.0, 17.0, 7.072038840080568, 15.913244425506182]",False,1513.7961323999334,1516.654017199995,1516.654017199995,1517.8831185000017,None,0,,3.5713360698428005,4.594660069793463,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.4457529999781,None,,,,,"[0.6082500991519284, 0.7585020539335792, 0.7116782790938327, 0.5539203204498482]","[2218.1686346683514, 3878.071378089583, 148.15969864627638, 636.2721110194802]",None,"[17.0, 6.888018231818351, 7.0, 18.86074235851716]",True,1519.4417570000514,1522.5414728999604,1522.5414728999604,1523.7528120998759,['space'],0,[0.30919600022025406],3.6648363396525383,4.666723239701241,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.1758614999708,None,125.0,6.0,0.0014420157515633036,0,"[0.4759086518394777, 0.4272856287807519, 0.5854117092759203, 0.6884913755860931]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[17.98566910694344, 16.631434731510733, 10.0, 6.432035943248767]",False,1525.191952999914,1527.7190097998828,1527.7190097998828,1528.9325486999005,None,0,,3.204410469625145,4.226492369780317,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,11,0,11,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.470684699947,None,535.8867312681471,-4.0,4.154624098611583e-05,0,"[0.7377087759485742, 0.7377087759485742, 0.7377087759485742, 0.7377087759485742]","[2700.699892336382, 1802.5009252216619, 1203.0250360821176, 802.9228818633771]",Perfect_5th,"[12.0, 20.0, 17.666362963778077, 17.07425568908256]",False,1530.5494365999475,1533.798506999854,1533.798506999854,1535.0026485000271,None,0,,3.9720242298208177,4.989564229967073,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,12,0,12,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.3961497000419,None,757.8582832551998,10.0,0.00012738988047655944,1,"[0.5359177625208201, 0.5359177625208201, 0.5359177625208201, 0.5359177625208201]","[782.4399268310929, 234.8228747752187, 2156.3519062458754, 441.2548926217765]",None,"[17.79986765530967, 15.0, 17.544827605440098, 16.220717981261956]",False,1539.4128791999537,1542.0533773999196,1542.0533773999196,1543.2917245998979,['space'],1,[0.21098330011591315],3.184435270028189,4.2104793700855225,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,12,0,12,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.677064599935,None,,,,,"[0.4696254489288373, 0.4696254489288373, 0.4696254489288373, 0.4696254489288373]","[1469.2100173724368, 603.1703404116756, 5936.065818920329, 3417.7576767500764]",None,"[20.0, 18.86074235851716, 7.527024518793752, 7.334290322598539]",True,1544.6834227999207,1547.127671299968,1547.127671299968,1548.320452200016,None,1,,2.886225139722228,3.9110054397024214,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,12,0,12,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.6581268999726,None,3557.843186486088,1.3342903225985396,8.882743678625573e-05,0,"[0.5079451291016499, 0.7628267387827491, 0.6114639508435636, 0.6897863479182906]","[1082.717566637171, 6496.669900750803, 6282.457487226442, 189.87231363097953]",None,"[16.197528270719356, 7.1307020185210135, 7.1307020185210135, 8.201958806113415]",False,1549.6612342000008,1552.5971037000418,1552.5971037000418,1553.8093188998755,None,0,,3.5969634398352355,4.618064739741385,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,12,0,12,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.3550328998826,None,164.93848884661182,1.0,0.00044110524043938597,1,"[0.6866874711044642, 0.6757280365976486, 0.5407905061855727, 0.5317531082120098]","[1322.6165403122664, 7311.78494867217, 4386.229236526569, 986.8247959845406]",None,"[18.625992675863763, 6.182762787440416, 7.072038840080568, 15.913244425506182]",False,1556.9566052998416,1559.888794499915,1559.888794499915,1561.1114135999233,['space'],1,[0.4369403999298811],3.4438001490198076,4.47568424907513,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,12,0,12,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.5019596999045,None,398.6191419253178,10.113979272962508,0.00024643245486184745,1,"[0.6096364203655362, 0.6096364203655362, 0.6096364203655362, 0.6096364203655362]","[1004.4572956054799, 797.2382838506358, 632.7684452269106, 502.2286478027399]",Major_3rd,"[15.913244425506182, 17.07425568908256, 18.86074235851716, 17.28989976777316]",False,1562.5089859999716,1565.3569567999803,1565.3569567999803,1566.558812199859,['space'],1,[0.2975127000827342],3.4713330399245024,4.488789740018547,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,12,0,12,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.0743358000182,None,185.23713536766633,2.0,0.00040185937002179106,0,"[0.48775021325325557, 0.7140307809580022, 0.5727048502957539, 0.5918504937441904]","[294.04562354620936, 261.96486909209466, 233.38416607194893, 207.92165438775135]",Tone,"[18.138518104018644, 17.722294426952526, 14.887402809549101, 11.0]",False,1568.0950329999905,1570.893846699968,1570.893846699968,1572.1192173999734,None,0,,3.383192439796403,4.3977923397906125,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
