tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,answer_too_early.rt,Catch trial answer,answer_too_late.rt,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,8,0,8,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.3020098000125,None,673.9429174313772,0.80272692949871,5.189196247778796e-05,1,"[0.624795387393282, 0.4648646820182007, 0.643239046888537, 0.7955356832366651]","[177.66106525997554, 4443.352538022711, 5859.99847649754, 832.4617226650405]",None,"[12.635602034081144, -6.0, -7.0, 4.0]",False,1407.2994716000103,1410.048813900008,1410.048813900008,1411.2614345000184,['space'],1,3.5553671000234317,4.560617000010097,None,1,None,1,[0.3402685999753885],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.9148049000069,None,8000.0,-8.0,7.22719885372964e-05,1,"[0.57996589955862, 0.44348993068703924, 0.7430550966885234, 0.6297524046852752]","[2448.315009385519, 4185.718695882553, 7037.542263376314, 1436.1507090557893]",None,"[2.2619426833123955, -4.0, -1.8027797586857162, 7.582715715090722]",False,1414.6663216000015,1417.4653980000003,1417.4653980000003,1418.673876500019,['space'],1,3.4125262999150436,4.420427499921061,None,1,None,1,[0.45327759996871464],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.1369626000233,None,,,,,"[0.6681296330609571, 0.7489635212584967, 0.7411996910262031, 0.7296533142643357]","[3741.1318971164087, 2969.3383545171864, 2356.765413805052, 1870.5659485582041]",Major_3rd,"[-1.7562789393965659, 1.4739359530235028, 2.4582237535051696, 4.2710920114166075]",True,1420.1456727000186,1423.3134486000054,1423.3134486000054,1424.5381920000073,None,1,3.9238746000046376,4.9477094000030775,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.1399995000102,None,383.7020647256175,6.215520051168409,0.00016523773137028269,1,"[0.6799328039954424, 0.5506077091026371, 0.6580578233801322, 0.7827042992414823]","[3770.6740422686025, 1238.9779385422185, 1663.692849475404, 700.0261207867788]",None,"[-2.0, 7.33586302511102, 6.0, 5.63663289417287]",False,1426.1482811000024,1429.0734425000264,1429.0734425000264,1430.280189400015,['space'],1,3.6922121999959927,4.721655500004999,None,1,None,1,[0.3136938999814447],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.9297480000241,None,1515.7165665103996,-3.0,3.5135546789290564e-05,1,"[0.6831187764793496, 0.7315106799480668, 0.5219325459531805, 0.49885038836137885]","[954.8416039104173, 1071.7734625362941, 1203.0250360821178, 1350.3499461681913]",Tone,"[4.187791949715262, 5.7389287608496184, 7.0, 7.674896035970219]",False,1431.9549451000057,1434.916808000009,1434.916808000009,1436.1312316000112,['space'],1,3.455877900007181,4.458382700016955,None,1,None,1,[0.3148007999698166],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.4763183000032,None,5656.85424949238,-15.0,2.285510246689164e-05,1,"[0.42061280788945826, 0.42061280788945826, 0.42061280788945826, 0.42061280788945826]","[2244.9240966187467, 2828.427124746191, 3563.594872561358, 4489.8481932374925]",Major_3rd,"[2.4582237535051696, 1.901561825943622, -1.0, -6.0]",False,1437.4999606000201,1439.7842820000078,1439.7842820000078,1441.0124241000158,['space'],1,2.732725499983644,3.7530762999667786,None,1,None,1,[0.35686689999420196],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.299562500004,None,267.9433656340732,0.0,0.00014847335715060603,1,"[0.5859586812503923, 0.4709140309951632, 0.7873882562118227, 0.5204351228794363]","[5823.139422685969, 259.00874612906455, 1958.1572934707676, 2063.875008560037]",None,"[-7.0, 12.411447692845933, 3.43526397327203, 3.0]",False,1442.3369235999999,1445.2039000000223,1445.2039000000223,1446.4275204000005,['space'],1,3.4044976999866776,4.406232099980116,None,1,None,1,[0.8049433999694884],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.7956159000169,None,2780.3832895729925,-4.0,4.320263066553633e-05,1,"[0.5629602811115066, 0.4406431714675126, 0.7408668715123145, 0.6825996183447163]","[1103.3958396857433, 1390.1916447864967, 1751.5317166544833, 2206.7916793714858]",Major_3rd,"[6.0, 7.582715715090722, 5.253629396202419, 2.8271288358007522]",False,1447.7999204000225,1450.5588502000028,1450.5588502000028,1451.7707826000114,['space'],1,3.464847399998689,4.474986099987291,None,1,None,1,[0.28212379998876713],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.337175200024,None,1645.3741634159278,0.0,5.879932515101648e-05,1,"[0.7425365770758865, 0.7425365770758865, 0.7425365770758865, 0.7425365770758865]","[4146.083086881788, 3290.7483268318556, 2611.86867788774, 2073.041543440894]",Major_3rd,"[-4.0, 0.7330606016354322, 2.1227880221156723, 3.0]",False,1453.3448541000253,1456.6027787000057,1456.6027787000057,1457.8152873000072,['space'],1,3.992746799980523,5.003741699969396,None,1,None,1,[0.41600849997485057],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.4040423000115,None,145.15463792452192,8.285385275557555,0.0014102576321970129,1,"[0.6778294640615021, 0.6905800353522156, 0.4332634253336874, 0.46601708324270535]","[767.9006721414823, 791.8811122319831, 1971.0030707895062, 910.2274110152797]",None,"[4.670978789390276, 4.060577118408513, 3.43526397327203, 4.0]",False,1459.404973800003,1462.2318603000022,1462.2318603000022,1463.461034900014,['space'],1,3.3002908999624196,4.318021299986867,None,1,None,1,[0.34544239996466786],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.7779071000114,None,,,,,"[0.5836967853110514, 0.5397864921637918, 0.6888468226381381, 0.5581339203142609]","[145.40630929089332, 163.21306376376234, 183.200469863121, 205.63557465379833]",Tone,"[14.285385275557555, 13.238881238214129, 12.145326944620653, 11.84221032185445]",True,1464.784745700017,1467.6277636000013,1467.6277636000013,1468.822932900017,None,1,3.410580800002208,4.431631800020114,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.259375100024,None,870.5505632961246,-4.0,2.5473799685121028e-05,1,"[0.6416476282217469, 0.5887803217552393, 0.40030092957038343, 0.48435898938076]","[2193.649959389253, 1741.1011265922493, 1381.912879967777, 1096.8249796946266]",Major_3rd,"[2.8271288358007522, 5.253629396202419, 7.582715715090722, 6.0]",False,1470.294321000023,1472.959171800001,1472.959171800001,1474.1635563000164,['space'],1,3.146305799979018,4.164966599957552,None,1,None,1,[0.2583704999706242],,,,,"{'estimation': [[125.0, 0.3907218791000841], [133.9716828170366, 0.8517243443637472], [136.71466529625667, 1.0], [143.5872943746293, 1.366635730915681], [153.89305166811442, 1.9282844569564515], [155.19222130712583, 2.0], [164.93848884661162, 2.509915884081507], [175.68474078654896, 3.0], [176.77669529663666, 3.047047217209798], [189.46457081379947, 3.4281559561644044], [203.0630990890585, 3.546998652338993], [217.6376408240306, 3.3105498147958863], [224.99290970166862, 3.0], [233.25824788420132, 2.658535062169795], [243.85866132004182, 2.0], [249.99999999999923, 1.6270623257360268], [258.478307825007, 1.0], [267.94336563407256, 0.3196111350769437], [272.2154246564885, 0.0], [285.7111057743085, -1.0], [287.1745887492579, -1.1022494338626254], [300.9256849084061, -2.0], [307.78610333622805, -2.424016323574933], [319.91833725392644, -3.0], [329.87697769322244, -3.4539131196704353], [351.3821709889877, -4.0], [353.55339059327247, -4.054286879297819], [378.929141627598, -4.179681577628315], [394.6144135603108, -4.0], [406.12619817811606, -3.8711171229481898], [435.2752816480601, -3.2781089948130493], [447.32656062525365, -3.0], [466.5164957684015, -2.5676725857598774], [496.5778396663157, -2.0], [499.9999999999975, -1.936486015623105], [535.8867312681438, -1.5232828156956502], [574.3491774985143, -1.4036378194530608], [615.5722066724546, -1.565050540675525], [659.7539553864432, -1.938940020527967], [665.7124365980578, -2.0], [707.1067811865431, -2.419283095530938], [757.8582832551941, -2.8836624846061856], [774.5146808143435, -3.0], [812.2523963562301, -3.268789685883154], [870.5505632961181, -3.526406766001165], [933.0329915368008, -3.6769916787018593], [999.9999999999926, -3.7685020228399795], [1071.773462536285, -3.856792017872217], [1148.698354997026, -3.9849207827863635], [1155.2467590817473, -4.0], [1231.1444133449063, -4.167461158838981], [1319.5079107728832, -4.380367449134045], [1414.2135623730828, -4.588191943407407], [1515.7165665103846, -4.755538014980122], [1624.5047927124563, -4.861526646534102], [1741.1011265922318, -4.9112405169918], [1866.065983073597, -4.936394084644068], [1999.9999999999802, -4.983080482945924], [2020.8891141563215, -5.0], [2143.5469250725646, -5.093645363947019], [2297.396709994046, -5.2867676954954375], [2462.2888266898062, -5.556096043774664], [2639.01582154576, -5.884786126502118], [2695.9133517466353, -6.0], [2828.427124746159, -6.258197407100057], [3031.4331330207615, -6.650864387839315], [3200.1325639100596, -7.0], [3249.0095854249003, -7.101982919856602], [3482.2022531844555, -7.641275424417589], [3612.287994383971, -8.0], [3732.1319661471844, -8.330695882021653], [3941.4051344401396, -9.0], [3999.9999999999554, -9.18749148581012], [4230.631215643466, -10.0], [4287.093850145118, -10.196282542719544], [4513.912151879296, -10.999999999999998], [4594.793419988081, -11.278969778595881], [4824.528003508376, -12.0], [4924.577653379601, -12.303472453374106], [5229.410242370984, -13.0], [5278.0316430915, -13.108162024243738], [5656.854249492303, -13.546507165729132], [6062.866266041508, -13.512715381490757], [6474.4096830510625, -13.0], [6498.019170849792, -12.97203344053801], [6957.671015972762, -12.0], [6964.404506368894, -11.986451175774222], [7335.578864651395, -11.0], [7464.2639322943505, -10.67371790199123], [7710.096108545549, -10.0], [7999.999999999882, -9.198994495817438]], 'plus_line': [[125.0, -2.1759844478452854], [128.25340828286608, -2.0], [133.9716828170366, -1.7299730335616752], [143.5872943746293, -1.3360542588800879], [150.5616879331913, -1.0], [153.89305166811442, -0.8531959807045206], [164.93848884661162, -0.29494238421371055], [170.3374145318852, 0.0], [176.77669529663666, 0.30758825661491296], [189.46457081379947, 0.795408584089701], [201.69398779073435, 1.0], [203.0630990890585, 1.0184550405850885], [204.3899518745539, 1.0], [217.63764082403074, 0.7975042855366783], [233.25824788420132, 0.14920527621932556], [235.55905236485543, 0.0], [249.99999999999937, -0.906278773123221], [251.2201574665682, -1.0], [264.28834191679766, -2.0], [267.94336563407256, -2.2537373138285433], [277.45813035029414, -3.0], [287.1745887492579, -3.677481180925271], [292.00815725004077, -4.0], [307.78610333622805, -4.973519745291031], [308.3388464910596, -5.0], [329.87697769322244, -5.990121236567329], [330.2637584922191, -6.0], [353.55339059327247, -6.60514946366611], [378.929141627598, -6.725006842770901], [406.12619817811606, -6.442780418042366], [427.372315431905, -6.0], [435.2752816480601, -5.85119924490552], [466.5164957684015, -5.162827610696208], [474.34431369060917, -5.0], [499.9999999999975, -4.525999515615555], [535.8867312681438, -4.049218257866347], [544.5819157164744, -4.0], [574.3491774985143, -3.8634194485416087], [615.5722066724546, -3.9735606067492104], [618.5486237816237, -4.0], [659.7539553864432, -4.396977342704898], [707.1067811865431, -4.96281058648053], [710.2597511308649, -5.0], [757.8582832551941, -5.613004754887392], [800.1565251067767, -6.0], [812.2523963562301, -6.124490240783532], [870.5505632961192, -6.461071271042421], [933.0329915368008, -6.58496022234947], [999.9999999999926, -6.583277007754957], [1071.773462536285, -6.560387448198009], [1148.698354997026, -6.6026867458829095], [1231.1444133449063, -6.739817512037363], [1319.5079107728832, -6.942568324040726], [1343.9082936419616, -7.0], [1414.2135623730828, -7.1848019894856225], [1515.7165665103846, -7.3819716251697995], [1624.5047927124563, -7.503809406912807], [1741.1011265922318, -7.5579945696832365], [1866.065983073597, -7.570035375292731], [1999.9999999999802, -7.576946152511585], [2143.5469250725646, -7.61849593665466], [2297.396709994046, -7.725698189097135], [2462.2888266898062, -7.9123547662765485], [2517.3667345488743, -8.0], [2639.01582154576, -8.211901842630732], [2828.427124746159, -8.576249559074135], [3031.4331330207615, -8.97630203493598], [3041.8633565796617, -9.0], [3249.0095854249043, -9.50238563331086], [3446.623656318428, -10.0], [3482.2022531844555, -10.097711920655861], [3732.1319661471844, -10.860237985389979], [3772.234269811219, -11.0], [3999.9999999999504, -11.798937955321446], [4053.1973920430623, -12.0], [4287.093850145118, -12.87098329467074], [4321.670736151968, -13.0], [4594.793419988081, -13.992210710302523], [4597.19291944177, -14.0], [4910.923773042415, -15.0], [4924.577653379601, -15.042273204992524], [5278.031643091506, -15.854209728691503], [5411.945962411864, -16.0], [5656.854249492303, -16.28637229630251], [6062.866266041508, -16.214500135315138], [6207.592264767028, -16.0], [6498.019170849792, -15.62810809340643], [6770.452696114503, -15.0], [6964.404506368894, -14.577367483427064], [7179.199488555716, -14.0], [7464.2639322943505, -13.21790126131274], [7549.247384310557, -13.0], [7920.282127444764, -12.0], [7999.999999999882, -11.787889726219568]], 'minus_line': [[125.0, 2.8841139224552226], [127.29002689220565, 3.0], [133.9716828170366, 3.3525188624642968], [143.5872943746293, 3.926156719441588], [144.80127865189354, 4.0], [153.8930516681143, 4.570299481927614], [162.2848455612761, 5.0], [164.93848884661162, 5.141794102968172], [176.77669529663666, 5.612874167711798], [189.46457081379947, 5.892309477148167], [203.06309908905865, 5.945825252846819], [217.6376408240306, 5.708265146752513], [233.25824788420132, 5.082429278425844], [234.6246879456643, 5.0], [249.99999999999937, 4.0903999590441185], [251.28278952603665, 4.0], [265.17674733574, 3.0], [267.94336563407256, 2.8039965607280686], [279.0764970583484, 2.0], [287.1745887492579, 1.3962754685829828], [293.3606112043739, 1.0], [307.78610333622805, 0.039024978960695234], [308.5846503743283, 0.0], [329.660318550087, -1.0], [329.87697769322244, -1.0098464402214389], [353.55339059327247, -1.5854827600850476], [378.929141627598, -1.6823482155626739], [406.12619817811606, -1.328700075025755], [420.9472809790417, -1.0], [435.2752816480601, -0.6616837454315166], [463.1880028895424, 0.0], [466.5164957684015, 0.0829205614141394], [499.9999999999975, 0.7328779644512202], [527.3611427203354, 1.0], [535.8867312681438, 1.0900846306163932], [574.3491774985143, 1.1202730324427552], [591.0810022026304, 1.0], [615.5722066724546, 0.8598541293342233], [659.7539553864432, 0.4664483545979924], [707.1067811865431, 0.020662282381977537], [709.8254780859849, 0.0], [757.8582832551941, -0.319206441000898], [812.2523963562301, -0.5808473797975103], [870.5505632961181, -0.7856300732601861], [933.0329915368008, -0.9643985372554505], [945.8183481243238, -1.0], [999.9999999999926, -1.1239190112759214], [1071.773462536285, -1.2884043218403964], [1148.6983549970246, -1.4677905361788386], [1231.1444133449063, -1.664359455866091], [1319.5079107728832, -1.875932589503999], [1376.2548687085907, -2.0], [1414.2135623730828, -2.0702241732449567], [1515.7165665103846, -2.2071317684818395], [1624.5047927124563, -2.2889460330795584], [1741.1011265922318, -2.3252247286135397], [1866.065983073597, -2.3559276009156784], [1999.9999999999777, -2.4355521777377636], [2143.5469250725646, -2.609617927445437], [2297.396709994046, -2.903164755326165], [2336.3319044354066, -3.0], [2462.2888266898062, -3.254035728531142], [2639.01582154576, -3.6299418642188943], [2809.952846226918, -4.0], [2828.427124746159, -4.034837525447684], [3031.4331330207615, -4.383659265042308], [3249.0095854249043, -4.774674208315994], [3353.8414195331466, -5.0], [3482.2022531844555, -5.247752301380199], [3732.1319661471844, -5.856918616793301], [3778.7868867397074, -6.0], [3999.9999999999504, -6.637833445997021], [4105.579433735909, -7.0], [4287.093850145118, -7.60400280350284], [4399.023736390838, -8.0], [4594.793419988081, -8.67661101697736], [4694.098838355664, -9.0], [4924.577653379601, -9.720327804920021], [5035.575299322759, -10.0], [5278.031643091506, -10.560000074967967], [5609.763360596325, -11.000000000000002], [5656.854249492303, -11.055594828396034], [6062.866266041516, -11.056917402271436], [6110.922978355082, -11.0], [6498.019170849792, -10.535792014191784], [6755.49587274894, -10.0], [6964.404506368894, -9.578596808554629], [7175.839344579475, -9.0], [7464.26393229436, -8.267942570904001], [7555.125449703908, -8.0], [7884.253530395264, -7.0], [7999.999999999882, -6.682519486466157]]}",,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.5041379000177,None,8000.0,-5.0,0.00010208689723347648,1,"[0.6158712585997251, 0.6158712585997251, 0.6158712585997251, 0.6158712585997251]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[-7.407129935038894, -7.305837667111589, -5.0, -1.0]",False,1475.5177432000055,1478.3983271000034,1478.3983271000034,1479.6244270000025,['space'],1,3.503850399982184,4.517678599979263,None,1,None,1,[0.30641569997533225],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.076707900007,None,406.12619817811805,-2.0,6.056065239717021e-05,0,"[0.5747445327250615, 0.7944499046963087, 0.6633682948444488, 0.6625830599302285]","[3013.4666958371927, 4810.556323385266, 2322.6653479610927, 398.74706007883395]",None,"[1.4739359530235028, -7.0, 2.4582237535051696, 12.0]",False,1481.1080671000236,1484.1914627000224,1484.1914627000224,1485.4196069000172,None,0,3.724604899965925,4.734529599983944,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.8853033000196,None,3595.3057136958537,-7.0,3.432145001765962e-05,1,"[0.5945522176464422, 0.7585255989319772, 0.5970966703841498, 0.408169413113317]","[2388.1332103874784, 140.76113136404936, 5845.5704614832375, 5837.7866243394665]",None,"[2.2619426833123955, 14.285385275557555, -7.0, -7.0]",False,1486.893389600009,1489.886709000013,1489.886709000013,1491.1155571000127,['space'],1,3.3768353999766987,4.394365199987078,None,1,None,1,[0.7162091999780387],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.3415391000162,None,870.5505632961246,-5.0,2.270354786719523e-05,1,"[0.5026989677503316, 0.7881909689360007, 0.792559601550101, 0.7264618740742718]","[880.9686416357242, 285.96179783837437, 1744.888280129425, 646.3039920168881]",None,"[3.891779487324177, 12.613922452999732, 5.253629396202419, 7.0]",False,1497.838733600016,1500.95817540001,1500.95817540001,1502.182435500028,['space'],1,3.8385703997628298,4.856647999753477,None,1,None,1,[0.46463659999426454],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,8,0,8,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.7572644000174,None,1171.0850343696077,1.0,5.745681309849531e-05,1,"[0.5942776096019324, 0.5942776096019324, 0.5942776096019324, 0.5942776096019324]","[5901.898744076519, 3939.0448294347048, 2628.9970128459245, 1754.644994620355]",Perfect_5th,"[-7.0, -3.0, 2.1227880221156723, 5.253629396202419]",False,1503.764922500006,1506.5999862000172,1506.5999862000172,1507.8118471000053,['space'],1,3.3956039999902714,4.396014500001911,None,1,None,1,[0.29046749995904975],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,9,0,9,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.5785665000149,None,435.2752816480623,-6.0,3.746470838436557e-05,0,"[0.4002047058840294, 0.4002047058840294, 0.4002047058840294, 0.4002047058840294]","[172.73910999597217, 217.63764082403122, 274.2062449236567, 345.47821999194423]",Major_3rd,"[13.0, 11.767674517343375, 12.411447692845933, 12.46127946129036]",False,1944.5664298000047,1946.7850323000166,1946.7850323000166,1948.017048300011,None,0,2.624730500014266,3.6399655000132043,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
