tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,Audiogram_both,Audiogram_frequency,Audiogram_none,Audiogram_time,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,7,0,7,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.739068099996,None,125.0,0.0,0.000722719885372964,1,"[0.4799699316791518, 0.7752819979095343, 0.40653933695572325, 0.4842876403643513]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[3.0, 0.8324630595920937, 1.062109997243569, 4.0]",False,1175.7608693998773,1178.4613277998287,1178.4613277998287,1179.6674657999538,['space'],1,[0.3305154999252409],3.17442114953883,4.203839249443263,None,1,None,1,,,"{'estimation': [[125.0, 0.37922158817647034], [127.24257626540275, 0.0], [133.6963954338758, -1.0], [133.9716828170366, -1.0387647352250469], [139.52806175847655, -2.0], [143.5872943746293, -2.6475427410529058], [145.77486398557951, -3.0], [151.93472251981518, -4.0], [153.89305166811442, -4.296389983426783], [158.9552224300505, -5.0], [164.93848884661162, -5.808285985900971], [166.73559034524558, -6.0], [176.21932696920715, -7.0], [176.77669529663666, -7.056879935556152], [189.46457081379947, -7.9347261316855535], [191.2820794496864, -8.0], [203.0630990890585, -8.407918608798774], [217.6376408240306, -8.470952081960402], [233.25824788420132, -8.182945340890639], [238.46073258285642, -8.0], [249.99999999999937, -7.6218597151749705], [265.14122007164684, -7.0], [267.94336563407256, -6.889494244065676], [287.1745887492579, -6.091962259477399], [289.4961695317908, -5.999999999999999], [307.78610333622805, -5.316486900306023], [317.9157311159441, -5.0], [329.87697769322244, -4.642829041292881], [353.55339059327247, -4.143991062804045], [365.2260018808339, -4.0], [378.929141627598, -3.8357480894023763], [406.12619817811606, -3.731127708346003], [435.2752816480601, -3.7900920196515697], [466.5164957684015, -3.9540404932261075], [474.0950811268808, -4.0], [499.9999999999975, -4.15527709806729], [535.8867312681438, -4.320209567813956], [574.3491774985143, -4.405756910998068], [615.5722066724546, -4.400966622496665], [659.7539553864432, -4.324779000272283], [707.1067811865431, -4.21622487330264], [757.8582832551951, -4.117549450861848], [812.2523963562301, -4.055530697914254], [870.5505632961181, -4.026309033091902], [914.8259833273592, -4.0], [933.0329915368008, -3.9896747450428154], [999.9999999999926, -3.8780396369108585], [1071.773462536285, -3.6116394242191054], [1148.698354997026, -3.1081080146642885], [1159.6113773733482, -3.0], [1231.1444133449063, -2.316543405410044], [1255.9161724227945, -2.0], [1319.5079107728832, -1.216656150400768], [1333.8744463316516, -1.0], [1402.0252280765305, 0.0], [1414.2135623730828, 0.1669421673219339], [1465.9050850626315, 1.0], [1515.7165665103828, 1.7501467930867074], [1531.3469073568392, 2.0], [1594.08890671192, 3.0], [1624.5047927124563, 3.4386170220769294], [1663.3176550386015, 4.0], [1734.902903083759, 5.0], [1741.1011265922318, 5.079618593232585], [1819.439941268795, 6.0], [1866.065983073597, 6.5157866475874755], [1925.8788432750657, 7.0], [1999.9999999999802, 7.587113946587534], [2104.647126345025, 8.0], [2143.5469250725646, 8.1562924695638], [2297.396709994046, 8.12125938675074], [2326.6408142600103, 8.0], [2462.2888266898062, 7.4511655366161875], [2525.0285624010376, 7.0], [2639.0158215457564, 6.182333778914922], [2658.924660470388, 6.0], [2765.3033038474223, 5.0], [2828.427124746159, 4.4351361261535756], [2871.781239160134, 4.0], [2967.791323167503, 3.0], [3031.4331330207615, 2.394366620510617], [3071.9624521937258, 2.0], [3170.7995484308376, 1.0], [3249.0095854249043, 0.2878137684156715], [3283.145805790214, 0.0], [3398.5499046695854, -1.0], [3482.2022531844555, -1.6514690371669394], [3536.243404703905, -2.0], [3693.2897979383997, -3.0], [3732.1319661471844, -3.2259312624195142], [3923.668205017561, -4.0], [3999.9999999999504, -4.294598639157031], [4287.093850145118, -4.817891606837318], [4594.793419988081, -4.865198262232905], [4924.577653379601, -4.5715929749162525], [5278.031643091506, -4.12219873118485], [5384.005681437844, -4.0], [5656.854249492303, -3.695016086281714], [6062.866266041501, -3.453283089777277], [6498.019170849792, -3.464695285109488], [6964.404506368894, -3.7282293575980026], [7261.304323700705, -4.0], [7464.26393229436, -4.183381260049357], [7999.999999999872, -4.701754290051378]], 'plus_line': [[125.0, -2.469707839572899], [128.5412842135321, -3.0], [133.9716828170366, -3.720797855113335], [135.5856956075732, -4.0], [141.5563565092847, -5.0], [143.5872943746293, -5.301677998100393], [147.57999653604222, -6.0], [153.89305166811442, -6.976445786371521], [154.0539043792788, -7.0], [160.5513821885354, -8.0], [164.93848884661162, -8.592978350110561], [168.52361906988548, -9.0], [176.77669529663666, -9.88373408753971], [178.39850941255597, -10.0], [189.46457081379947, -10.78195924802659], [196.50253558587582, -11.0], [203.0630990890585, -11.215818624350078], [217.6376408240306, -11.208443522269924], [225.54935930852378, -11.0], [233.25824788420132, -10.832677969002214], [249.99999999999937, -10.209740870356477], [254.4439452566733, -10.0], [267.94336563407256, -9.43124899313355], [277.31852484403674, -9.0], [287.1745887492579, -8.585044826776606], [301.5492439285096, -8.0], [307.78610333622805, -7.766271990228191], [329.87697769322244, -7.070625867656806], [332.969399203988, -7.0], [353.55339059327247, -6.594449161503294], [378.929141627598, -6.340382914865653], [406.12619817811606, -6.3092074770467494], [435.2752816480601, -6.449421030161616], [466.5164957684015, -6.669039829025967], [499.9999999999975, -6.886289311477476], [525.202541512027, -7.0], [535.8867312681438, -7.054992538976233], [574.3491774985143, -7.138895739892739], [615.5722066724546, -7.112650074268905], [658.9279973926944, -7.0], [659.7539553864432, -6.998262448035174], [707.1067811865431, -6.866166181488699], [757.8582832551941, -6.7428734876401375], [812.2523963562301, -6.662681458143697], [870.5505632961181, -6.63411810728036], [933.0329915368008, -6.629287470024271], [999.9999999999926, -6.582713206097758], [1071.773462536285, -6.3959683704221035], [1138.071819863347, -6.0], [1148.698354997026, -5.9426519134836004], [1231.1444133449063, -5.189871682179889], [1245.5589509074377, -5.0], [1319.5079107728832, -4.045334217671519], [1322.4038059027034, -4.0], [1387.1024206628647, -3.0], [1414.2135623730828, -2.588704895671352], [1449.7917843764085, -2.0], [1506.643531357443, -1.0], [1515.7165665103846, -0.8564222243644222], [1568.6312811346365, 0.0], [1624.5047927124563, 0.9659364966431637], [1626.8872530396604, 1.0], [1695.2327518995382, 2.0], [1741.1011265922318, 2.6840963727839124], [1768.2492197464167, 3.0], [1850.3014717383944, 4.0], [1866.065983073597, 4.1777369146309535], [1969.3648941529548, 5.0], [1999.9999999999802, 5.236233271638376], [2143.5469250725646, 5.741384332651172], [2297.396709994046, 5.624179635932372], [2436.9825020675144, 5.0], [2462.2888266898062, 4.881083131973985], [2576.0226928759703, 4.0], [2639.015821545763, 3.5476193358483905], [2695.2801535952917, 3.0], [2803.753900081902, 2.0], [2828.427124746159, 1.7985468968269356], [2902.701683730349, 1.0], [3007.451744708091, 0.0], [3031.4331330207656, -0.19732872621635905], [3109.0866493797284, -1.0], [3219.2132394176347, -2.0], [3249.0095854249043, -2.2292478834560527], [3336.4183887680274, -3.0], [3469.6871169278397, -4.0], [3482.2022531844555, -4.083442192931587], [3621.145569675889, -5.0], [3732.1319661471844, -5.623695413613526], [3824.7269886842105, -6.0], [3999.9999999999504, -6.6830723981290285], [4174.92667907755, -7.0], [4287.093850145118, -7.218334704124545], [4594.793419988081, -7.265287739637158], [4852.019776103794, -7.0], [4924.577653379601, -6.936895664951558], [5278.0316430915, -6.49582703231385], [5656.854249492303, -6.06518678200738], [5764.889804576911, -6.000000000000001], [6062.866266041508, -5.850321911188388], [6498.019170849792, -5.891644221729447], [6671.365517547133, -6.0], [6964.404506368902, -6.204503758800728], [7464.2639322943505, -6.7221772716079995], [7692.866745366866, -7.0], [7999.999999999872, -7.409962901055401]], 'minus_line': [[125.00000000000007, 3.2531638324631498], [126.34735531986097, 3.0], [131.66472771001713, 2.0], [133.9716828170366, 1.6045426456674146], [137.4245742402706, 1.0], [142.7976211498425, 0.0], [143.5872943746293, -0.13075704355631265], [149.13636764786884, -1.0], [153.89305166811442, -1.7847322734725402], [155.5472736443706, -2.0], [162.83280251990436, -3.0000000000000004], [164.93848884661162, -3.279533458137564], [171.98209183323834, -4.0], [176.77669529663666, -4.491030929609688], [184.00678998638693, -5.0], [189.46457081379958, -5.365615918470392], [203.0630990890585, -5.854105811688371], [217.6376408240306, -5.9609315614530844], [233.25824788420132, -5.69180288944715], [249.99999999999937, -5.170992012083997], [254.2277897386842, -5.0], [267.94336563407256, -4.442427978424114], [278.7564457430195, -4.0], [287.1745887492579, -3.6525630283872124], [305.2887981628354, -3.0], [307.78610333622805, -2.9078923184373644], [329.87697769322244, -2.24963903962402], [341.86287460901013, -2.0], [353.55339059327247, -1.7418088376146332], [378.929141627598, -1.4137314347583514], [406.12619817811606, -1.2720834498330555], [435.2752816480596, -1.2872185725261636], [466.5164957684015, -1.4176225405812213], [499.9999999999975, -1.6014390793807856], [535.8867312681438, -1.7683242650504534], [574.3491774985143, -1.8588118683894916], [615.5722066724546, -1.8500138239244595], [659.7539553864432, -1.766712405383632], [707.1067811865431, -1.6608522647442838], [757.8582832551941, -1.5795250517747843], [812.2523963562301, -1.5428783993306627], [870.5505632961181, -1.5336057505394385], [933.0329915368008, -1.4975267420172553], [999.9999999999926, -1.3596278232873917], [1071.773462536285, -1.049222435222521], [1078.4818619900125, -1.0], [1148.698354997026, -0.4663803028182053], [1195.0646514292612, 0.0], [1231.1444133449063, 0.36684235103086105], [1281.1183084221216, 1.0], [1319.5079107728832, 1.4641184195080101], [1355.803777678672, 2.0], [1414.2135623730828, 2.787182062208263], [1427.6550178950058, 3.0], [1492.4505321117456, 4.0], [1515.7165665103846, 4.313617594346995], [1558.3965065346317, 5.0], [1624.5047927124563, 5.915945116676681], [1630.3444422795953, 6.0], [1697.7048436020411, 7.0], [1741.1011265922318, 7.544286260983718], [1778.6351941244334, 8.0], [1866.065983073597, 8.973771071583952], [1869.141864306007, 9.0], [1985.6989121340603, 10.0], [1999.9999999999802, 10.118620087879334], [2143.5469250725646, 10.783657910003575], [2297.396709994046, 10.850163507622279], [2462.2888266898062, 10.276814207915544], [2502.4458377770407, 10.0], [2639.01582154576, 9.031551176878711], [2642.5853946014972, 9.0], [2753.5419253031832, 8.0], [2828.427124746159, 7.274213192454479], [2856.956281806251, 7.0], [2952.6004743903864, 6.0], [3031.4331330207615, 5.130324695513279], [3045.465517001657, 5.0], [3146.2330838083667, 4.0], [3236.6194370587023, 3.0], [3249.0095854249043, 2.882652345817276], [3354.4519741785166, 2.0], [3459.5912174848245, 1.0], [3482.2022531844596, 0.8141729937775259], [3608.097676243815, 0.0], [3732.1319661471844, -0.8442630826792413], [3768.533387529572, -1.0], [3999.9999999999504, -1.9639153339372832], [4017.488897970203, -2.0], [4287.093850145118, -2.476410644833896], [4594.793419988081, -2.5143794317004966], [4924.577653379601, -2.2179271218668104], [5090.771963268095, -2.0], [5278.0316430915, -1.7327182645071941], [5656.854249492303, -1.276432646650549], [6062.866266041508, -1.007415997446664], [6321.418966138267, -1.0], [6498.019170849792, -0.9940227766190812], [6507.286325405834, -1.0], [6964.404506368894, -1.2412952488574023], [7464.2639322943505, -1.6651858917301015], [7859.343130455602, -2.0], [7999.999999999882, -2.10809434167693]]}",,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.008585799951,None,,,,,"[0.4888652081112112, 0.6312898765584496, 0.4781213516213222, 0.7507658656783774]","[665.0303070142933, 566.9090990532229, 553.2448918422899, 1689.7411955772066]",None,"[6.595400128776029, 7.070494605656956, 7.075743009410166, 3.0]",True,1181.0206520999782,1183.6387808998115,1183.6387808998115,1184.8403346999548,None,1,,3.3702457998879254,4.391553600085899,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.469361800002,None,1034.5024274687066,0.43130259016105155,4.7811717487332866e-05,1,"[0.4411486436897139, 0.4918353098272477, 0.6614967162990164, 0.4687447333132594]","[5493.165693900531, 779.3547525881886, 2859.175180090961, 1305.9205085480162]",None,"[-0.9694354748693517, 5.917456052324865, 1.3796732531242775, 7.0]",False,1186.4835504000075,1189.1002239999361,1189.1002239999361,1190.3116183998063,['space'],1,[0.3114328000228852],3.0791096999309957,4.1091944999061525,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.6632566999178,None,176.7766952966369,-12.0,8.792129428200804e-05,0,"[0.7208747165454421, 0.7208747165454421, 0.7208747165454421, 0.7208747165454421]","[5752.814441276133, 150.195679584787, 681.2807861376206, 6783.149892059468]",None,"[-1.0, 5.0, 6.595400128776029, -1.847718983824807]",False,1191.6977444000077,1194.8937656998169,1194.8937656998169,1196.1190621999558,None,0,,3.9159311496187,4.92100494960323,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.6688611998688,None,4909.6087563368455,-5.728652914302443,7.576765619877467e-05,1,"[0.5227216398684598, 0.5227216398684598, 0.5227216398684598, 0.5227216398684598]","[495.2781818171772, 1185.9906361019766, 999.5055323766526, 4378.18518574111]",None,"[6.908020731256669, 7.243472637208711, 6.431302590161051, 1.6083902085372372]",False,1197.6696511998307,1200.2709865998477,1200.2709865998477,1201.4984665999655,['space'],1,[0.5023066999856383],3.0956703999545425,4.109586299862713,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.8469036999159,None,378.9291416275994,-6.0,4.110966093181886e-05,0,"[0.4214197902421198, 0.4214197902421198, 0.4214197902421198, 0.4214197902421198]","[427.33675951435305, 3333.5156982447556, 1703.2495625807603, 363.6065091246725]",None,"[6.0, 2.4515867102086832, 3.0, 4.2479600298789695]",False,1203.973949600011,1206.2607844998129,1206.2607844998129,1207.4792815998662,None,0,,2.7055964493192732,3.7250756493303925,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.7475660999771,None,,,,,"[0.6663229687084029, 0.6663229687084029, 0.6663229687084029, 0.6663229687084029]","[210.2426574923943, 1345.4859648562692, 125.97057464482306, 5123.062406825444]",None,"[1.0, 6.954440554421228, 6.656789160322759, 0.0]",True,1208.7585552998353,1211.7963436997961,1211.7963436997961,1213.0121934998315,None,1,,3.6787639996036887,4.682709599612281,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.4996275999583,None,1839.145044900591,-5.0,3.798541541758153e-05,0,"[0.49861555596309315, 0.49861555596309315, 0.49861555596309315, 0.49861555596309315]","[2648.5659864169247, 3692.872218776889, 421.89610363777575, 3313.983162416721]",None,"[0.6462576101882194, 2.5050615479466045, 6.0, 2.4515867102086832]",False,1214.5175112998113,1217.0391704000067,1217.0391704000067,1218.2725833998993,None,0,,3.01730649988167,4.037753699813038,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.620006899815,None,,,,,"[0.6024852086021752, 0.5810097525663918, 0.40900467886183833, 0.5438462176702903]","[183.9437197688195, 335.59808495793584, 2609.5294182553557, 4338.818901308396]",None,"[2.0, 3.4747590406773865, 0.6462576101882194, 1.6083902085372372]",True,1219.632340400014,1222.235953999916,1222.235953999916,1223.4466488999315,None,1,,3.1483396999537945,4.153260099934414,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.8471022997983,None,1866.0659830736151,-7.0,3.0715860445343604e-05,0,"[0.7937569863187571, 0.7937569863187571, 0.7937569863187571, 0.7937569863187571]","[5173.326726815212, 197.49363182086717, 4668.391331960713, 165.79038210413324]",None,"[-0.39302076275731945, 1.062109997243569, 0.9577883879131583, 3.417677421301641]",False,1224.8539433998521,1228.2802208999638,1228.2802208999638,1229.4843615000136,None,0,,4.201701049692929,5.221984449774027,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.122318699956,None,729.6659411505102,0.0,4.24246742977739e-05,1,"[0.6691423911095322, 0.6691423911095322, 0.6691423911095322, 0.6691423911095322]","[608.0001336852337, 947.2326748961462, 1115.9252932280308, 182.58427485408055]",None,"[6.896055004427689, 6.012492611891718, 7.0, 2.0]",False,1231.1386175998487,1234.1886035997886,1234.1886035997886,1235.4003995999228,['space'],1,[0.44517390010878444],3.6993768997490406,4.699943499872461,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.9055374998134,None,,,,,"[0.6061493148902792, 0.6061493148902792, 0.6061493148902792, 0.6061493148902792]","[1022.416810775916, 645.1890887600845, 466.84487403111837, 464.04093294798025]",None,"[6.431302590161051, 6.595400128776029, 6.59044577893951, 6.59044577893951]",True,1236.9104092000052,1239.7585330000147,1239.7585330000147,1240.962071799906,None,1,,3.4672059495933354,4.479470149613917,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.4235617998056,None,2143.5469250725882,1.0,8.751051287496475e-05,0,"[0.5520691717425656, 0.5405836249142105, 0.5479710693131005, 0.634703642077234]","[190.61461410745747, 1272.1436708135916, 2295.776361667461, 623.7970606299401]",None,"[1.6760163755732504, 7.0, -0.4494547166917453, 6.896055004427689]",False,1242.4294914000202,1245.0845856999513,1245.0845856999513,1246.301819899818,None,0,,3.297225949820131,4.311319549800828,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.786834999919,None,1733.5150312090277,-3.9123202757143645,4.0012849429485344e-05,0,"[0.6650185969944262, 0.5965123239459077, 0.6793943791607192, 0.6516279476643903]","[793.6536438530433, 447.9689904136839, 4385.9602980744885, 464.79886232200533]",None,"[5.735065782666709, 6.150099501374751, 1.6083902085372372, 6.59044577893951]",False,1247.786726999795,1250.743176399963,1250.743176399963,1251.9731477999594,None,0,,3.607993699843064,4.61525659984909,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.4741215999238,None,933.0329915368076,-6.0,2.112459967719075e-05,0,"[0.7145272828992989, 0.7145272828992989, 0.7145272828992989, 0.7145272828992989]","[3442.9765435401414, 245.1663796329022, 311.4792516096964, 1425.5947240640683]",None,"[2.615232688418234, 0.8324630595920937, 2.683282694300539, 6.0]",False,1253.5643717998173,1256.7418421998154,1256.7418421998154,1257.950053599896,None,0,,3.8754867501556873,4.881802550051361,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.5005574999377,None,,,,,"[0.7821965211693983, 0.7821965211693983, 0.7821965211693983, 0.7821965211693983]","[1816.9490892078595, 2676.562221774932, 3964.5309645384377, 261.6520831705112]",None,"[1.0, 0.6462576101882194, 2.1509078376766233, 1.0]",True,1259.5003537000157,1262.8757209999021,1262.8757209999021,1264.08913629991,None,1,,4.157261299900711,5.1749436997342855,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,7,0,7,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.7403150999453,None,1126.825346659146,1.2434726372087108,5.6953969451989173e-05,1,"[0.6728838820413314, 0.6728838820413314, 0.6728838820413314, 0.6728838820413314]","[2395.2302920423404, 1795.1781007790653, 3814.7338027600354, 222.67930321036894]",None,"[-0.019749338496168, 2.0, 2.5050615479466045, 0.6961229588504807]",False,1265.7434398999903,1268.80343859992,1268.80343859992,1270.0056672999635,['space'],1,[0.4530050999019295],3.6946264998987317,4.696285199839622,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
