tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_none,Audiogram_both,Audiogram_frequency,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.033618100104,None,3901.2836576935897,0.4930701107186266,8.700896791330353e-05,0,"[0.40404073500997395, 0.6550071617654981, 0.7094151106140871, 0.42923148721885246]","[3517.214796327272, 143.79260017055591, 848.6059084408292, 355.6290825186929]",None,"[5.734165779963748, 25.657864776754597, 18.693979025111148, 24.34575158242586]",False,1251.051607200061,1253.8418646000791,1253.8418646000791,1255.0697057000361,None,0,,3.23746376670897,4.251728366711177,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,9,0,9,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.3589773999993,None,5278.031643091578,-1.0,0.00012699726140370812,0,"[0.4837696413487351, 0.5299952073192479, 0.6626244659502702, 0.7269580656150427]","[275.4670533678031, 193.4280205186602, 3120.2544722574085, 263.2986219898075]",None,"[23.618090464956765, 24.56610200717843, 5.868312522825567, 23.618090464956765]",False,1258.0455545000732,1260.7520671000239,1260.7520671000239,1261.9992535000201,None,0,,3.4435839334037155,4.4737622333923355,None,1,['space'],0,,[0.5853887000121176],,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,9,0,9,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.5736599999946,None,180.94009343171587,19.0,0.0029844248378201673,1,"[0.4014014813648861, 0.6642230604125517, 0.7324914751665814, 0.756531970015118]","[911.8809299382557, 608.6075037696082, 406.19677578930623, 271.10382247946785]",Perfect_5th,"[19.0, 18.56335264732024, 23.69144843127717, 23.618090464956765]",False,1263.5873141000047,1266.411084900028,1266.411084900028,1267.6485599000007,['space'],1,[0.41438720002770424],3.591955866664648,4.614717266638763,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.0961576000554,None,8000.0,-4.0,0.00011454338263838867,1,"[0.6377052971343712, 0.782652965526729, 0.4539114821215128, 0.4167406904872693]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[9.028398643114974, 9.668480869467476, 8.207358387276932, 6.0]",False,1271.164548400091,1274.0615412000334,1274.0615412000334,1275.2817675000988,['space'],1,[0.6409010000061244],3.320380933349952,4.350733433384448,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.5702351999935,None,7710.847004574047,-1.0,0.00015398508883546303,1,"[0.7944260671332783, 0.5994853294593737, 0.5771801091987347, 0.5425386469140977]","[4857.529226790834, 5452.392205626285, 6120.10332331334, 6869.583712151293]",Tone,"[9.0, 9.5808718829304, 9.0, 7.0]",False,1276.584529300104,1279.5723536000587,1279.5723536000587,1280.8139215999981,['space'],1,[0.43613369995728135],3.550969766685739,4.578974866657518,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.2225434000138,None,,,,,"[0.4715578696006033, 0.4715578696006033, 0.4715578696006033, 0.4715578696006033]","[1432.4059667985632, 575.7559647657995, 839.1725738896143, 6195.261558594199]",None,"[11.0, 19.284917039316973, 18.300670454568305, 9.0]",True,1282.2366254000226,1284.6897986000404,1284.6897986000404,1285.9253814000404,None,1,,2.9258237667381763,3.9528028666973114,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.2387096000602,None,279.74625372951067,17.854540953153773,0.0010621058940384488,0,"[0.434115905933292, 0.5217651583467513, 0.7666763156099674, 0.42287918063392016]","[1478.6985702984566, 977.7988296004243, 179.05170592941843, 178.14736521586065]",None,"[10.0, 19.027493468965773, 25.0, 25.0]",False,1287.2556706999894,1290.0185626000166,1290.0185626000166,1291.2555364000145,None,0,,3.178707866696641,4.199192566680722,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.5115778000327,None,1866.0659830736151,0.0,6.876424606830584e-05,0,"[0.4457890060384373, 0.6132218398721638, 0.5002768068706712, 0.6313630964657017]","[1624.2271810511322, 2764.002800720308, 397.3513584553374, 4665.754583748333]",None,"[7.361201396019053, 5.960003624663175, 23.69144843127717, 8.190404381033082]",False,1294.7742692000465,1297.376332200016,1297.376332200016,1298.5970567000331,None,0,,3.2257382000098005,4.253184100030921,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.0871186000295,None,1319.5079107728945,5.0,9.386393748784117e-05,1,"[0.4075542117258486, 0.7175112465753883, 0.6988887205081344, 0.5218637727389795]","[3324.9515845711526, 2639.0158215457895, 2094.588245641254, 1662.475792285576]",Major_3rd,"[5.743745439073422, 5.898987380816954, 4.886897647501437, 7.0]",False,1300.116266200086,1302.9827570000198,1302.9827570000198,1304.2218113000272,['space'],1,[0.4912412000121549],3.356522766756825,4.387206666753627,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.5679093000945,None,,,,,"[0.7659974586468795, 0.6613522263990286, 0.7041328082929286, 0.5306585577756865]","[4253.104218438709, 3329.730739595128, 1798.8628814112478, 2786.8428241291613]",None,"[7.279424043043629, 5.743745439073422, 5.890979483582172, 5.960003624663175]",True,1305.5842191000702,1308.7420338999946,1308.7420338999946,1309.981861700071,None,1,,3.6880861666286364,4.715566166676581,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.3541217000457,None,287.17458874925893,21.0,0.0014373014543855396,1,"[0.6528500733296789, 0.6528500733296789, 0.6528500733296789, 0.6528500733296789]","[249.1302793745692, 134.6731106227599, 3462.543956497032, 311.9417924934267]",None,"[23.493321563251698, 25.39872109292277, 5.734165779963748, 24.12229882851687]",False,1311.3900700000813,1314.3619730999926,1314.3619730999926,1315.582487400039,['space'],1,[0.29556620004586875],3.6497378333006054,4.686245933291502,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.131243800046,None,520.1045431842522,15.0,0.0003841262589658195,1,"[0.5344217873880169, 0.7528772770240129, 0.4898705663737939, 0.6867352376836982]","[206.4036247460305, 260.05227159212615, 327.64533105189827, 412.8072494920609]",Major_3rd,"[24.0, 23.618090464956765, 24.315909985835255, 23.69144843127717]",False,1317.1312708000187,1319.9379590000026,1319.9379590000026,1321.1626655000728,['space'],1,[0.4799287000205368],3.5020882666576654,4.527103666681796,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.7235963999992,None,194.02936021942696,18.56610200717843,0.0024348382556201482,0,"[0.5171177636985107, 0.43681171185195444, 0.5244027077022242, 0.5223071913394666]","[1365.959456560584, 2786.6311507455644, 201.88799194970616, 305.09923602279684]",None,"[13.0, 5.960003624663175, 24.112279518464348, 24.12229882851687]",False,1322.737756800023,1325.2343520000577,1325.2343520000577,1326.4524668999948,None,0,,3.0166857667500153,4.042266766773537,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.8419368000468,None,,,,,"[0.721221732801177, 0.41045968500494995, 0.6649268642423253, 0.567409566539331]","[818.53628788225, 1031.2910992056566, 1299.3453644584285, 1637.0725757644998]",Major_3rd,"[18.300670454568305, 19.0, 14.0, 7.361201396019053]",True,1327.8597732000053,1330.6834878000664,1330.6834878000664,1331.9000960000558,['space'],0,[0.462628599954769],3.4000987666659057,4.423365266760811,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.3406845000573,None,8000.0,-7.0,8.109050486794653e-05,1,"[0.5518900969337315, 0.5518900969337315, 0.5518900969337315, 0.5518900969337315]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[8.0, 5.260599938988865, 5.734165779963748, 9.5808718829304]",False,1333.377027700073,1336.0451295000967,1336.0451295000967,1337.2576089000795,['space'],1,[0.872673400095664],3.2305802332703024,4.259882933343761,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.6922617000528,None,517.3616687091774,15.0,0.00038653245809865805,0,"[0.7009754178608223, 0.7009754178608223, 0.7009754178608223, 0.7009754178608223]","[2264.046936755442, 646.54500716397, 227.09900480673485, 1398.5562889142625]",None,"[5.260599938988865, 18.091308165430455, 23.531253110563384, 12.0]",False,1338.7093772999942,1341.8383189000888,1341.8383189000888,1343.0510648000054,None,0,,3.818344766739756,4.8448640666902065,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.6163119000848,None,250.0,15.0,0.0009418245447449003,0,"[0.5044599419407139, 0.4757686270971956, 0.5566551577107519, 0.4688912562590062]","[157.49013123685913, 176.77669529663686, 198.42513149602493, 222.72467953508482]",Tone,"[25.65234502824306, 25.032957429512688, 24.112279518464348, 23.744682568266967]",False,1344.6458677999908,1347.201260300004,1347.201260300004,1348.4326136000454,None,0,,3.0332000666530803,4.065376066719182,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.7737943000393,None,3441.868842616047,-0.2658342200362519,7.190792206808832e-05,1,"[0.5263051789810136, 0.4486085801512016, 0.6711651681978412, 0.6011739115572992]","[5463.626221505283, 4867.537597137002, 4336.483005789262, 3863.367151095019]",Tone,"[9.5808718829304, 9.0, 7.279424043043629, 6.0]",False,1349.790350300027,1352.4701321000466,1352.4701321000466,1353.6955171000445,['space'],1,[0.4417826000135392],3.28122246672865,4.3161203666822985,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.1728580000345,None,8000.0,-1.0,0.00016179682846481421,0,"[0.48373839221696846, 0.7796014581040918, 0.4355308507274736, 0.7864616624854672]","[2823.0269335183884, 270.59993458888175, 1328.6830013967365, 604.7573990376366]",None,"[5.960003624663175, 23.618090464956765, 13.921523164452413, 18.56335264732024]",False,1355.2034341000253,1357.9397359000286,1357.9397359000286,1359.1767207999947,None,0,,3.505001366720535,4.523290866636671,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.7891113000223,None,559.3749539957113,13.284917039316971,0.0002870197730924429,0,"[0.5659467703966661, 0.5659467703966661, 0.5659467703966661, 0.5659467703966661]","[352.3841396615864, 395.53782319628044, 443.9761952087276, 498.3464294745904]",Tone,"[24.34575158242586, 24.0, 23.0, 21.16096705241678]",False,1360.7972083000932,1363.517079400015,1363.517079400015,1364.7587208000477,None,0,,3.3049185667186975,4.332308866782114,None,1,['space'],0,,[-3.443105599959381],,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.2066953000613,None,,,,,"[0.7340365170455079, 0.40294659707912406, 0.4847687466518162, 0.49872174095383903]","[6329.946311051843, 264.3184542629972, 206.2897925796607, 1831.8018288417525]",None,"[8.207358387276932, 23.618090464956765, 24.0, 5.031499804641566]",True,1366.2264208000852,1368.8940626000986,1368.8940626000986,1370.1226604999974,None,1,,3.1637935667531565,4.196475766715594,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.4807930000825,None,125.0,22.0,0.00909850429304992,1,"[0.5248472072241384, 0.5248472072241384, 0.5248472072241384, 0.5248472072241384]","[417.73721736251764, 174.05298016364225, 3610.735474305091, 677.8095957868392]",None,"[23.69144843127717, 25.032957429512688, 5.96600276660487, 18.0]",False,1371.517763400101,1374.1279711000388,1374.1279711000388,1375.3595610000193,['space'],1,[0.3419807000318542],3.128453266690485,4.1601285667857155,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,10,0,10,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.7454555000877,None,125.0,19.0,0.006441247758465671,1,"[0.7162728791158903, 0.5703099022335901, 0.4602768500289812, 0.7389697407425397]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[24.112279518464348, 25.032957429512688, 25.65234502824306, 25.657864776754597]",False,1376.7580725000007,1379.5392926000059,1379.5392926000059,1380.7563782000216,['space'],1,[0.3233292999211699],3.5055757666705176,4.524900066666305,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,11,0,11,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.3701791000785,None,5755.82676411148,3.6684808694674773,0.00019050039077811724,0,"[0.5288618949210068, 0.6168291782232658, 0.500024211693358, 0.5624030630648763]","[6871.986541410631, 5334.760273496452, 1025.2004099962621, 2769.3912707073623]",None,"[7.0, 9.5808718829304, 19.0, 5.960003624663175]",False,1384.3449367000721,1387.0344750999939,1387.0344750999939,1388.2742299000965,None,0,,3.2355037668021396,4.264868766767904,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,11,0,11,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.6806646999903,None,3414.014660468024,-0.2658342200362519,7.143370481971964e-05,1,"[0.5081970149746622, 0.5081970149746622, 0.5081970149746622, 0.5081970149746622]","[1095.3097104475542, 442.5526332200074, 3968.1341144460353, 809.4437406807697]",None,"[18.0, 23.0, 6.493070110718627, 18.300670454568305]",False,1389.6790828000521,1392.2447429000167,1392.2447429000167,1393.470585300005,['space'],1,[0.9141889000311494],3.064897966803983,4.085597866796888,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,11,0,11,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.8256558000576,None,,,,,"[0.7428929453569769, 0.7428929453569769, 0.7428929453569769, 0.7428929453569769]","[1564.2839799617025, 2343.7777574214397, 3511.698800570701, 5261.603164754436]",Perfect_5th,"[8.0, 5.260599938988865, 5.734165779963748, 9.5808718829304]",True,1394.8303097001044,1398.0851363000693,1398.0851363000693,1399.318803000031,None,1,,4.001133966608904,5.023086866596714,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,11,0,11,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.9137253999943,None,1741.101126592249,3.0,8.916176375089286e-05,1,"[0.7720144647144216, 0.7720144647144216, 0.7720144647144216, 0.7720144647144216]","[177.6671336083933, 242.63350993535502, 3807.6763606381646, 432.3761532977987]",None,"[25.0, 23.493321563251698, 6.0, 23.003285969918135]",False,1400.9917437999975,1404.3227775000269,1404.3227775000269,1405.5622090999968,['space'],1,[0.40352840011473745],4.103686699992977,5.144111700006761,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,11,0,11,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.1922835001023,None,2828.42712474619,4.0,0.000103788262145194,1,"[0.5445067879142859, 0.5445067879142859, 0.5445067879142859, 0.5445067879142859]","[4489.848193237493, 4000.000000000001, 3563.594872561358, 3174.8021039363994]",Tone,"[8.0, 6.493070110718627, 5.734165779963748, 5.743745439073422]",False,1407.2195408000844,1409.8704425001051,1409.8704425001051,1411.100914400071,['space'],1,[0.47939589992165565],3.2054779333993793,4.241973033407703,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,11,0,11,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.5219203000888,None,870.8564983771794,12.693979025111146,0.00017413505408387002,1,"[0.7827819010583366, 0.7241506292960971, 0.47321721660446614, 0.7901050319844706]","[345.5996304093194, 435.4282491885898, 548.6052168715745, 691.1992608186387]",Major_3rd,"[24.34575158242586, 23.0, 20.0, 18.0]",False,1412.529027300072,1415.5403142001014,1415.5403142001014,1416.767959000077,['space'],1,[0.4136642999947071],3.80424396682065,4.822011766838841,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,11,0,11,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.4147355000023,None,1000.0,9.0,0.00012415665526477852,0,"[0.7196675574528173, 0.4301472480499346, 0.7417291937805311, 0.47858959664597944]","[190.33247687667628, 146.0880859013847, 3050.3511661371404, 1894.462299038524]",None,"[24.56610200717843, 25.657864776754597, 5.868312522825567, 5.0]",False,1418.453450400033,1421.3735537000466,1421.3735537000466,1422.6097289000172,None,0,,3.39578356675338,4.411535666673444,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
