tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,feedback.rt,Catch trial answer,Audiogram_time,Audiogram_none,Audiogram_both,Audiogram_frequency,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.9647301000077,None,3378.513691229663,37.11180246142274,0.005237147316396903,1,"[0.6930616819490991, 0.5009676835606203, 0.42649344916287185, 0.594875083847699]","[498.27834739284555, 1168.0142164022313, 2243.923896306931, 4969.836389838129]",None,"[33.55222024559278, 40.0, 42.965464858798846, 37.44107461450291]",False,1366.9820018999744,1369.631921699969,1369.631921699969,1370.8433339999756,['space'],1,3.2545306402025744,4.2835934401955456,None,1,None,1,,[0.2797776999650523],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,9,0,9,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.322530400008,None,353.5533905932738,16.0,0.0005591060055563458,1,"[0.4857693291253123, 0.4099980117188302, 0.551664961672895, 0.6134626602577082]","[499.4144909167062, 1907.5717927525197, 397.728262297578, 519.4740890811535]",None,"[33.55222024559278, 43.0, 28.0, 34.0]",False,1373.4920154999709,1375.964790099999,1375.964790099999,1377.1717404000228,['space'],1,3.083232860546559,4.1174013605341315,None,1,None,1,,[0.29580890003126115],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,9,0,9,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.6723804000067,None,1414.213562373095,37.0,0.0035703362532248663,0,"[0.5029166839935889, 0.5029166839935889, 0.5029166839935889, 0.5029166839935889]","[3563.594872561358, 2828.4271247461907, 2244.9240966187463, 1781.7974362806788]",Major_3rd,"[43.0, 43.91363634999545, 42.965464858798846, 43.33907123251382]",False,1378.708171700011,1381.2337866000598,1381.2337866000598,1382.4398514999775,None,0,3.0308351401472464,4.056457840139046,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,9,0,9,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.8325957000488,None,3244.3206279574156,37.7732142657211,0.005469228692016106,1,"[0.7369597660429715, 0.7369597660429715, 0.7369597660429715, 0.7369597660429715]","[5150.037977741731, 4588.162232744174, 4087.5878517717015, 3641.626777429432]",Tone,"[37.363495548070134, 38.15120362747138, 40.0, 42.04590300125809]",False,1383.8469549999572,1387.0733589000301,1387.0733589000301,1388.2805973000359,['space'],1,3.977423240081407,4.9894149400061,None,1,None,1,,[0.24550269998144358],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,9,0,9,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.8971421000315,None,1594.3957941473877,37.51466302373089,0.004227317260462721,1,"[0.703618809938707, 0.4872853286892653, 0.48668823922962134, 0.4557692471627221]","[611.7634057733501, 7553.638740594175, 384.1122957775025, 145.5446703811501]",None,"[35.20851958385715, 44.0, 27.0, 23.165536251453887]",False,1389.9129977000412,1392.6336749000475,1392.6336749000475,1393.857532700058,['space'],1,3.162184740183875,4.1648776401998475,None,1,None,1,,[0.47180230007506907],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,9,0,9,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.138264899957,None,707.1067811865476,25.0,0.0007896084801026045,0,"[0.41737423826726683, 0.41737423826726683, 0.41737423826726683, 0.41737423826726683]","[140.30775603867164, 210.22410381342866, 314.9802624737183, 471.93715634084674]",Perfect_5th,"[23.165536251453887, 21.51025092793338, 24.0, 32.03875527686212]",False,1395.2211793999886,1397.5091899000108,1397.5091899000108,1398.7402927000076,None,0,2.718723420170136,3.7385676201665774,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,9,0,9,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.0130593000213,None,,,,,"[0.7530379592983846, 0.6754615111945628, 0.6859123940491596, 0.716620032291717]","[323.7285304424017, 256.94350488819384, 203.93619497795754, 161.8642652212008]",Major_3rd,"[24.0, 21.633804144956393, 21.51025092793338, 22.427865668147323]",True,1400.011348900036,1403.1345470000524,1403.1345470000524,1404.3471395999659,None,1,3.862130740075372,4.881693540024571,None,1,None,1,,,0,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,9,0,9,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.9351979000494,None,8000.0,35.0,0.01020868972334765,0,"[0.5597440599473615, 0.49377573680850556, 0.594733092641808, 0.5217466800157647]","[1691.7767570589085, 6782.53720444163, 152.17696019125395, 498.13425270715055]",None,"[43.33907123251382, 42.0, 22.78182025365567, 33.55222024559278]",False,1405.952719300054,1408.6324130999856,1408.6324130999856,1409.867297800025,None,0,3.199632939998992,4.214463039999828,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,9,0,9,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.2304521000478,None,1164.0380921172184,34.0,0.002551728906405457,1,"[0.6589057328968997, 0.4545876117721756, 0.6495243100389079, 0.4788674882658053]","[4281.626969117119, 215.44076812429364, 489.528756165462, 1273.984668966547]",None,"[39.323092750822866, 21.381870299461333, 33.0, 42.0]",False,1411.2375666999724,1414.0509938000469,1414.0509938000469,1415.2713370999554,['space'],1,3.2741350401192904,4.30773394019343,None,1,None,1,,[0.394270799937658],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.5872209999943,None,4115.2253750139635,34.0,0.004604325989328451,0,"[0.7396235729747546, 0.7396235729747546, 0.7396235729747546, 0.7396235729747546]","[816.5641361729242, 1223.4638239515866, 1833.1245057292685, 2746.583419730232]",Perfect_5th,"[33.45210865578541, 41.0, 43.095439700475254, 43.91363634999545]",False,1425.5756537000416,1428.821125700022,1428.821125700022,1430.057057500002,None,0,3.990154840168543,5.005321340169758,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.6535784000298,None,287.17458874925893,13.0,0.0005722000152378535,1,"[0.5495927105919763, 0.5495927105919763, 0.5495927105919763, 0.5495927105919763]","[180.90865468004733, 203.06309908905897, 227.93062213955432, 255.84347299919386]",Tone,"[22.0, 21.51025092793338, 21.415962982174147, 21.633804144956393]",False,1432.948463400011,1435.6132704999764,1435.6132704999764,1436.8551925000502,['space'],1,3.2409501005895436,4.241786700556986,None,1,None,1,,[0.4405267999973148],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.2396376000252,None,1590.2919824622331,37.51466302373089,0.00420127526149373,0,"[0.5068551658469926, 0.5068551658469926, 0.5068551658469926, 0.5068551658469926]","[4007.284688366432, 3180.5839649244663, 2524.4311658971424, 2003.642344183216]",Major_3rd,"[40.70748826461904, 43.7732142657211, 43.24799782389515, 42.90010724484241]",False,1438.245536500006,1440.799522300018,1440.799522300018,1442.0049637999618,None,0,3.059655840159394,4.084959740168415,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.384788400028,None,500.0,23.0,0.0010091831818407806,1,"[0.5924073885445285, 0.7294833812427766, 0.6888322409432104, 0.7049118607829535]","[466.8089194649246, 627.3282696207975, 957.109676257002, 832.6420868501331]",None,"[32.03875527686212, 35.0, 35.0, 33.45210865578541]",False,1443.4007546999492,1446.4440905000083,1446.4440905000083,1447.6773512000218,['space'],1,3.742213740129955,4.773260840214789,None,1,None,1,,[0.4074316000333056],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.2392400000244,None,4968.894836222152,31.44107461450291,0.005622060806189494,1,"[0.7378555931326188, 0.5260820105864735, 0.7820959502686037, 0.6684758422529116]","[265.9453080676094, 2303.7646254156016, 761.438042253416, 4308.959450335045]",None,"[22.0, 42.965464858798846, 33.61213434736711, 39.323092750822866]",False,1449.2416209999938,1452.3126383000053,1452.3126383000053,1453.5491237000097,['space'],1,3.744263040018268,4.78308864007704,None,1,None,1,,[0.31321789999492466],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.0897595999995,None,,,,,"[0.43275035745692497, 0.43275035745692497, 0.43275035745692497, 0.43275035745692497]","[512.7162779607789, 406.94317949808016, 322.99101561326813, 256.35813898038947]",Major_3rd,"[34.0, 28.544879706665434, 24.0, 21.633804144956393]",True,1455.103112700046,1457.4500783999683,1457.4500783999683,1458.6896332000615,None,1,2.7578857401385903,3.791093040141277,None,1,None,1,,,0,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.9495133999735,None,1202.1170510508819,35.0,0.0029526529006424153,1,"[0.6436837985110961, 0.45191973125917606, 0.6155845626666826, 0.4318447989866374]","[238.53023392838494, 357.3915375439495, 535.4822699179377, 802.3168745600354]",Perfect_5th,"[21.415962982174147, 25.508643194256045, 34.65065241278761, 33.45210865578541]",False,1459.9762307000346,1462.7248343999963,1462.7248343999963,1463.9605181999505,['space'],1,3.190313440281898,4.222980840248056,None,1,None,1,,[0.38331039994955063],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.2625440000556,None,707.1067811865476,26.0,0.000885955286348447,0,"[0.767518810093572, 0.5231195577831054, 0.4283290473371427, 0.5193046416337179]","[1360.2173348293843, 3076.116144234332, 6071.330310845761, 374.7925704216559]",None,"[43.0, 44.0, 39.141408306701194, 26.91762810907877]",False,1465.292230800027,1468.0422946000472,1468.0422946000472,1469.2634772000602,None,0,3.2648049402050674,4.288702640216798,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.6465217999648,None,8000.0,38.0,0.014420157515633034,0,"[0.48977713467027295, 0.48977713467027295, 0.48977713467027295, 0.48977713467027295]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[43.51466302373089, 43.00000000000001, 43.0, 37.363495548070134]",False,1470.6658773999661,1473.1692462000065,1473.1692462000065,1474.404863600037,None,0,2.9668339401250705,3.994843440130353,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.7288244999945,None,1923.4786925912592,37.0,0.005051660994368619,0,"[0.537268211222818, 0.537268211222818, 0.537268211222818, 0.537268211222818]","[4846.862587639996, 3846.957385182519, 3053.332100057782, 2423.4312938199973]",Major_3rd,"[37.44107461450291, 41.0, 44.0, 43.24799782389515]",False,1475.74086609995,1478.3771045999601,1478.3771045999601,1479.6090437000385,None,0,3.1745343401562423,4.2063950401498005,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.0107927999925,None,125.0,14.0,0.0036221798003749518,0,"[0.596384808124406, 0.596384808124406, 0.596384808124406, 0.596384808124406]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[21.51025092793338, 22.08165514605822, 22.78182025365567, 23.165536251453887]",False,1482.0653425999917,1484.8863467000192,1484.8863467000192,1486.113080900046,None,0,3.3996124604018405,4.417333560413681,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.5474285000237,None,1852.6254386813791,37.095439700475254,0.004878482698655717,0,"[0.6740158458896721, 0.554052119463925, 0.7285874971762846, 0.6593756140821498]","[329.41925916908656, 3683.3065152778445, 3454.4753830619707, 1310.9981275832035]",None,"[24.33777877591176, 42.04590300125809, 43.11180246142274, 42.41586704910984]",False,1487.5429599999916,1490.5309536999557,1490.5309536999557,1491.749739699997,None,0,3.649167140130885,4.664235440082848,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.2622540000593,None,125.0,16.0,0.004560054196779551,0,"[0.7830006584036605, 0.6539891253897849, 0.6281404528681773, 0.5915803307707936]","[3629.30195119115, 187.80783077874258, 260.7037232063877, 140.72587337774715]",None,"[42.04590300125809, 21.75926950267614, 22.0, 23.165536251453887]",False,1494.502741800039,1497.6004397999495,1497.6004397999495,1498.810283800005,None,0,3.698972980491817,4.716831680503674,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.2871043999912,None,353.5533905932738,15.0,0.0004983037519683043,0,"[0.5156834369317291, 0.6095348059515819, 0.6806417972654167, 0.6351269403747237]","[140.30775603867167, 176.77669529663694, 222.72467953508487, 280.6155120773433]",Major_3rd,"[23.165536251453887, 22.08165514605822, 21.381870299461333, 22.622938488500367]",False,1500.2990526000503,1503.1315408999799,1503.1315408999799,1504.3400356000056,None,0,3.459125940222293,4.484664940275252,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.846591599984,None,200.4410771448744,15.510250927933381,0.001577852446282772,1,"[0.4142070796396975, 0.4142070796396975, 0.4142070796396975, 0.4142070796396975]","[126.26996617921469, 141.73324487747658, 159.0901883587063, 178.57269869103746]",Tone,"[24.173484184475065, 23.165536251453887, 22.78182025365567, 22.0]",False,1505.8518046999816,1508.109080699971,1508.109080699971,1509.340314900037,['space'],1,2.6967383401934057,3.723986940109171,None,1,None,1,,[0.4150839999783784],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.6405911999755,None,,,,,"[0.7709483450197084, 0.6097050163481069, 0.5269066543890586, 0.7446643789181854]","[769.3229657777547, 844.8348548526467, 179.22195307659513, 530.1640042901879]",None,"[33.61213434736711, 33.83510414802811, 22.0, 34.65065241278761]",True,1510.6579082000535,1513.614020899986,1513.614020899986,1514.845702599967,None,1,3.6991515401750803,4.727340940153226,None,1,None,1,,,0,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.4369584999513,None,1744.134443466617,37.33907123251382,0.004656649378712595,0,"[0.4111179981554814, 0.6309068528074543, 0.654606266317052, 0.6878802620053264]","[3339.1223433704995, 277.93310000926743, 984.095761369545, 282.3285935863251]",None,"[43.7732142657211, 22.622938488500367, 36.0, 22.622938488500367]",False,1516.4331423999975,1519.1500388999702,1519.1500388999702,1520.3843204999575,None,0,3.426437240210362,4.454849040135741,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.9560804000357,None,250.0,14.0,0.0008394020090612801,1,"[0.42982409050816395, 0.5074738836543172, 0.7149774809557297, 0.5939983653872565]","[4378.517325087511, 167.93582584839382, 932.1861888892721, 476.20084133719376]",None,"[39.0, 22.427865668147323, 34.80359918411726, 32.03875527686212]",False,1523.30777449999,1525.9925727000227,1525.9925727000227,1527.2248819000088,['space'],1,3.2701488204766065,4.304997820407152,None,1,None,1,,[0.48541750002186745],,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.692359299981,None,,,,,"[0.41613302025611587, 0.5848306659378644, 0.6775604581877464, 0.5500636390806768]","[916.0326490740164, 1154.1288169593165, 1454.1111907773097, 1832.065298148032]",Major_3rd,"[34.80359918411726, 39.71067816702312, 43.15895965915695, 43.095439700475254]",True,1528.6862739999779,1531.394669600064,1531.394669600064,1532.5980108999647,None,1,3.2535867401165888,4.285432440112345,None,1,None,1,,,0,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,10,0,10,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.0362419000594,None,863.22430979238,27.83510414802811,0.0009899272069386004,0,"[0.6603368413042473, 0.4422044547900448, 0.4137445813905621, 0.6915157149817173]","[2056.1106315591373, 243.97052455614485, 7271.922863306767, 5041.799277504351]",None,"[42.90010724484241, 21.633804144956393, 43.0, 37.44107461450291]",False,1534.0534585999558,1536.6031858000206,1536.6031858000206,1537.8388386999723,None,0,3.257271240116097,4.273442840203643,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
,,,,11,0,11,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.420008599991,None,6062.8662660415985,35.0,0.0066824403899047235,0,"[0.7892632181745233, 0.7892632181745233, 0.7892632181745233, 0.7892632181745233]","[3819.3664156416694, 4287.0938501451765, 4812.100144328471, 5401.399784672765]",Tone,"[42.0, 39.323092750822866, 37.44107461450291, 37.363495548070134]",False,1545.4128636999521,1548.8113568000263,1548.8113568000263,1550.0217754000332,None,0,4.193639140226878,5.227440740214661,None,1,None,1,,,,,,,,bihhjl,001,fr,0,0,2022-06-23_11h09.35.468,Cluster,2022.1.1,36.42254817810165,
