tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,feedback.rt,Audiogram_time,Audiogram_none,Audiogram_frequency,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,10,0,10,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.6503950000042,None,8000.0,4.0,0.0002877199686685786,0,"[0.503754855620619, 0.5563345060350973, 0.5641617575926796, 0.7394547694183824]","[235.92531801841298, 5567.786768329021, 2840.6247036399636, 287.2555353726513]",None,"[19.0, 6.6894277273926255, 12.284322015631432, 24.4083931859817]",False,1387.6838262999663,1390.345307999989,1390.345307999989,1391.5505810999312,None,0,3.380782409920357,4.397372709936462,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,10,0,10,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.132081400021,None,454.5283675058065,21.0,0.0008276922635252973,1,"[0.46185337745585575, 0.42529950212772344, 0.4735499167266167, 0.44903880687899933]","[286.3349289974592, 321.40009090500695, 360.7594043640528, 404.93873996934406]",Tone,"[24.4083931859817, 28.0, 29.782625608166118, 29.40017881097733]",False,1393.1266866999213,1395.5207325000083,1395.5207325000083,1396.7351735000266,['space'],1,2.8330872198566794,3.867979619768448,None,1,None,1,,,[0.8298778999596834],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,10,0,10,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.0711702000117,None,4467.321337021464,1.4870806476494316,0.0001377736677130571,0,"[0.7394909862948005, 0.7394909862948005, 0.7394909862948005, 0.7394909862948005]","[287.2218334598397, 2442.930226968419, 930.0783969946315, 129.74551020486064]",None,"[24.4083931859817, 13.736246230917883, 14.0, 19.0]",False,1398.067441400024,1401.299021099927,1401.299021099927,1402.5088522000005,None,0,3.966743019875139,4.99887301994022,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,10,0,10,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.1423899999354,None,,,,,"[0.7396644406765428, 0.72714149076545, 0.511059045409307, 0.59285117658721]","[212.0743620119761, 238.04542277786618, 267.19695284191437, 299.91843898895814]",Tone,"[17.765565160124222, 19.0, 22.17487994231128, 26.0]",True,1404.1608636999736,1407.1816253999714,1407.1816253999714,1408.386322599952,None,1,3.5934191199485213,4.606405619881116,None,1,None,1,,0,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,10,0,10,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.82869200001,None,2415.0938676363853,7.736246230917883,0.00020471999490226863,0,"[0.5978902201927765, 0.6594024300288608, 0.716739177507274, 0.6206121308161809]","[980.9498207941134, 192.93221509296458, 1981.4700615228835, 157.71333574820017]",None,"[13.28722819198618, 16.72540755029058, 14.375882463379812, 16.77529653324789]",False,1409.843403799925,1412.8538181999465,1412.8538181999465,1414.0841772999847,None,0,3.602994019864127,4.618125619832426,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.3666140999412,None,1624.5047927124701,19.0,0.000515651128922407,1,"[0.7666228211278007, 0.7666228211278007, 0.7666228211278007, 0.7666228211278007]","[2578.7406168791576, 2297.396709994069, 2046.7477839935489, 1823.4449771164327]",Tone,"[13.173429664566957, 14.020284546888995, 14.375882463379812, 15.0]",False,1417.3952101999894,1420.7365916999988,1420.7365916999988,1421.9638568999944,['space'],1,4.108969109947793,5.1095167100429535,None,1,['space'],0,[-0.08260900003369898],,[0.2746747999917716],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.5550478999503,None,164.93848884661182,13.0,0.0017560715918764403,1,"[0.5099116868594196, 0.4363130179616172, 0.4388972836974404, 0.5735257485415595]","[318.0152987937636, 2437.6742758438636, 2067.605333086569, 349.58363761778094]",None,"[28.0, 13.736246230917883, 14.375882463379812, 29.782625608166118]",False,1423.6489487999352,1426.0666936999187,1426.0666936999187,1427.2815193999559,['space'],1,2.9807231900049374,4.012739390018396,None,1,None,1,,,[0.4854182000271976],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.7179570000153,None,221.90194469492175,12.0,0.0008859164458474079,0,"[0.4035573829174884, 0.7445878303647318, 0.7631037870825232, 0.5351195029231435]","[414.18085067153834, 4129.721958142242, 886.437437255891, 6289.735592718287]",None,"[29.0, 7.793222268823757, 15.0, 6.624589840340092]",False,1428.7187596999574,1431.6477946999948,1431.6477946999948,1432.856473300024,None,0,3.4631139199482277,4.464964219951071,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.2551606999477,None,1866.0659830736151,13.0,0.00030715860445343596,1,"[0.7013878979030796, 0.5945111442583118, 0.6088696667128096, 0.4088424706269686]","[5474.206413148739, 131.58455136761128, 661.3016129876471, 234.09703557254025]",None,"[7.0, 18.09798957993931, 20.274920557427446, 18.78141104740799]",False,1437.4331172999227,1440.3801337999757,1440.3801337999757,1441.581868999987,['space'],1,3.3526100895833224,4.369520889595151,None,1,None,1,,,[0.25877590000163764],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.8500325999921,None,2778.483129236746,6.284322015631432,0.0001414082034821456,1,"[0.65621902790657, 0.65621902790657, 0.65621902790657, 0.65621902790657]","[4410.5670422263065, 3929.368524191444, 3500.6693813031543, 3118.7418644361146]",Tone,"[7.602375190643109, 8.0, 8.94859108714806, 11.0]",False,1442.8584683999652,1445.8642651999835,1445.8642651999835,1447.0910394999664,['space'],1,3.6527922198874876,4.6863951198756695,None,1,None,1,,,[0.5507668999489397],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.6120825000107,None,125.0,20.0,0.00722719885372964,1,"[0.7316105299809158, 0.7316105299809158, 0.7316105299809158, 0.7316105299809158]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[17.0, 16.533228341172187, 16.77529653324789, 17.29647638438854]",False,1450.0627662999323,1453.2936898999615,1453.2936898999615,1454.5259917000076,['space'],1,3.9778878996148705,4.983798599685542,None,1,None,1,,,[0.19261489994823933],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.0893937000073,None,,,,,"[0.5670821751272997, 0.5670821751272997, 0.5670821751272997, 0.5670821751272997]","[1017.6080038399921, 679.1718597240174, 453.29283309519917, 302.5366696125587]",Perfect_5th,"[13.28722819198618, 20.0, 27.0, 26.0]",True,1456.082140399958,1458.8027905999916,1458.8027905999916,1460.0328763999278,None,1,3.2759688198566437,4.298040519817732,None,1,None,1,,0,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.4433360999683,None,8000.0,-2.0,0.00014420157515633036,0,"[0.7759246071460735, 0.7759246071460735, 0.7759246071460735, 0.7759246071460735]","[1060.3168291752245, 241.1327121790209, 7303.311270905992, 689.4766691640491]",None,"[13.279640519195809, 19.0, 8.0, 20.0]",False,1461.4669826999307,1464.823934999993,1464.823934999993,1466.0405498000327,None,0,4.144902809872292,5.152809209888801,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.6679914999986,None,389.42408652637886,24.0,0.001256819909297491,0,"[0.5233618620590835, 0.5233618620590835, 0.5233618620590835, 0.5233618620590835]","[3786.23353816365, 365.77373063906924, 238.69582121786067, 482.6883237207889]",None,"[8.213167330708274, 30.0, 19.0, 25.0]",False,1467.6620809999295,1470.2607539999299,1470.2607539999299,1471.477771500009,None,0,3.105788919958286,4.13787491992116,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.871571799973,None,3498.0110170718312,2.948591087148059,0.00010549520917700412,1,"[0.6518647910927113, 0.40186602026176055, 0.5816174640404155, 0.6425303687030721]","[2466.39044598508, 723.9594266145281, 3965.475614947634, 1346.6068894734221]",None,"[13.736246230917883, 19.0, 7.793222268823757, 15.507063998267402]",False,1472.8678681999445,1475.532087999978,1475.532087999978,1476.7508497999515,['space'],1,3.3080579198431224,4.324497919878922,None,1,None,1,,,[0.02429229998961091],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.2583507000236,None,3031.4331330207992,3.0,8.164268623461776e-05,1,"[0.5012931978084043, 0.5012931978084043, 0.5012931978084043, 0.5012931978084043]","[506.16618837120143, 897.2477411761282, 265.39080574022984, 6128.97591271243]",None,"[24.0, 15.0, 22.0, 6.4872047839874]",False,1478.2922446000157,1480.830217699986,1480.830217699986,1482.0576555000152,['space'],1,3.0294514098204672,4.039220709819347,None,1,None,1,,,[0.4650290000718087],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.3909872999648,None,707.1067811865476,4.0,7.037392986498071e-05,0,"[0.5724831629195, 0.5706215663280739, 0.5849167211672642, 0.6005628460027732]","[445.4493590701697, 500.00000000000006, 561.2310241546866, 629.9605249474366]",Tone,"[27.0, 24.451487491523768, 22.0, 21.0]",False,1483.4209421999985,1486.1940542999655,1486.1940542999655,1487.4286764999852,None,0,3.347251009894535,4.371488709934056,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.8533346999902,None,287.17458874925893,23.0,0.0018094553253346706,1,"[0.44321717779883096, 0.7130420798490105, 0.6176676910789859, 0.4670698751585765]","[3984.221974940803, 209.35008425472134, 184.3085645812665, 5150.9282246374405]",None,"[7.793222268823757, 17.11642891230437, 16.72540755029058, 7.022136109135772]",False,1488.86468410003,1491.679553200025,1491.679553200025,1492.9026850999799,['space'],1,3.275909109856002,4.2961081098765135,None,1,None,1,,,[0.6970163000514731],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.2064326999243,None,162.2064755590363,10.535813243161147,0.0013557753075203475,0,"[0.5402026196936198, 0.42865413675679614, 0.6291766074541671, 0.6935483061949352]","[1236.0183544955494, 297.8438039519625, 373.1781410595792, 255.27968988226655]",None,"[14.68421633517286, 26.0, 30.0, 21.0]",False,1494.2200135999592,1496.8388149000239,1496.8388149000239,1498.0718280000146,None,0,3.312724719871767,4.344516419922002,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.6454121000133,None,408.17057656521774,23.40017881097733,0.0011261702088774177,1,"[0.7056748344959045, 0.7056748344959045, 0.7056748344959045, 0.7056748344959045]","[570.5895874877774, 1172.9857594786988, 147.19223623948656, 710.3425290203969]",None,"[22.0, 14.0, 17.0, 19.338971386041575]",False,1499.6590031000087,1502.8092642999254,1502.8092642999254,1504.015765100019,['space'],1,3.8444057198939845,4.873785319854505,None,1,None,1,,,[0.27872159995604306],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.6025725000072,None,,,,,"[0.6072933342984843, 0.6510362792659788, 0.7848189733258515, 0.5285132882168646]","[200.31342715233413, 2076.4553541397063, 3715.9510573535567, 1107.6303744938914]",None,"[17.0, 14.174236238575745, 8.213167330708274, 13.279640519195809]",True,1505.600193799939,1508.6660395999206,1508.6660395999206,1509.8794557999354,None,1,3.5797755197854713,4.610932819894515,None,1,None,1,,0,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.2815773999318,None,5959.6787343033375,0.48720478398739975,0.0001241274628046297,1,"[0.5459998146212077, 0.6111419921853265, 0.5697797835485716, 0.577535575374885]","[1182.5500365282032, 1771.8230884909851, 2654.7350724595417, 3977.608346298861]",Perfect_5th,"[14.0, 15.259401909493146, 13.173429664566957, 7.793222268823757]",False,1511.2716113999486,1514.0199813999934,1514.0199813999934,1515.2543959999457,['space'],1,3.342010419932194,4.374201719881967,None,1,None,1,,,[0.1777942000189796],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.7161716999253,None,2143.5469250725882,0.0,7.799382669637754e-05,0,"[0.7629163022986465, 0.7629163022986465, 0.7629163022986465, 0.7629163022986465]","[3016.633150296562, 1869.7111485357318, 707.5493956210634, 1748.0776012865783]",None,"[11.157465300610848, 14.740833633636964, 19.338971386041575, 15.259401909493146]",False,1516.7293915000046,1520.0344963999232,1520.0344963999232,1521.2655616999837,None,0,4.089824009919539,5.092394709936343,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.871489299927,None,233.2582478842019,21.0,0.0022472121507707728,1,"[0.7327801761972687, 0.7421941630560018, 0.7442975949789779, 0.6357281985544627]","[146.94348828545108, 164.9384888466118, 185.13719403582056, 207.80947403569698]",Tone,"[17.0, 16.535813243161147, 16.72540755029058, 17.11642891230437]",False,1522.8938600999536,1526.1363435999956,1526.1363435999956,1527.3487734999508,['space'],1,3.8769189099548385,4.906946209957823,None,1,None,1,,,[0.6208606000291184],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,11,0,11,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.859687799937,None,436.81774337644305,22.0,0.0009400787071704405,1,"[0.7015836084997104, 0.7015836084997104, 0.7015836084997104, 0.7015836084997104]","[232.7946023254167, 307.0452672836244, 5703.9505352947135, 2208.1226412872606]",None,"[18.78141104740799, 26.6663512155508, 6.6894277273926255, 14.174236238575745]",False,1528.85479319992,1531.9990855000215,1531.9990855000215,1533.210120899952,['space'],1,3.836107919923961,4.860243920003995,None,1,None,1,,,[0.018797700060531497],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,12,0,12,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.8883731999667,None,,,,,"[0.6857030182544459, 0.6857030182544459, 0.6857030182544459, 0.6857030182544459]","[5755.939461225437, 3841.6286955168543, 2563.9795438495685, 1711.2510402035546]",Perfect_5th,"[6.6894277273926255, 8.0, 13.173429664566957, 15.259401909493146]",True,1536.8223854999524,1539.89595809998,1539.89595809998,1541.1140381000005,None,1,3.751220719772391,4.78644441976212,None,1,['space'],0,[0.021574900019913912],0,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,12,0,12,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.6746969999513,None,4151.976121463604,1.602375190643109,0.00011352125194609163,0,"[0.6156150926004348, 0.6156150926004348, 0.6156150926004348, 0.6156150926004348]","[6590.85126295817, 5871.78094162307, 5231.162114092867, 4660.4356218296425]",Tone,"[6.624589840340092, 6.4872047839874, 7.022136109135772, 7.487080647649432]",False,1542.6667682999978,1545.550759900012,1545.550759900012,1546.754203599994,None,0,3.478007619851269,4.496245419839397,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,12,0,12,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.2348904999672,None,6835.3266543727395,1.0,0.00016407837331656517,1,"[0.45141024305230393, 0.6730182290027783, 0.6368051599827408, 0.47092986491872607]","[2712.601180424391, 3417.6633271863707, 4305.985967375857, 5425.202360848781]",Major_3rd,"[13.0, 9.0, 7.602375190643109, 7.0]",False,1548.2309210000094,1551.00666980003,1551.00666980003,1552.222838699934,['space'],1,3.264693719916977,4.284949219902046,None,1,None,1,,,[0.1752288999268785],,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
,,,,12,0,12,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.5899933000328,None,535.8867312681471,10.0,0.00020822445587443392,0,"[0.46779142089847864, 0.46779142089847864, 0.46779142089847864, 0.46779142089847864]","[2700.699892336382, 1802.5009252216619, 1203.0250360821176, 802.9228818633771]",Perfect_5th,"[13.0, 15.0, 14.68421633517286, 17.0]",False,1553.6024373000255,1556.0283553999616,1556.0283553999616,1557.2388654999668,None,0,2.9210754099767655,3.9363416099222377,None,1,None,1,,,,,,,,tsbvqq,001,fr,0,0,2022-05-04_16h54.43.372,Cluster,2022.1.1,34.987042549916396,
